id_venta,id_cliente,id_propiedad,fecha_venta,canal_venta,estado_venta,precio_venta,comision_pct,comision_usd,descuento_pct,precio_m2,probabilidad_cierre,fecha_primera_compra,cohorte_cliente
SALE001937,CUST00156,PROP00774,2022-01-13,Referral,Cerrada,579296.0,0.04,23171.84,0.065,4561.39,1.0,2022-01-13,2022-01
SALE001938,CUST00184,PROP00592,2024-09-19,Broker,Cerrada,351269.0,0.05,17563.45,0.1969,2855.85,1.0,2022-11-28,2022-11
SALE001939,CUST00433,PROP00135,2023-08-25,Referral,Cerrada,327540.0,0.04,13101.6,0.041,1137.29,1.0,2023-08-25,2023-08
SALE001940,CUST00002,PROP00170,2024-06-22,Referral,Cerrada,288952.0,0.04,11558.08,0.061,186.78,1.0,2023-09-30,2023-09
SALE001941,CUST00100,PROP00307,2023-12-19,Broker,Cerrada,887608.0,0.05,44380.4,0.1591,9442.64,1.0,2022-02-14,2022-02
SALE001942,CUST00049,PROP00089,2024-05-18,Referral,Cerrada,428601.0,0.04,17144.04,0.0966,2449.15,1.0,2022-05-25,2022-05
SALE001943,CUST00464,PROP00623,2024-02-02,Digital,Cerrada,531111.0,0.03,15933.33,0.0572,2870.87,1.0,2023-04-26,2023-04
SALE001944,CUST00287,PROP00446,2024-10-13,Digital,Cerrada,332317.0,0.03,9969.51,0.0275,3258.01,1.0,2023-07-03,2023-07
SALE001945,CUST00008,PROP00040,2022-09-12,Direct,Cerrada,249790.0,0.025,6244.75,0.135,1058.43,1.0,2022-04-14,2022-04
SALE001946,CUST00483,PROP00361,2022-08-15,Digital,Cerrada,397075.0,0.03,11912.25,0.093,2243.36,1.0,2022-06-20,2022-06
SALE001947,CUST00427,PROP00747,2024-02-26,Digital,Cerrada,162458.0,0.03,4873.74,0.0504,644.67,1.0,2022-02-24,2022-02
SALE001948,CUST00468,PROP00817,2023-07-04,Broker,Cerrada,734239.0,0.05,36711.95,0.0342,2913.65,1.0,2022-01-31,2022-01
SALE001949,CUST00107,PROP00866,2023-10-24,Broker,Cerrada,140864.0,0.05,7043.2,0.1966,951.78,1.0,2022-02-25,2022-02
SALE001950,CUST00569,PROP00831,2024-02-21,Broker,Cerrada,107689.0,0.05,5384.45,0.123,384.6,1.0,2023-12-04,2023-12
SALE001951,CUST00118,PROP00547,2023-08-30,Broker,Cerrada,524834.0,0.05,26241.7,0.0741,2272.01,1.0,2022-03-03,2022-03
SALE001952,CUST00372,PROP00835,2024-05-07,Broker,En negociación,301834.0,0.05,15091.7,0.2005,1998.9,0.56,2023-11-03,2023-11
SALE001953,CUST00364,PROP00861,2022-12-14,Digital,En negociación,607249.0,0.03,18217.47,0.1242,2362.84,0.74,,
SALE001954,CUST00143,PROP00572,2024-08-02,Referral,Cerrada,321972.0,0.04,12878.88,0.0865,1393.82,1.0,2023-09-13,2023-09
SALE001955,CUST00245,PROP00372,2022-04-23,Broker,Cerrada,452543.0,0.05,22627.15,0.1145,1292.98,1.0,2022-04-23,2022-04
SALE001956,CUST00034,PROP00870,2023-11-24,Digital,En negociación,297771.0,0.03,8933.13,0.0752,1267.11,0.67,2022-10-05,2022-10
SALE001957,CUST00307,PROP00374,2024-09-09,Direct,Cerrada,220625.0,0.025,5515.62,0.1695,4694.15,1.0,2022-09-05,2022-09
SALE001958,CUST00441,PROP00150,2022-10-12,Broker,Cerrada,246410.0,0.05,12320.5,0.0668,619.12,1.0,2022-10-12,2022-10
SALE001959,CUST00201,PROP00096,2022-12-24,Digital,Cerrada,293926.0,0.03,8817.78,0.1479,1999.5,1.0,2022-01-01,2022-01
SALE001960,CUST00350,PROP00511,2022-11-28,Broker,En negociación,695967.0,0.05,34798.35,0.0847,4519.27,0.44,2023-02-22,2023-02
SALE001961,CUST00620,PROP00032,2023-09-19,Digital,Cerrada,244327.0,0.03,7329.81,0.1305,2106.27,1.0,2023-02-19,2023-02
SALE001962,CUST00153,PROP00107,2023-03-29,Referral,Cerrada,379401.0,0.04,15176.04,0.1731,837.53,1.0,2023-03-29,2023-03
SALE001963,CUST00189,PROP00221,2022-04-24,Broker,Cerrada,383534.0,0.05,19176.7,0.0569,7827.22,1.0,2022-03-30,2022-03
SALE001964,CUST00078,PROP00477,2024-09-11,Broker,Cerrada,277729.0,0.05,13886.45,0.0656,1245.42,1.0,2022-01-11,2022-01
SALE001965,CUST00353,PROP00431,2022-08-18,Referral,Cerrada,731510.0,0.04,29260.4,0.1243,1900.03,1.0,2022-08-18,2022-08
SALE001966,CUST00133,PROP00461,2023-08-13,Broker,Cerrada,147640.0,0.05,7382.0,0.1643,600.16,1.0,2022-04-21,2022-04
SALE001967,CUST00556,PROP00457,2023-10-20,Referral,Cerrada,459810.0,0.04,18392.4,0.0858,4552.57,1.0,2022-03-11,2022-03
SALE001968,CUST00190,PROP00895,2022-02-19,Digital,Cerrada,186135.0,0.03,5584.05,0.0321,842.24,1.0,2022-02-19,2022-02
SALE001969,CUST00432,PROP00196,2022-04-13,Broker,Cerrada,188180.0,0.05,9409.0,0.1543,1710.73,1.0,2022-04-13,2022-04
SALE001970,CUST00123,PROP00427,2024-11-28,Referral,Cerrada,447845.0,0.04,17913.8,0.0283,2017.32,1.0,2023-01-12,2023-01
SALE001971,CUST00210,PROP00552,2023-12-30,Digital,Cerrada,257262.0,0.03,7717.86,0.1413,2957.03,1.0,2022-11-05,2022-11
SALE001972,CUST00112,PROP00247,2022-02-11,Broker,Cancelada,301758.0,0.05,15087.9,0.0984,1436.94,0.0,2022-09-14,2022-09
SALE001973,CUST00360,PROP00164,2024-05-15,Direct,Cerrada,321533.0,0.025,8038.33,0.1189,1796.27,1.0,2024-03-15,2024-03
SALE001974,CUST00019,PROP00042,2023-07-13,Digital,Cerrada,212397.0,0.03,6371.91,0.1718,859.91,1.0,2022-06-01,2022-06
SALE001975,CUST00054,PROP00294,2022-03-25,Referral,Cerrada,432703.0,0.04,17308.12,0.0302,2704.39,1.0,2022-03-25,2022-03
SALE001976,CUST00326,PROP00229,2024-01-18,Broker,En negociación,262518.0,0.05,13125.9,0.174,2792.74,0.63,2024-04-11,2024-04
SALE001977,CUST00355,PROP00177,2023-07-02,Broker,En negociación,239393.0,0.05,11969.65,0.0456,1337.39,0.46,2022-11-19,2022-11
SALE001978,CUST00215,PROP00245,2022-08-18,Referral,Cerrada,348911.0,0.04,13956.44,0.1635,1219.97,1.0,2022-08-18,2022-08
SALE001979,CUST00281,PROP00627,2024-08-25,Digital,Cerrada,162855.0,0.03,4885.65,0.1383,2061.46,1.0,2022-01-11,2022-01
SALE001980,CUST00271,PROP00745,2022-11-16,Broker,Cerrada,274456.0,0.05,13722.8,0.048,1076.3,1.0,2022-01-02,2022-01
SALE001981,CUST00493,PROP00465,2022-11-09,Referral,Cerrada,727525.0,0.04,29101.0,0.0746,4110.31,1.0,2022-11-09,2022-11
SALE001982,CUST00291,PROP00060,2022-10-30,Digital,Cerrada,328621.0,0.03,9858.63,0.1618,1486.97,1.0,2022-04-06,2022-04
SALE001983,CUST00552,PROP00663,2024-04-17,Broker,Cancelada,263781.0,0.05,13189.05,0.1215,1712.86,0.0,2022-01-31,2022-01
SALE001984,CUST00142,PROP00137,2024-02-18,Referral,Cerrada,386119.0,0.04,15444.76,0.1511,1354.8,1.0,2022-08-06,2022-08
SALE001985,CUST00130,PROP00052,2024-09-25,Digital,En negociación,375450.0,0.03,11263.5,0.0586,917.97,0.55,2022-09-05,2022-09
SALE001986,CUST00263,PROP00512,2022-09-17,Digital,Cerrada,175700.0,0.03,5271.0,0.1768,3378.85,1.0,2022-02-23,2022-02
SALE001987,CUST00053,PROP00383,2024-05-05,Referral,En negociación,395878.0,0.04,15835.12,0.0952,2827.7,0.35,2023-02-25,2023-02
SALE001988,CUST00437,PROP00281,2023-09-30,Digital,En negociación,293576.0,0.03,8807.28,0.1771,4812.72,0.57,2023-09-02,2023-09
SALE001989,CUST00254,PROP00871,2022-12-02,Direct,Cerrada,594317.0,0.025,14857.92,0.0688,4215.01,1.0,2022-05-27,2022-05
SALE001990,CUST00239,PROP00083,2022-02-13,Referral,Cerrada,190430.0,0.04,7617.2,0.0303,1313.31,1.0,2022-02-13,2022-02
SALE001991,CUST00348,PROP00049,2024-06-14,Broker,Cerrada,465985.0,0.05,23299.25,0.0571,2439.71,1.0,2022-05-06,2022-05
SALE001992,CUST00054,PROP00529,2022-10-01,Digital,En negociación,182659.0,0.03,5479.77,0.1291,956.33,0.67,2022-03-25,2022-03
SALE001993,CUST00245,PROP00377,2023-11-22,Direct,Cerrada,616318.0,0.025,15407.95,0.1421,3828.06,1.0,2022-04-23,2022-04
SALE001994,CUST00632,PROP00722,2023-08-31,Direct,Cerrada,297253.0,0.025,7431.33,0.1606,1493.73,1.0,2023-03-25,2023-03
SALE001995,CUST00409,PROP00037,2022-01-06,Broker,Cerrada,404628.0,0.05,20231.4,0.0731,2790.54,1.0,2022-01-06,2022-01
SALE001996,CUST00374,PROP00378,2024-12-25,Broker,Cerrada,370030.0,0.05,18501.5,0.1923,5286.14,1.0,2022-03-14,2022-03
SALE001997,CUST00329,PROP00132,2024-06-09,Broker,Cerrada,381057.0,0.05,19052.85,0.0902,2228.4,1.0,2023-03-11,2023-03
SALE001998,CUST00305,PROP00038,2023-06-16,Referral,Cerrada,260081.0,0.04,10403.24,0.1212,1806.12,1.0,2022-07-16,2022-07
SALE001999,CUST00609,PROP00417,2024-01-18,Direct,En negociación,753981.0,0.025,18849.53,0.0207,1761.64,0.39,2024-11-23,2024-11
SALE002000,CUST00605,PROP00662,2023-06-04,Referral,Cerrada,404513.0,0.04,16180.52,0.0986,2848.68,1.0,2023-06-04,2023-06
SALE002001,CUST00267,PROP00142,2024-03-27,Broker,En negociación,736962.0,0.05,36848.1,0.1125,5541.07,0.45,2024-10-02,2024-10
SALE002002,CUST00602,PROP00759,2022-05-24,Direct,Cerrada,375825.0,0.025,9395.62,0.0331,1662.94,1.0,2022-03-24,2022-03
SALE002003,CUST00054,PROP00467,2023-04-29,Broker,En negociación,435543.0,0.05,21777.15,0.0591,3350.33,0.66,2022-03-25,2022-03
SALE002004,CUST00208,PROP00433,2023-01-04,Digital,Cerrada,403780.0,0.03,12113.4,0.1043,1100.22,1.0,2023-01-04,2023-01
SALE002005,CUST00197,PROP00831,2023-05-14,Broker,Cerrada,112523.0,0.05,5626.15,0.0836,401.87,1.0,2022-06-25,2022-06
SALE002006,CUST00454,PROP00297,2023-05-03,Digital,Cancelada,157858.0,0.03,4735.74,0.0824,1901.9,0.0,2022-02-10,2022-02
SALE002007,CUST00394,PROP00181,2022-06-03,Digital,Cerrada,397202.0,0.03,11916.06,0.1293,1210.98,1.0,2022-03-29,2022-03
SALE002008,CUST00308,PROP00708,2024-12-03,Broker,Cerrada,371233.0,0.05,18561.65,0.2036,1490.9,1.0,2022-09-11,2022-09
SALE002009,CUST00167,PROP00097,2022-01-19,Broker,Cerrada,415405.0,0.05,20770.25,0.0866,6809.92,1.0,2022-01-19,2022-01
SALE002010,CUST00330,PROP00785,2022-01-13,Referral,Cerrada,656291.0,0.04,26251.64,0.068,2865.9,1.0,2022-01-13,2022-01
SALE002011,CUST00175,PROP00743,2023-02-19,Broker,Cerrada,376616.0,0.05,18830.8,0.1791,2152.09,1.0,2022-12-04,2022-12
SALE002012,CUST00324,PROP00880,2023-11-12,Digital,Cerrada,828279.0,0.03,24848.37,0.1574,2070.7,1.0,2023-10-25,2023-10
SALE002013,CUST00221,PROP00415,2022-07-18,Broker,En negociación,423640.0,0.05,21182.0,0.0883,4073.46,0.46,2022-11-08,2022-11
SALE002014,CUST00578,PROP00560,2023-08-12,Broker,Cerrada,180015.0,0.05,9000.75,0.1853,714.35,1.0,2022-10-13,2022-10
SALE002015,CUST00485,PROP00795,2024-03-07,Broker,Cerrada,365773.0,0.05,18288.65,0.0947,1168.6,1.0,2022-03-11,2022-03
SALE002016,CUST00114,PROP00119,2022-04-11,Referral,Cerrada,225789.0,0.04,9031.56,0.0651,1791.98,1.0,2022-03-08,2022-03
SALE002017,CUST00612,PROP00276,2024-12-12,Digital,Cerrada,424522.0,0.03,12735.66,0.126,2080.99,1.0,2022-03-16,2022-03
SALE002018,CUST00429,PROP00425,2023-01-05,Broker,Cerrada,546154.0,0.05,27307.7,0.168,1504.56,1.0,2023-01-05,2023-01
SALE002019,CUST00228,PROP00565,2023-12-02,Referral,Cancelada,181755.0,0.04,7270.2,0.1203,3365.83,0.0,2022-04-02,2022-04
SALE002020,CUST00345,PROP00612,2022-04-26,Broker,Cerrada,237991.0,0.05,11899.55,0.1384,1307.64,1.0,2022-04-26,2022-04
SALE002021,CUST00128,PROP00831,2024-02-23,Referral,Cerrada,112614.0,0.04,4504.56,0.0829,402.19,1.0,2022-04-18,2022-04
SALE002022,CUST00031,PROP00441,2024-07-11,Broker,Cerrada,526726.0,0.05,26336.3,0.0962,2372.64,1.0,2023-06-22,2023-06
SALE002023,CUST00274,PROP00155,2022-04-21,Direct,Cerrada,426982.0,0.025,10674.55,0.0421,2004.61,1.0,2022-04-21,2022-04
SALE002024,CUST00509,PROP00171,2022-05-13,Broker,Cerrada,679098.0,0.05,33954.9,0.2026,2271.23,1.0,2022-05-13,2022-05
SALE002025,CUST00229,PROP00721,2022-11-06,Digital,Cerrada,817252.0,0.03,24517.56,0.0784,8339.31,1.0,2022-07-21,2022-07
SALE002026,CUST00250,PROP00415,2022-01-15,Digital,Cerrada,399582.0,0.03,11987.46,0.1401,3842.13,1.0,2022-01-15,2022-01
SALE002027,CUST00644,PROP00569,2024-12-14,Digital,Cerrada,371906.0,0.03,11157.18,0.0611,2101.16,1.0,2024-02-05,2024-02
SALE002028,CUST00642,PROP00507,2023-10-23,Referral,Cerrada,302602.0,0.04,12104.08,0.1679,4450.03,1.0,2022-06-21,2022-06
SALE002029,CUST00302,PROP00732,2023-10-31,Broker,Cerrada,750474.0,0.05,37523.7,0.126,5360.53,1.0,2023-10-31,2023-10
SALE002030,CUST00029,PROP00197,2024-11-16,Digital,Cerrada,406671.0,0.03,12200.13,0.0995,3663.7,1.0,2022-06-01,2022-06
SALE002031,CUST00442,PROP00154,2024-06-30,Referral,Cerrada,347099.0,0.04,13883.96,0.1278,4690.53,1.0,2024-06-30,2024-06
SALE002032,CUST00465,PROP00661,2024-06-08,Direct,Cerrada,407187.0,0.025,10179.68,0.0248,2513.5,1.0,2022-01-03,2022-01
SALE002033,CUST00594,PROP00391,2023-01-08,Digital,Cerrada,346178.0,0.03,10385.34,0.1743,2219.09,1.0,2023-01-08,2023-01
SALE002034,CUST00617,PROP00735,2023-01-03,Digital,Cerrada,392815.0,0.03,11784.45,0.1675,1363.94,1.0,2022-04-04,2022-04
SALE002035,CUST00409,PROP00116,2022-11-16,Referral,Cerrada,511924.0,0.04,20476.96,0.0769,1150.39,1.0,2022-01-06,2022-01
SALE002036,CUST00070,PROP00245,2023-01-17,Referral,Cerrada,376339.0,0.04,15053.56,0.0977,1315.87,1.0,2023-01-17,2023-01
SALE002037,CUST00163,PROP00865,2023-02-14,Direct,Cerrada,236612.0,0.025,5915.3,0.1377,950.25,1.0,2022-05-16,2022-05
SALE002038,CUST00466,PROP00760,2022-05-31,Referral,En negociación,591180.0,0.04,23647.2,0.1313,1738.76,0.5,2022-08-24,2022-08
SALE002039,CUST00395,PROP00057,2023-01-29,Digital,Cerrada,287772.0,0.03,8633.16,0.1624,1165.07,1.0,2022-03-26,2022-03
SALE002040,CUST00284,PROP00736,2023-04-29,Digital,Cerrada,426879.0,0.03,12806.37,0.044,2864.96,1.0,2023-04-29,2023-04
SALE002041,CUST00262,PROP00059,2022-12-02,Digital,Cerrada,478385.0,0.03,14351.55,0.0988,1494.95,1.0,2022-01-18,2022-01
SALE002042,CUST00462,PROP00109,2022-07-01,Broker,Cerrada,231776.0,0.05,11588.8,0.163,1404.7,1.0,2022-07-01,2022-07
SALE002043,CUST00275,PROP00809,2023-02-19,Referral,Cerrada,246727.0,0.04,9869.08,0.1171,1713.38,1.0,2022-01-19,2022-01
SALE002044,CUST00101,PROP00114,2023-06-09,Digital,Cerrada,833799.0,0.03,25013.97,0.0449,2194.21,1.0,2023-06-09,2023-06
SALE002045,CUST00637,PROP00271,2024-03-06,Broker,En negociación,674478.0,0.05,33723.9,0.0625,5667.88,0.71,2023-06-28,2023-06
SALE002046,CUST00228,PROP00122,2024-02-25,Digital,Cerrada,352874.0,0.03,10586.22,0.1692,3493.8,1.0,2022-04-02,2022-04
SALE002047,CUST00182,PROP00538,2022-08-15,Broker,Cerrada,495366.0,0.05,24768.3,0.1034,1950.26,1.0,2022-08-15,2022-08
SALE002048,CUST00046,PROP00052,2022-02-14,Broker,Cerrada,323607.0,0.05,16180.35,0.1886,791.22,1.0,2022-02-14,2022-02
SALE002049,CUST00305,PROP00259,2022-11-27,Digital,Cerrada,644224.0,0.03,19326.72,0.1622,3834.67,1.0,2022-07-16,2022-07
SALE002050,CUST00642,PROP00294,2022-06-21,Referral,Cerrada,427564.0,0.04,17102.56,0.0417,2672.28,1.0,2022-06-21,2022-06
SALE002051,CUST00104,PROP00584,2023-03-14,Digital,Cerrada,428098.0,0.03,12842.94,0.0377,5864.36,1.0,2023-03-14,2023-03
SALE002052,CUST00160,PROP00447,2024-12-06,Broker,Cerrada,261867.0,0.05,13093.35,0.1766,1897.59,1.0,2023-02-25,2023-02
SALE002053,CUST00117,PROP00174,2022-07-20,Digital,Cancelada,314882.0,0.03,9446.46,0.0552,1104.85,0.0,2022-06-01,2022-06
SALE002054,CUST00062,PROP00418,2022-12-14,Broker,Cancelada,358398.0,0.05,17919.9,0.0761,1389.14,0.0,2023-03-18,2023-03
SALE002055,CUST00393,PROP00413,2024-03-10,Direct,Cerrada,328750.0,0.025,8218.75,0.0559,3287.5,1.0,2022-04-01,2022-04
SALE002056,CUST00194,PROP00319,2023-07-14,Broker,Cerrada,255813.0,0.05,12790.65,0.0776,1346.38,1.0,2022-04-12,2022-04
SALE002057,CUST00489,PROP00481,2022-02-23,Referral,Cerrada,416152.0,0.04,16646.08,0.0988,2050.01,1.0,2022-01-14,2022-01
SALE002058,CUST00261,PROP00294,2022-06-26,Broker,Cerrada,418937.0,0.05,20946.85,0.0611,2618.36,1.0,2022-06-26,2022-06
SALE002059,CUST00414,PROP00301,2024-10-26,Broker,Cerrada,743093.0,0.05,37154.65,0.1765,2179.16,1.0,2023-08-26,2023-08
SALE002060,CUST00059,PROP00706,2022-04-19,Digital,Cerrada,399085.0,0.03,11972.55,0.1123,3218.43,1.0,2022-04-19,2022-04
SALE002061,CUST00215,PROP00227,2023-11-25,Referral,En negociación,312984.0,0.04,12519.36,0.129,1242.0,0.51,2022-08-18,2022-08
SALE002062,CUST00270,PROP00297,2024-05-13,Direct,Cerrada,163712.0,0.025,4092.8,0.0484,1972.43,1.0,2023-03-08,2023-03
SALE002063,CUST00039,PROP00127,2022-10-23,Digital,Cerrada,272643.0,0.03,8179.29,0.1794,176.24,1.0,2022-05-15,2022-05
SALE002064,CUST00273,PROP00629,2024-03-10,Broker,Cerrada,301925.0,0.05,15096.25,0.1338,1564.38,1.0,2022-12-10,2022-12
SALE002065,CUST00306,PROP00636,2022-07-06,Broker,En negociación,771079.0,0.05,38553.95,0.0932,2365.27,0.44,2022-06-06,2022-06
SALE002066,CUST00263,PROP00611,2022-11-10,Digital,En negociación,430919.0,0.03,12927.57,0.135,3714.82,0.61,2022-02-23,2022-02
SALE002067,CUST00328,PROP00152,2022-12-06,Digital,Cerrada,292297.0,0.03,8768.91,0.1446,5845.94,1.0,2022-03-05,2022-03
SALE002068,CUST00519,PROP00407,2024-12-27,Direct,Cerrada,653955.0,0.025,16348.88,0.138,3939.49,1.0,2022-01-07,2022-01
SALE002069,CUST00501,PROP00263,2022-08-30,Digital,Cerrada,283715.0,0.03,8511.45,0.0845,4503.41,1.0,2022-08-30,2022-08
SALE002070,CUST00010,PROP00688,2022-05-17,Referral,Cerrada,162446.0,0.04,6497.84,0.1341,833.06,1.0,2022-05-17,2022-05
SALE002071,CUST00417,PROP00304,2024-10-17,Referral,Cerrada,350891.0,0.04,14035.64,0.1156,1617.01,1.0,2022-01-01,2022-01
SALE002072,CUST00588,PROP00375,2022-06-26,Broker,Cerrada,213017.0,0.05,10650.85,0.1207,2629.84,1.0,2022-06-26,2022-06
SALE002073,CUST00567,PROP00409,2024-08-27,Digital,En negociación,688735.0,0.03,20662.05,0.0425,2799.74,0.4,2023-10-09,2023-10
SALE002074,CUST00211,PROP00685,2023-12-12,Direct,Cerrada,120373.0,0.025,3009.32,0.0529,77.21,1.0,2023-08-31,2023-08
SALE002075,CUST00509,PROP00633,2023-10-04,Digital,Cerrada,360417.0,0.03,10812.51,0.155,950.97,1.0,2022-05-13,2022-05
SALE002076,CUST00521,PROP00738,2024-04-02,Digital,Cerrada,855992.0,0.03,25679.76,0.0391,8075.4,1.0,2023-06-30,2023-06
SALE002077,CUST00238,PROP00386,2024-03-10,Referral,Cerrada,474928.0,0.04,18997.12,0.0448,1301.17,1.0,2022-03-21,2022-03
SALE002078,CUST00565,PROP00738,2022-04-26,Broker,Cerrada,814021.0,0.05,40701.05,0.0862,7679.44,1.0,2022-02-18,2022-02
SALE002079,CUST00411,PROP00784,2024-12-31,Direct,Cerrada,320730.0,0.025,8018.25,0.0973,1653.25,1.0,2023-01-02,2023-01
SALE002080,CUST00489,PROP00472,2024-11-01,Digital,En negociación,497713.0,0.03,14931.39,0.1718,3799.34,0.38,2022-01-14,2022-01
SALE002081,CUST00486,PROP00612,2024-09-17,Digital,Cerrada,256444.0,0.03,7693.32,0.0716,1409.03,1.0,2022-11-26,2022-11
SALE002082,CUST00508,PROP00819,2023-11-14,Broker,Cerrada,231383.0,0.05,11569.15,0.109,3559.74,1.0,2023-03-10,2023-03
SALE002083,CUST00622,PROP00755,2023-07-30,Digital,Cerrada,337598.0,0.03,10127.94,0.1414,2250.65,1.0,2022-04-08,2022-04
SALE002084,CUST00558,PROP00249,2023-08-16,Broker,Cerrada,349782.0,0.05,17489.1,0.1883,1457.42,1.0,2022-01-10,2022-01
SALE002085,CUST00275,PROP00645,2022-01-19,Broker,Cerrada,599801.0,0.05,29990.05,0.1672,1661.5,1.0,2022-01-19,2022-01
SALE002086,CUST00366,PROP00402,2023-07-02,Digital,Cerrada,850303.0,0.03,25509.09,0.0932,5823.99,1.0,2023-07-02,2023-07
SALE002087,CUST00422,PROP00134,2023-11-15,Broker,Cerrada,285029.0,0.05,14251.45,0.1881,300.66,1.0,2022-10-22,2022-10
SALE002088,CUST00557,PROP00335,2023-12-22,Digital,Cerrada,509176.0,0.03,15275.28,0.0908,1943.42,1.0,2023-12-22,2023-12
SALE002089,CUST00256,PROP00881,2022-12-30,Broker,Cerrada,404558.0,0.05,20227.9,0.0627,2560.49,1.0,2022-01-11,2022-01
SALE002090,CUST00204,PROP00863,2023-05-28,Broker,Cerrada,531963.0,0.05,26598.15,0.1619,2396.23,1.0,2022-09-13,2022-09
SALE002091,CUST00480,PROP00708,2023-11-26,Broker,Cancelada,376694.0,0.05,18834.7,0.1919,1512.83,0.0,2024-05-13,2024-05
SALE002092,CUST00621,PROP00892,2023-04-12,Digital,En negociación,560820.0,0.03,16824.6,0.1692,6095.87,0.74,2022-10-04,2022-10
SALE002093,CUST00593,PROP00516,2024-11-19,Broker,Cerrada,342651.0,0.05,17132.55,0.1382,2855.42,1.0,2023-03-21,2023-03
SALE002094,CUST00097,PROP00682,2024-02-18,Broker,En negociación,779245.0,0.05,38962.25,0.0613,2497.58,0.49,2022-06-13,2022-06
SALE002095,CUST00598,PROP00149,2022-01-02,Digital,En negociación,160095.0,0.03,4802.85,0.0893,1798.82,0.52,2022-01-07,2022-01
SALE002096,CUST00513,PROP00269,2022-01-29,Referral,Cancelada,290230.0,0.04,11609.2,0.0411,1267.38,0.0,2022-05-17,2022-05
SALE002097,CUST00103,PROP00156,2024-01-30,Referral,Cerrada,372493.0,0.04,14899.72,0.0209,967.51,1.0,2022-02-09,2022-02
SALE002098,CUST00005,PROP00844,2023-03-29,Broker,Cerrada,370969.0,0.05,18548.45,0.1754,1472.1,1.0,2023-02-28,2023-02
SALE002099,CUST00133,PROP00553,2024-07-09,Referral,Cerrada,713408.0,0.04,28536.32,0.0688,2443.18,1.0,2022-04-21,2022-04
SALE002100,CUST00605,PROP00840,2022-07-10,Digital,Cancelada,318448.0,0.03,9553.44,0.1112,4975.75,0.0,2023-06-04,2023-06
SALE002101,CUST00491,PROP00375,2022-01-17,Digital,Cancelada,216489.0,0.03,6494.67,0.1063,2672.7,0.0,2023-06-28,2023-06
SALE002102,CUST00374,PROP00364,2023-03-07,Broker,Cerrada,225944.0,0.05,11297.2,0.1415,990.98,1.0,2022-03-14,2022-03
SALE002103,CUST00411,PROP00609,2024-03-19,Broker,Cancelada,875606.0,0.05,43780.3,0.1415,6840.67,0.0,2023-01-02,2023-01
SALE002104,CUST00269,PROP00512,2024-11-28,Digital,Cerrada,194588.0,0.03,5837.64,0.0883,3742.08,1.0,2022-07-24,2022-07
SALE002105,CUST00589,PROP00336,2024-09-01,Broker,Cerrada,601083.0,0.05,30054.15,0.1081,1414.31,1.0,2022-09-11,2022-09
SALE002106,CUST00102,PROP00286,2023-06-13,Referral,Cerrada,313939.0,0.04,12557.56,0.129,984.13,1.0,2022-07-18,2022-07
SALE002107,CUST00204,PROP00462,2024-06-07,Broker,Cerrada,196952.0,0.05,9847.6,0.185,2697.97,1.0,2022-09-13,2022-09
SALE002108,CUST00131,PROP00068,2022-03-21,Broker,Cerrada,726373.0,0.05,36318.65,0.119,3969.25,1.0,2022-03-21,2022-03
SALE002109,CUST00552,PROP00170,2023-09-29,Broker,Cerrada,283657.0,0.05,14182.85,0.0782,183.36,1.0,2022-01-31,2022-01
SALE002110,CUST00352,PROP00040,2024-10-16,Broker,Cerrada,255852.0,0.05,12792.6,0.114,1084.12,1.0,2023-09-01,2023-09
SALE002111,CUST00445,PROP00140,2023-03-14,Digital,Cerrada,199088.0,0.03,5972.64,0.1805,939.09,1.0,2023-03-14,2023-03
SALE002112,CUST00598,PROP00179,2024-11-17,Broker,En negociación,220947.0,0.05,11047.35,0.1466,1347.24,0.59,2022-01-07,2022-01
SALE002113,CUST00128,PROP00069,2022-09-06,Digital,Cerrada,419764.0,0.03,12592.92,0.0605,2875.1,1.0,2022-04-18,2022-04
SALE002114,CUST00627,PROP00050,2022-04-22,Broker,Cerrada,662826.0,0.05,33141.3,0.0926,1447.22,1.0,2022-04-22,2022-04
SALE002115,CUST00083,PROP00738,2023-08-02,Digital,Cerrada,719219.0,0.03,21576.57,0.1927,6785.08,1.0,2023-06-19,2023-06
SALE002116,CUST00491,PROP00165,2024-09-30,Direct,Cancelada,264788.0,0.025,6619.7,0.1048,1566.79,0.0,2023-06-28,2023-06
SALE002117,CUST00457,PROP00500,2022-12-05,Referral,Cerrada,313716.0,0.04,12548.64,0.11,1998.19,1.0,2022-07-09,2022-07
SALE002118,CUST00537,PROP00089,2024-05-22,Digital,Cerrada,431686.0,0.03,12950.58,0.0901,2466.78,1.0,2023-06-03,2023-06
SALE002119,CUST00103,PROP00853,2022-07-05,Digital,Cerrada,612034.0,0.03,18361.02,0.1646,2344.96,1.0,2022-02-09,2022-02
SALE002120,CUST00624,PROP00216,2024-03-28,Referral,Cerrada,251923.0,0.04,10076.92,0.0806,2570.64,1.0,2023-07-03,2023-07
SALE002121,CUST00517,PROP00675,2023-09-10,Direct,Cerrada,898550.0,0.025,22463.75,0.0285,5546.6,1.0,2023-09-10,2023-09
SALE002122,CUST00072,PROP00578,2022-07-12,Digital,Cerrada,194702.0,0.03,5841.06,0.1278,1463.92,1.0,2022-02-11,2022-02
