cliente_id,region,dispositivo,canal_adquisicion,segmento,edad,meses_antiguedad,visitas_mes,compras_mes,tiempo_app_min,gasto_marketing,satisfaccion,usa_cupon,abandono,ticket_promedio,ingreso_generado
NR102804,Medellín,mobile,referido,premium,35.0,19,11,3,43.6,43.59,5.0,0,0,183512,597683
NR102805,Bucaramanga,tablet,organico,nuevo,32.0,23,5,3,54.8,1.3,4.0,1,0,76654,351854
NR102806,Barranquilla,mobile,organico,recurrente,27.0,3,6,1,43.0,15.17,3.9,0,0,93089,237785
NR102807,Bogotá,mobile,organico,recurrente,24.0,3,8,1,113.2,17.48,4.2,1,0,192609,398656
NR102808,Medellín,desktop,referido,recurrente,24.0,9,14,1,81.3,35.94,1.9,1,0,86591,234268
NR102809,Cali,mobile,referido,recurrente,38.0,17,10,3,41.4,27.7,3.8,0,0,163901,478612
NR102810,Bogotá,desktop,social_ads,premium,29.0,32,8,3,61.1,20.4,4.3,0,0,226425,609494
NR102811,Cali,desktop,email,premium,18.0,15,10,1,85.6,17.38,3.3,0,0,211680,319018
NR102812,Cali,tablet,organico,nuevo,38.0,12,3,1,51.7,10.16,2.0,0,1,133274,61139
NR102813,Bogotá,mobile,referido,recurrente,34.0,21,9,0,62.0,5.68,2.8,0,0,127266,23585
NR102814,Cali,mobile,organico,nuevo,46.0,7,6,0,59.1,8.9,3.5,0,1,76819,65772
NR102815,Barranquilla,desktop,organico,nuevo,37.0,15,10,2,104.5,17.02,3.3,0,0,82777,243943
NR102816,Medellín,mobile,organico,recurrente,21.0,13,11,1,96.9,7.7,3.6,0,0,124542,224257
NR102817,Bogotá,mobile,social_ads,premium,18.0,16,11,3,70.7,92.39,3.3,0,0,112117,464819
NR102818,Bogotá,mobile,email,premium,28.0,30,9,4,94.7,20.41,4.3,1,0,201244,977981
NR102819,Medellín,mobile,paid_search,nuevo,28.0,3,7,1,97.9,63.6,3.6,1,1,92188,187270
NR102820,Bucaramanga,mobile,referido,nuevo,42.0,13,5,2,68.2,18.89,2.4,0,0,94922,184645
NR102821,Bogotá,desktop,paid_search,recurrente,34.0,23,9,0,51.2,21.76,2.0,0,0,123969,56961
NR102822,Cali,desktop,organico,recurrente,44.0,20,9,4,63.0,5.46,4.4,0,0,148953,702967
NR102823,Bogotá,mobile,paid_search,nuevo,22.0,3,10,2,84.6,72.7,3.6,0,1,131250,355941
NR102824,Medellín,mobile,social_ads,premium,43.0,3,8,3,74.3,87.74,3.2,0,0,135759,583277
NR102825,Barranquilla,mobile,email,premium,40.0,22,11,3,83.5,11.41,3.7,0,1,149773,508376
NR102826,Cali,desktop,paid_search,recurrente,18.0,3,4,1,58.9,90.34,3.7,1,0,35961,47532
NR102827,Bogotá,mobile,social_ads,premium,46.0,15,15,3,86.2,52.65,3.3,0,0,153052,579439
NR102828,Medellín,desktop,organico,recurrente,35.0,29,7,2,97.8,8.11,4.8,0,0,135531,381907
NR102829,Bogotá,mobile,social_ads,recurrente,38.0,4,6,1,58.6,23.92,3.8,0,0,91867,184618
NR102830,Medellín,desktop,referido,recurrente,26.0,40,11,4,137.9,18.4,4.4,0,0,154936,899767
NR102831,Cali,mobile,organico,nuevo,45.0,22,7,1,86.1,11.55,3.5,1,0,57690,127240
NR102832,Bogotá,desktop,email,premium,23.0,60,17,3,105.7,43.06,4.6,1,0,195514,797718
NR102833,Bogotá,mobile,social_ads,recurrente,41.0,10,4,2,31.7,16.99,5.0,0,0,125586,326421
NR102834,Medellín,desktop,organico,recurrente,41.0,33,11,3,102.8,10.2,3.2,0,0,167931,640205
NR102835,Bucaramanga,mobile,referido,nuevo,25.0,11,6,2,76.6,23.93,3.1,1,0,73929,278785
NR102836,Bucaramanga,desktop,paid_search,nuevo,52.0,14,7,0,42.0,74.96,5.0,0,0,84675,65048
NR102837,Bogotá,desktop,paid_search,nuevo,36.0,8,7,1,38.2,58.38,4.4,1,0,159420,245096
NR102838,Barranquilla,mobile,organico,recurrente,40.0,14,12,2,85.1,7.29,3.3,0,0,153920,577483
NR102839,Medellín,desktop,organico,recurrente,20.0,26,5,0,56.1,0.66,2.5,0,1,49582,78438
NR102840,Medellín,mobile,email,nuevo,53.0,41,15,3,104.5,46.47,3.2,1,0,56465,289156
NR102841,Barranquilla,mobile,social_ads,recurrente,23.0,7,11,1,76.3,9.35,5.0,0,0,155975,280093
NR102842,Bucaramanga,mobile,referido,recurrente,43.0,16,11,0,96.5,14.01,3.3,1,0,144580,327885
NR102843,Bucaramanga,mobile,organico,recurrente,25.0,9,10,2,65.0,11.14,4.3,0,0,132741,357417
NR102844,Cali,desktop,organico,recurrente,28.0,17,10,2,120.7,13.71,3.6,0,0,111334,190162
NR102845,Medellín,desktop,organico,premium,41.0,29,10,2,42.3,35.23,4.2,1,0,167229,384174
NR102846,Barranquilla,mobile,paid_search,recurrente,43.0,10,10,1,57.0,92.22,3.8,0,0,57858,137432
NR102847,Bogotá,mobile,referido,recurrente,23.0,19,10,1,46.7,47.05,3.2,1,0,113880,203365
NR102848,Cali,desktop,social_ads,nuevo,44.0,7,4,0,52.7,65.69,3.0,0,0,125648,172292
NR102849,Medellín,tablet,paid_search,nuevo,43.0,30,13,3,103.4,38.66,4.9,1,1,102253,479231
NR102850,Cali,mobile,email,nuevo,26.0,24,13,0,115.2,35.92,3.0,1,0,126550,156188
NR102851,Bogotá,tablet,email,recurrente,48.0,8,5,2,67.7,17.55,3.9,0,0,176014,472579
NR102852,Bogotá,mobile,organico,nuevo,21.0,8,7,0,76.0,7.42,4.1,0,0,146264,91522
NR102853,Bucaramanga,mobile,email,nuevo,28.0,35,6,0,30.3,32.47,3.7,0,0,102590,35407
NR102854,Bogotá,desktop,paid_search,recurrente,38.0,48,13,2,58.2,49.01,4.1,0,0,120736,436093
NR102855,,mobile,organico,nuevo,26.0,8,9,1,98.6,19.14,1.9,1,0,114052,382696
NR102856,Bogotá,mobile,organico,nuevo,36.0,26,5,0,71.7,14.47,3.4,0,0,77057,133798
NR102857,Bogotá,mobile,paid_search,nuevo,36.0,11,8,1,71.9,44.69,4.4,1,0,54409,141220
NR102858,Bogotá,desktop,paid_search,recurrente,32.0,35,6,2,46.9,63.37,5.0,0,0,140380,459915
NR102859,Bogotá,desktop,paid_search,nuevo,41.0,11,6,0,107.7,29.01,4.2,0,0,91073,174214
NR102860,Barranquilla,mobile,organico,recurrente,32.0,23,7,0,75.6,5.07,3.4,1,1,84508,106315
NR102861,Bogotá,mobile,email,recurrente,36.0,16,10,0,51.8,42.83,3.7,1,0,125206,62441
NR102862,,mobile,referido,recurrente,44.0,2,8,0,61.8,17.94,3.8,0,0,134983,84441
NR102863,Cali,mobile,email,recurrente,41.0,7,6,0,22.1,11.82,1.5,1,0,157827,210290
NR102864,Medellín,mobile,paid_search,premium,41.0,22,9,2,78.5,73.37,3.0,1,0,118716,249627
NR102865,Cali,desktop,organico,nuevo,24.0,20,3,1,40.4,3.27,3.4,0,0,158801,398514
NR102866,Medellín,mobile,organico,nuevo,39.0,17,5,2,115.5,4.16,3.4,0,0,119764,499683
NR102867,Barranquilla,mobile,organico,nuevo,26.0,42,6,0,71.0,6.89,2.9,0,0,107855,196006
NR102868,Bogotá,mobile,social_ads,nuevo,22.0,25,7,0,1.8,55.89,3.5,0,0,77321,46909
NR102869,Medellín,mobile,social_ads,nuevo,33.0,23,6,1,100.7,35.48,3.7,0,0,104398,209617
NR102870,Bucaramanga,tablet,social_ads,nuevo,26.0,2,3,0,53.5,39.24,1.9,1,1,86942,23851
NR102871,Bucaramanga,mobile,social_ads,recurrente,41.0,26,5,3,102.9,50.59,2.4,0,0,46882,193348
NR102872,Bucaramanga,mobile,paid_search,recurrente,41.0,4,9,1,75.9,76.32,3.0,0,0,104298,199186
NR102873,Medellín,mobile,paid_search,recurrente,18.0,14,6,1,63.5,129.06,3.8,0,0,156416,234149
NR102874,Barranquilla,mobile,social_ads,recurrente,27.0,4,7,2,51.0,10.12,3.3,0,0,89913,291090
NR102875,Medellín,mobile,paid_search,nuevo,21.0,20,5,1,71.4,45.54,2.9,0,0,80783,95146
NR102876,Medellín,mobile,organico,nuevo,30.0,29,8,1,90.6,5.69,4.5,1,0,141780,227268
NR102877,Bogotá,mobile,paid_search,recurrente,38.0,13,11,1,37.6,115.53,3.9,0,0,140254,130392
NR102878,Cali,mobile,organico,nuevo,32.0,13,12,4,79.4,12.69,3.5,0,0,95898,530981
NR102879,Bogotá,mobile,organico,nuevo,29.0,7,9,1,42.7,19.8,4.9,0,0,118130,235431
NR102880,Medellín,mobile,email,recurrente,46.0,29,7,3,114.7,47.64,3.6,1,0,147416,702995
NR102881,Barranquilla,tablet,email,premium,18.0,4,14,1,110.5,15.16,4.6,0,0,186027,300366
NR102882,Bogotá,mobile,organico,recurrente,45.0,16,6,1,52.3,24.76,,1,0,173863,256759
NR102883,Bogotá,mobile,organico,nuevo,29.0,13,5,0,74.7,9.81,2.0,0,0,127451,41433
NR102884,Bogotá,mobile,email,premium,33.0,18,12,2,55.3,21.73,3.3,1,0,251411,563428
NR102885,Bucaramanga,mobile,organico,recurrente,,24,5,1,63.7,2.16,3.8,1,0,44686,183973
NR102886,Medellín,desktop,paid_search,recurrente,48.0,12,8,0,81.2,73.55,3.1,0,1,168024,255961
NR102887,Medellín,mobile,organico,premium,23.0,26,4,3,53.9,8.6,3.9,1,0,157639,533165
NR102888,Barranquilla,desktop,organico,recurrente,34.0,14,6,1,60.0,14.57,3.5,0,0,68517,46593
NR102889,Barranquilla,Mobile,email,nuevo,39.0,18,10,2,90.1,10.09,3.6,1,0,122486,523892
NR102890,Medellín,mobile,email,recurrente,20.0,6,10,0,92.4,16.92,4.2,1,0,126718,47056
NR102891,Cali,desktop,organico,recurrente,26.0,10,3,0,11.0,5.72,2.7,0,0,149425,0
NR102892,Barranquilla,mobile,paid_search,recurrente,33.0,3,12,4,93.6,143.17,2.5,0,0,99757,544041
NR102893,Cali,mobile,organico,recurrente,26.0,15,11,3,68.0,7.88,5.0,0,0,128605,558758
NR102894,Bogotá,mobile,organico,premium,27.0,23,13,0,88.6,3.88,3.3,0,0,169691,228959
NR102895,Barranquilla,desktop,referido,premium,31.0,12,13,2,81.8,2.76,5.0,0,0,147229,408988
NR102896,Medellín,mobile,social_ads,premium,40.0,13,6,1,78.1,67.19,4.2,0,0,138427,372042
NR102897,Bogotá,desktop,social_ads,premium,31.0,19,8,1,37.1,72.51,5.0,1,0,111732,181918
NR102898,Medellín,mobile,email,premium,44.0,20,8,4,74.2,11.08,3.7,1,1,113946,463373
NR102899,Bogotá,desktop,email,nuevo,25.0,3,9,1,113.9,21.65,4.1,0,0,120530,275463
NR102900,Bogotá,mobile,email,nuevo,23.0,9,10,0,62.5,47.78,3.0,1,0,92874,102935
NR102901,Barranquilla,desktop,organico,recurrente,51.0,4,7,0,81.2,9.67,2.6,0,0,126772,84945
NR102902,Bogotá,mobile,organico,premium,28.0,10,12,3,68.1,9.66,,0,0,170789,687003
NR102903,Medellín,tablet,social_ads,recurrente,22.0,37,5,0,18.3,30.46,2.6,1,0,106205,0
NR102904,Medellín,mobile,paid_search,recurrente,18.0,23,16,4,141.1,73.81,3.0,0,0,193967,1023337
NR102905,Bogotá,mobile,referido,nuevo,44.0,14,13,2,106.3,24.92,2.5,0,0,90605,345410
NR102906,Bucaramanga,mobile,social_ads,nuevo,31.0,44,8,2,63.4,29.39,3.1,1,0,94827,233362
NR102907,Bogotá,mobile,referido,recurrente,32.0,17,10,2,115.0,13.64,3.6,1,0,204750,602557
NR102908,Bogotá,mobile,organico,nuevo,33.0,59,4,1,40.1,13.63,3.2,1,1,145375,287551
NR102909,Bogotá,tablet,email,nuevo,43.0,15,9,1,51.0,24.59,3.7,1,0,123434,267901
NR102910,Bogotá,tablet,paid_search,nuevo,32.0,9,6,1,60.5,60.29,2.0,0,0,87947,138342
NR102911,Bogotá,mobile,referido,nuevo,55.0,5,7,0,51.4,8.76,3.2,0,0,39920,134060
NR102912,Cali,tablet,organico,recurrente,35.0,22,4,3,40.3,7.36,2.3,1,0,25000,69090
NR102913,Bucaramanga,mobile,paid_search,nuevo,44.0,10,2,0,38.8,42.83,2.8,0,0,78760,81466
NR102914,Bogotá,mobile,email,recurrente,41.0,15,8,0,66.1,42.05,3.0,1,0,204053,226715
NR102915,Cali,desktop,paid_search,nuevo,34.0,20,11,1,94.5,30.6,3.3,0,0,74059,133119
NR102916,Barranquilla,desktop,paid_search,premium,29.0,7,5,1,115.5,66.88,4.1,0,0,99010,314419
NR102917,Barranquilla,tablet,referido,nuevo,37.0,17,7,0,84.3,38.86,2.1,0,0,84863,50409
NR102918,Medellín,mobile,paid_search,recurrente,39.0,12,11,2,58.9,64.85,3.1,0,0,130040,355380
NR102919,Bogotá,desktop,social_ads,recurrente,29.0,4,7,0,117.3,59.89,5.0,0,0,143678,58590
NR102920,Medellín,mobile,organico,nuevo,35.0,20,5,1,58.1,9.95,3.3,0,0,144992,302453
NR102921,Cali,mobile,email,premium,45.0,22,12,2,92.7,24.77,3.8,1,0,112402,312743
NR102922,Barranquilla,mobile,social_ads,recurrente,53.0,33,12,0,58.5,61.81,1.6,0,1,151479,48179
NR102923,Bogotá,tablet,paid_search,recurrente,42.0,5,7,4,81.2,27.07,3.8,0,1,159222,798166
NR102924,Medellín,desktop,organico,nuevo,51.0,49,12,3,90.9,,2.2,0,1,86165,398193
NR102925,Bucaramanga,desktop,social_ads,premium,28.0,8,6,2,81.2,31.88,1.8,0,0,101210,374345
NR102926,Barranquilla,mobile,organico,recurrente,40.0,2,5,0,71.0,7.19,3.6,0,0,62714,164390
NR102927,Bucaramanga,mobile,organico,nuevo,46.0,14,5,2,54.7,18.2,3.8,0,1,122886,315209
NR102928,Barranquilla,mobile,social_ads,nuevo,26.0,18,8,1,92.8,37.3,1.9,1,0,82836,360151
NR102929,Medellín,mobile,organico,premium,30.0,13,16,4,98.2,4.58,3.0,0,1,151857,766638
NR102930,Cali,mobile,organico,recurrente,50.0,5,11,1,100.8,14.39,2.7,0,0,124077,262582
NR102931,Cali,desktop,social_ads,recurrente,25.0,10,5,0,36.5,105.23,4.9,1,0,74685,56747
NR102932,Bogotá,mobile,organico,recurrente,22.0,18,6,2,41.3,9.85,3.7,0,0,195557,434619
NR102933,Medellín,mobile,paid_search,recurrente,48.0,54,5,2,56.5,122.69,3.9,0,0,137827,351919
NR102934,Cali,mobile,organico,recurrente,45.0,6,5,0,45.6,8.14,4.2,1,0,126197,148048
NR102935,Bogotá,mobile,social_ads,nuevo,38.0,9,6,2,44.5,70.1,4.7,0,0,108854,199244
NR102936,Barranquilla,mobile,social_ads,recurrente,34.0,4,9,2,67.5,49.51,3.6,0,0,61088,101396
NR102937,Cali,tablet,email,premium,30.0,10,13,2,76.7,19.63,,1,0,207705,442423
NR102938,Bucaramanga,desktop,organico,nuevo,,13,3,0,44.7,7.82,3.2,1,1,154270,0
NR102939,Bogotá,desktop,organico,recurrente,48.0,27,7,1,75.4,11.58,1.6,0,1,96483,171768
NR102940,Bogotá,mobile,organico,recurrente,36.0,18,7,0,55.6,16.78,3.4,0,0,93248,173799
NR102941,Cali,mobile,paid_search,recurrente,54.0,36,7,1,42.8,98.15,2.9,0,0,84127,153610
NR102942,Bogotá,mobile,referido,premium,26.0,14,12,3,83.4,9.89,1.6,0,0,136953,558149
NR102943,Cali,desktop,organico,recurrente,34.0,1,6,2,88.0,10.35,2.8,0,0,168495,494650
NR102944,Barranquilla,desktop,organico,nuevo,31.0,18,6,0,39.6,4.26,2.8,0,1,62286,75675
NR102945,Bogotá,mobile,organico,premium,24.0,3,5,1,35.9,8.86,4.6,0,0,311241,453253
NR102946,Medellín,mobile,social_ads,recurrente,33.0,27,12,5,69.6,100.31,3.7,1,0,198781,1097810
NR102947,Medellín,mobile,social_ads,premium,38.0,14,13,2,73.5,124.06,3.3,0,0,211544,517769
NR102948,Medellín,desktop,social_ads,recurrente,39.0,8,8,0,78.8,55.39,2.1,0,0,148435,84299
NR102949,Bucaramanga,tablet,email,premium,54.0,5,12,2,69.3,4.61,3.7,1,0,182382,594283
NR102950,Barranquilla,mobile,paid_search,nuevo,38.0,9,12,3,90.6,43.7,3.7,0,0,76238,421579
NR102951,Cali,mobile,organico,nuevo,44.0,13,6,2,55.4,7.5,3.9,1,0,62557,236093
NR102952,,mobile,paid_search,premium,35.0,45,10,5,84.9,29.11,5.0,0,0,162084,1081974
NR102953,Medellín,mobile,social_ads,nuevo,49.0,12,6,0,83.1,79.38,2.0,0,1,60932,57602
NR102954,Bucaramanga,mobile,social_ads,nuevo,56.0,16,7,0,54.1,56.73,,1,1,68993,4426
NR102955,Cali,mobile,social_ads,recurrente,39.0,13,3,1,23.0,75.4,3.2,0,0,143920,90360
NR102956,Cali,desktop,social_ads,premium,25.0,16,5,0,17.4,90.25,3.5,0,0,176341,67329
NR102957,Barranquilla,desktop,social_ads,nuevo,29.0,16,10,4,67.7,22.92,3.8,1,0,132993,575557
NR102958,Bogotá,mobile,email,premium,37.0,14,13,2,62.8,61.6,5.0,0,0,162382,475499
NR102959,Barranquilla,desktop,social_ads,recurrente,38.0,8,5,0,69.9,39.45,2.9,0,1,168860,42582
NR102960,Bogotá,mobile,email,recurrente,40.0,22,15,1,84.4,29.52,3.4,1,0,104814,220560
NR102961,Medellín,mobile,organico,premium,38.0,6,12,2,86.8,11.43,3.1,1,0,217590,643040
NR102962,Medellín,mobile,social_ads,recurrente,34.0,20,12,4,91.9,35.21,2.7,0,0,131700,627771
NR102963,Bucaramanga,mobile,referido,nuevo,28.0,23,6,0,49.8,8.28,2.2,0,0,121414,26789
NR102964,Barranquilla,mobile,paid_search,nuevo,38.0,2,2,0,62.1,97.53,1.8,0,1,70856,42717
NR102965,Cali,mobile,email,recurrente,51.0,5,7,1,85.8,5.88,2.7,0,1,147894,195295
NR102966,Cali,mobile,email,recurrente,43.0,3,10,0,106.4,15.83,4.7,0,0,132949,204602
NR102967,Cali,tablet,organico,premium,39.0,32,5,1,37.7,11.5,3.1,0,0,113981,263697
NR102968,Bucaramanga,mobile,social_ads,recurrente,43.0,9,2,0,32.8,85.64,2.9,0,0,181694,194701
NR102969,Medellín,mobile,organico,recurrente,31.0,31,12,3,95.7,10.94,2.4,0,0,120588,478026
NR102970,Medellín,mobile,referido,recurrente,29.0,11,8,3,113.2,27.51,3.4,0,0,159097,591157
NR102971,Bogotá,desktop,email,nuevo,27.0,6,3,1,35.3,10.42,2.4,0,0,134867,92882
NR102972,Barranquilla,mobile,organico,nuevo,33.0,8,6,0,75.0,4.22,2.9,1,1,56797,114863
NR102973,Cali,desktop,organico,premium,30.0,16,7,1,50.0,5.64,3.5,0,0,204865,364223
NR102974,Medellín,mobile,social_ads,nuevo,45.0,23,7,2,90.8,38.0,3.3,0,0,66813,177464
NR102975,Bogotá,mobile,paid_search,nuevo,30.0,14,6,3,74.2,78.88,4.5,1,0,98137,323230
NR102976,Barranquilla,mobile,organico,recurrente,27.0,26,11,3,65.3,2.6,5.0,0,0,120395,654850
NR102977,Bogotá,mobile,social_ads,recurrente,51.0,12,8,3,76.0,39.91,5.0,0,0,135173,431938
NR102978,Cali,mobile,paid_search,premium,30.0,13,9,1,83.3,53.76,3.9,0,1,187550,229357
NR102979,Bucaramanga,mobile,organico,nuevo,35.0,7,5,0,1.0,9.92,3.3,0,1,25000,0
NR102980,Medellín,mobile,email,nuevo,38.0,7,12,2,105.4,27.28,3.5,1,0,59019,116866
NR102981,Bogotá,mobile,referido,nuevo,24.0,24,9,1,37.6,12.84,4.0,0,1,137145,156061
NR102982,Cali,mobile,email,recurrente,45.0,6,16,3,99.4,35.82,3.0,0,0,109950,573352
NR102983,Barranquilla,tablet,email,nuevo,40.0,11,10,4,88.6,17.48,2.8,0,0,103055,542640
NR102984,Medellín,mobile,organico,recurrente,48.0,24,5,0,1.0,6.16,,0,1,142968,0
NR102985,Bucaramanga,desktop,organico,premium,28.0,3,7,0,43.9,10.09,4.5,0,0,99644,65843
NR102986,Bogotá,desktop,organico,premium,35.0,32,13,2,97.8,5.62,4.1,0,0,106919,254254
NR102987,Medellín,mobile,email,nuevo,34.0,6,6,1,101.2,61.73,2.6,0,1,133351,166589
NR102988,Cali,mobile,referido,recurrente,36.0,32,12,3,109.5,20.81,4.9,1,1,90911,424422
NR102989,Barranquilla,mobile,social_ads,recurrente,21.0,6,6,1,80.1,37.4,2.8,0,1,117226,183161
NR102990,Bogotá,desktop,email,premium,,24,11,3,40.7,35.14,5.0,1,0,174792,636226
NR102991,Barranquilla,desktop,social_ads,premium,21.0,9,11,2,75.6,39.98,3.2,1,0,96228,399009
NR102992,Medellín,desktop,paid_search,nuevo,37.0,46,8,2,112.6,74.57,3.6,0,1,91260,299702
NR102993,Medellín,tablet,paid_search,recurrente,18.0,12,8,1,88.6,108.05,3.7,1,1,167430,228439
NR102994,Bogotá,desktop,organico,nuevo,18.0,5,4,1,42.5,7.85,2.9,1,1,121100,203831
NR102995,Barranquilla,mobile,organico,nuevo,41.0,20,9,1,72.3,10.52,2.2,1,1,84059,68887
NR102996,Bogotá,mobile,social_ads,nuevo,29.0,10,5,0,72.6,13.27,3.2,1,0,128931,122984
NR102997,Bogotá,desktop,paid_search,recurrente,25.0,21,8,1,87.6,66.21,2.7,0,1,192589,366671
NR102998,Bogotá,mobile,social_ads,recurrente,45.0,32,4,4,69.0,68.86,2.3,1,0,134226,604489
NR102999,Barranquilla,mobile,social_ads,nuevo,37.0,24,6,0,48.8,80.39,1.7,0,1,155566,0
NR103000,Cali,desktop,organico,recurrente,42.0,3,10,2,88.7,19.8,3.6,0,1,129879,476787
NR103001,Barranquilla,mobile,paid_search,nuevo,33.0,5,7,1,84.8,24.44,1.4,1,0,85474,239524
NR103002,Bogotá,tablet,paid_search,recurrente,58.0,17,9,3,73.2,41.92,3.3,1,1,150793,554382
NR103003,Cali,desktop,paid_search,nuevo,29.0,18,15,1,48.3,122.43,4.0,1,1,170571,268752
NR103004,Cali,mobile,email,nuevo,50.0,4,9,2,74.0,5.09,2.2,1,1,142977,321525
NR103005,Barranquilla,tablet,paid_search,recurrente,33.0,6,10,1,45.2,10.33,2.2,0,0,62295,216312
NR103006,Bucaramanga,mobile,social_ads,nuevo,19.0,34,8,2,115.1,26.22,3.7,1,1,49255,342804
NR103007,Bogotá,mobile,email,recurrente,38.0,8,10,3,64.0,12.65,1.3,0,0,123394,453469
NR103008,Cali,mobile,email,nuevo,37.0,22,7,3,72.8,46.47,3.5,0,0,168741,637607
NR103009,Bogotá,mobile,email,recurrente,25.0,29,13,4,85.0,64.8,,1,0,141807,784391
NR103010,Medellín,mobile,organico,nuevo,26.0,8,3,0,33.2,1.32,4.4,0,0,84368,113088
NR103011,Bogotá,mobile,organico,recurrente,34.0,13,7,1,81.8,2.87,4.7,0,1,220054,375307
NR103012,Bogotá,mobile,organico,recurrente,37.0,22,2,0,64.6,10.3,3.5,0,0,176813,0
NR103013,Medellín,mobile,organico,nuevo,18.0,3,10,1,87.4,8.85,2.7,1,0,97607,291536
NR103014,Cali,desktop,referido,recurrente,43.0,11,8,1,87.9,21.1,3.4,0,0,95386,320451
NR103015,Medellín,desktop,social_ads,nuevo,30.0,31,5,1,45.4,48.05,4.1,1,0,141413,266635
NR103016,Cali,mobile,organico,recurrente,22.0,18,11,1,52.1,3.06,3.9,1,0,82000,292336
NR103017,Medellín,mobile,organico,nuevo,42.0,18,6,0,37.7,3.98,1.2,0,1,90626,24828
NR103018,Bogotá,mobile,organico,recurrente,,26,9,1,79.3,6.15,2.1,0,1,139500,246979
NR103019,Barranquilla,mobile,social_ads,recurrente,45.0,9,11,1,103.0,62.89,4.0,1,0,92691,261502
NR103020,Bogotá,desktop,email,premium,,6,16,3,77.0,25.82,3.0,0,0,129372,555379
NR103021,Medellín,desktop,email,recurrente,34.0,17,5,0,43.2,29.49,3.5,0,0,140870,115987
NR103022,Cali,mobile,referido,recurrente,33.0,9,8,0,54.6,16.89,3.9,0,0,122253,8569
NR103023,Medellín,mobile,organico,recurrente,38.0,9,10,1,56.0,20.82,3.8,0,0,135582,232619
NR103024,Bogotá,mobile,paid_search,premium,30.0,6,9,2,88.9,65.82,4.3,0,0,67120,265221
NR103025,Medellín,desktop,organico,recurrente,26.0,20,3,0,66.6,14.05,2.8,0,0,169935,52061
NR103026,Bucaramanga,mobile,paid_search,nuevo,39.0,12,6,1,114.2,93.69,2.1,0,0,36301,209155
NR103027,Cali,tablet,referido,premium,33.0,6,11,4,137.6,19.38,5.0,1,0,171732,842508
NR103028,Cali,desktop,social_ads,recurrente,34.0,27,5,0,68.4,89.84,1.5,1,0,199201,57067
NR103029,Cali,mobile,email,premium,44.0,11,10,2,68.9,30.72,4.0,0,1,201257,433412
NR103030,Bogotá,mobile,paid_search,premium,33.0,20,18,4,132.2,35.23,3.7,1,0,162886,794500
NR103031,Medellín,tablet,organico,nuevo,34.0,39,1,0,1.0,,4.3,1,1,89504,0
NR103032,Barranquilla,mobile,organico,recurrente,29.0,27,5,0,65.5,9.22,3.2,0,0,104806,209288
NR103033,Bogotá,mobile,social_ads,nuevo,38.0,36,8,1,74.6,24.36,2.6,0,0,153881,191130
NR103034,Bogotá,mobile,social_ads,nuevo,37.0,26,12,4,99.1,61.47,3.3,1,0,134461,648065
NR103035,Bogotá,desktop,organico,nuevo,42.0,11,5,1,39.8,14.66,4.1,0,0,113840,182529
NR103036,Medellín,desktop,email,recurrente,29.0,7,16,1,109.7,59.2,4.2,0,0,166176,269497
NR103037,Bucaramanga,desktop,email,nuevo,30.0,11,4,0,26.0,37.22,3.7,1,1,53308,0
NR103038,Bogotá,desktop,paid_search,nuevo,41.0,11,9,3,105.0,81.54,3.6,0,0,91687,344713
NR103039,Medellín,desktop,email,recurrente,36.0,32,7,2,82.6,32.44,2.6,0,0,105446,328476
NR103040,Bogotá,tablet,paid_search,nuevo,26.0,10,5,1,66.4,46.43,2.7,1,1,152313,214305
NR103041,Bucaramanga,mobile,social_ads,nuevo,46.0,5,6,3,50.6,40.34,3.9,1,1,97631,382745
NR103042,Bogotá,mobile,email,nuevo,19.0,16,10,0,52.7,33.04,4.1,1,0,200369,121624
NR103043,Medellín,desktop,referido,nuevo,41.0,14,5,2,30.3,9.75,2.2,0,0,134198,392643
NR103044,Cali,desktop,paid_search,recurrente,23.0,7,5,1,75.5,47.25,1.9,1,0,90069,178549
NR103045,Cali,mobile,paid_search,nuevo,51.0,10,7,1,64.2,103.02,3.1,1,0,128091,166657
NR103046,Medellín,mobile,organico,premium,20.0,37,13,5,94.8,5.4,4.5,1,0,132014,770968
NR103047,Medellín,desktop,organico,recurrente,44.0,19,9,1,66.8,6.27,3.5,0,0,108545,328651
NR103048,Medellín,desktop,social_ads,nuevo,33.0,11,6,1,83.3,36.89,3.8,0,0,103420,88508
NR103049,Bogotá,mobile,referido,nuevo,31.0,7,6,1,35.1,42.37,2.9,1,0,123957,273360
NR103050,Bogotá,mobile,paid_search,recurrente,36.0,50,7,0,47.8,26.76,4.2,1,0,141265,166680
NR103051,Medellín,mobile,organico,recurrente,40.0,42,15,1,54.2,6.73,4.6,1,0,133434,273235
NR103052,Bogotá,mobile,paid_search,nuevo,26.0,25,3,1,27.5,29.31,3.8,1,1,77575,43900
NR103053,Bogotá,mobile,paid_search,nuevo,27.0,12,4,0,42.3,30.44,2.8,0,0,112086,94886
NR103054,Cali,mobile,paid_search,premium,40.0,7,14,4,127.7,109.75,1.8,0,0,170881,818140
NR103055,Bucaramanga,mobile,organico,nuevo,19.0,7,6,0,68.3,6.24,2.6,0,0,114323,65264
NR103056,Cali,mobile,email,recurrente,29.0,12,15,5,134.8,25.01,3.9,0,1,98186,669798
