ID_Pedido,Fecha_pedido,ID_Cliente,Segmento_Cliente,Pais,Region,Ciudad,Categoria_Producto,Producto,Canal,Campaña,Estación,Unidades,Descuento_pct,Ingresos,Costo,Ganancia
ORD-202510-08395,14/10/2025,CLI-3844,Estandar,Colombia,Caribe,Barranquilla,Hogar,Aspiradora,Online,Siempre activo,Primavera,2,0.020006747506108237,427.09779723744975,270.79393805456283,156.30385918288692
ORD-202512-08396,25/12/2025,CLI-8562,Premium,Colombia,Andina,Bogotá,Moda,Bolso,Online,Siempre activo,Verano,4,0.09276030602978233,392.73193586469836,251.17040422604708,141.56153163865127
ORD-202408-08397,20/08/2024,CLI-5735,Premium,Colombia,Pacífico,Cali,Hogar,Cafetera,Online,Black Friday,Invierno,1,0.21897337060508942,92.17746207590658,63.09906640196474,29.078395673941834
ORD-202501-08398,28/01/2025,CLI-7232,Premium,Colombia,Caribe,Barranquilla,Moda,Jeans,Online,Siempre activo,Verano,2,0.06260077103655647,174.25526787830162,99.32550269063192,74.9297651876697
ORD-202505-08399,15/05/2025,CLI-7868,Estandar,Colombia,Andina,Medellín,Electronica,Smartwatch,Tienda,Black Friday,Otoño,2,0.19205624043576974,280.1399837703429,183.20205892795187,96.93792484239103
ORD-202511-08400,25/11/2025,CLI-6384,Estandar,Colombia,Pacífico,Cali,Moda,Jeans,Online,Siempre activo,Primavera,2,0.04936562541645185,142.7909125079515,90.65563169632136,52.13528081163014
ORD-202409-08401,07/09/2024,CLI-6421,Estandar,Chile,Centro,Santiago,Electronica,Smartwatch,Tienda,Black Friday,Primavera,2,0.18979618850145538,274.78,189.98344611498862,84.80099017901364
ORD-202506-08402,04/06/2025,CLI-8997,Estandar,Colombia,Andina,Medellín,Deportes,Guantes,Tienda,Siempre activo,Invierno,2,0.07737696997914113,54.56,38.47902663368711,16.084202837909963
ORD-202403-08403,19/03/2024,CLI-4027,Estandar,Peru,Costa,Trujillo,Electronica,Parlante,Tienda,Siempre activo,Otoño,3,0.059229759469592164,452.2290149307037,326.37353751584664,125.85547741485709
ORD-202402-08404,21/02/2024,CLI-6556,Basico,Colombia,Caribe,Barranquilla,Moda,Bolso,Online,Siempre activo,Verano,4,0.05542467597960836,338.8850228936923,193.1644630494046,145.7205598442877
ORD-202408-08405,13/08/2024,CLI-3457,Basico,Colombia,Caribe,Barranquilla,Moda,Zapatillas,Online,Siempre activo,Invierno,2,0.05288981660524662,149.39566756416733,99.34210740973668,50.05356015443064
ORD-202402-08406,20/02/2024,CLI-4900,Basico,Colombia,Andina,Medellín,Electronica,Smartwatch,Online,Siempre activo,Verano,1,0.048002285393233535,172.11653846237942,123.4932769086054,48.62326155377403
ORD-202407-08407,04/07/2024,CLI-2380,Basico,Colombia,Pacífico,Cali,Electronica,Smartwatch,Online,Siempre activo,Invierno,1,0.06437494339735324,123.50711539471848,88.03343676527979,35.473678629438695
ORD-202402-08408,03/02/2024,CLI-9159,Basico,Peru,Costa,Lima,Hogar,Cafetera,Tienda,Siempre activo,Verano,1,0.07208427710584203,124.86632329741569,86.37468088533919,38.4916424120765
ORD-202405-08409,10/05/2024,CLI-1943,Premium,Colombia,Pacífico,Cali,Hogar,Cafetera,Online,Siempre activo,Otoño,3,0.09924961092647028,388.59,269.65595187838073,118.9336978453394
ORD-202509-08410,23/09/2025,CLI-8587,Estandar,Peru,Sierra,Cusco,Moda,Zapatillas,Tienda,Temporada baja,Primavera,1,0.12487303632381037,96.06636542069253,60.53416445234078,35.53220096835175
ORD-202503-08411,18/03/2025,CLI-6395,Premium,Peru,Costa,Trujillo,Hogar,Cafetera,Online,Siempre activo,Otoño,2,0.03826314432801882,305.3982974278889,208.0808980800226,97.31739934786631
ORD-202503-08412,07/03/2025,CLI-8076,Basico,Peru,Sierra,Arequipa,Electronica,Parlante,Tienda,Black Friday,Otoño,1,0.19499767133396406,115.80208867797965,83.23594470145316,32.56614397652649
ORD-202512-08413,04/12/2025,CLI-9510,Estandar,Chile,Sur,Concepción,Moda,Zapatillas,Online,Navidad,Verano,1,,106.00,60.41846969633452,45.578845560392715
ORD-202505-08414,11/05/2025,CLI-6446,Basico,Colombia,Pacífico,Cali,Electronica,Smartwatch,Tienda,Navidad,Otoño,1,0.1050081591692483,157.05778365222898,102.08755937394882,54.970224278280156
ORD-202502-08415,06/02/2025,CLI-8593,Estandar,Colombia,Caribe,Barranquilla,Moda,Jeans,Online,Navidad,Verano,5,0.15665479911874852,363.48533815212784,225.31720511023937,138.16813304188847
ORD-202411-08416,18/11/2024,CLI-8585,Premium,Chile,Centro,Santiago,Deportes,Mancuernas,Online,Back to School,Primavera,1,0.1058027045965872,70.79,46.27752241402116,24.51127317305574
ORD-202407-08417,28/07/2024,CLI-4561,Estandar,Chile,Sur,Concepción,Hogar,Aspiradora,Online,Siempre activo,Invierno,2,0.022709351297035343,347.7414167309352,246.89640587896403,100.84501085197118
ORD-202509-08418,06/09/2025,CLI-7564,Basico,Chile,Centro,Valparaíso,Electronica,Smartwatch,Tienda,Siempre activo,Primavera,2,0.03597531726897672,374.2989959783044,271.00077879937453,103.29821717892986
ORD-202411-08419,24/11/2024,CLI-4069,Estandar,Peru,Costa,Trujillo,Electronica,Audifonos,Online,Navidad,Primavera,1,0.09449095381256721,129.63736723107226,89.18929386489557,40.448073366176686
ORD-202501-08420,06/01/2025,CLI-3479,Premium,Chile,Centro,Santiago,Hogar,Licuadora,Online,Temporada baja,Verano,1,0.13919295579135818,100.40860205308452,65.70933602448198,34.69926602860254
ORD-202504-08421,04/04/2025,CLI-8776,Basico,Peru,Costa,Trujillo,Deportes,Guantes,Tienda,Black Friday,Otoño,1,0.18049498782978396,29.113021329345788,18.854001624157476,10.259019705188312
ORD-202405-08422,12/05/2024,CLI-7198,Premium,Chile,Sur,Concepción,Hogar,Aspiradora,Online,Siempre activo,Otoño,1,0.029500627948274755,255.48412807553203,166.17850812972267,89.30561994580935
ORD-202510-08423,12/10/2025,CLI-8103,Estandar,Peru,Costa,Trujillo,Hogar,Licuadora,Online,Navidad,Primavera,2,0.10703677264786408,184.25,121.97217317699499,62.280698688795624
ORD-202404-08424,30/04/2024,CLI-6210,Premium,Peru,Costa,Trujillo,Deportes,Guantes,Online,Siempre activo,Otoño,2,0.048524434738791346,89.08277146637205,60.09769590750614,28.98507555886591
ORD-202508-08425,28/08/2025,CLI-7689,Basico,Mexico,Centro,CDMX,Electronica,Smartwatch,Tienda,Back to School,Invierno,1,0.03834154343305272,132.3828676271131,95.52035703119283,36.862510595920256
ORD-202503-08426,27/03/2025,CLI-5317,Basico,Colombia,Andina,Bogotá,Moda,Chaqueta,Tienda,Navidad,Otoño,2,0.11402924928241419,237.59028835119122,143.0411563839193,94.54913196727193
ORD-202405-08427,08/05/2024,CLI-6660,Estandar,Colombia,Caribe,Barranquilla,Hogar,Cafetera,Online,Navidad,Otoño,1,0.1492737305791344,107.74848495059513,73.70144729527259,34.04703765532254
ORD-202403-08428,31/03/2024,CLI-8103,Basico,Colombia,Andina,Bogotá,Electronica,Tablet,Tienda,Siempre activo,Otoño,2,0.0,615.4516875072269,456.697583174545,158.7541043326819
ORD-202508-08429,26/08/2025,CLI-4401,Premium,Peru,Sierra,Cusco,Electronica,Smartwatch,Online,Siempre activo,Invierno,1,0.019674068142484513,176.71118588286535,116.13490843441598,60.576277448449375
ORD-202507-08430,28/07/2025,CLI-9215,Basico,Colombia,Andina,Medellín,Electronica,Tablet,Online,Siempre activo,Invierno,3,0.017581276913521626,728.870265761863,511.5837423091399,217.28652345272315
ORD-202401-08431,29/01/2024,CLI-5335,Estandar,Peru,Costa,Trujillo,Moda,Chaqueta,Tienda,Black Friday,Verano,1,0.18101320935869536,123.60478890475416,70.45472967570987,53.15005922904429
ORD-202512-08432,22/12/2025,CLI-4400,Estandar,Peru,Costa,Lima,Electronica,Tablet,Online,Back to School,Verano,1,0.07541421791333437,341.8083521981357,255.0153504026404,86.79300179549531
ORD-202506-08433,07/06/2025,CLI-6030,Estandar,Peru,Sierra,Arequipa,Electronica,Smartwatch,Online,Siempre activo,Invierno,1,0.0282085124332695,143.61896458691186,107.7142234401839,35.90474114672796
ORD-202411-08434,28/11/2024,CLI-2622,Estandar,Chile,Centro,Santiago,Moda,Jeans,Online,Temporada baja,Primavera,1,0.11883281997138977,74.14805461813127,43.84482955170619,30.303225066425078
ORD-202410-08435,23/10/2024,CLI-1363,Basico,Chile,Centro,Santiago,Deportes,Mancuernas,Online,Temporada baja,Primavera,1,0.13024388869264103,53.93455047421778,37.65414405179776,16.280406422420022
ORD-202405-08436,09/05/2024,CLI-8058,Estandar,Peru,Costa,Lima,Electronica,Audifonos,Tienda,Siempre activo,Otoño,1,0.06417326860242666,129.6753587299739,92.28819695618805,37.38716177378586
ORD-202410-08437,19/10/2024,CLI-7884,Estandar,Mexico,Centro,Puebla,Moda,Jeans,Online,Siempre activo,Primavera,1,0.07185901161730396,69.69409625036634,42.11886973110932,27.575226519257022
ORD-202406-08438,21/06/2024,CLI-8412,Estandar,Chile,Sur,Concepción,Moda,Bolso,Online,Siempre activo,Invierno,1,0.02496404476736777,77.086747415635,51.64812076847546,25.438626647159545
ORD-202512-08439,20/12/2025,CLI-8508,Estandar,Colombia,Caribe,Barranquilla,Deportes,Guantes,Tienda,Temporada baja,Verano,3,0.12086969357568261,104.14586273258442,70.00839734461998,34.13746538796444
ORD-202401-08440,24/01/2024,CLI-4407,Premium,Peru,Costa,Trujillo,Moda,Jeans,Tienda,Back to School,Verano,1,0.09980401965108684,96.91,59.59017709915782,37.32291739852632
ORD-202404-08441,08/04/2024,CLI-4326,Premium,Peru,Costa,Lima,Hogar,Licuadora,Online,Back to School,Otoño,1,0.07447619674910748,108.11912449802408,70.19788353992031,37.921240958103766
ORD-202502-08442,09/02/2025,CLI-1349,Estandar,Peru,Sierra,Arequipa,Deportes,Cuerda,Tienda,Temporada baja,Verano,1,0.10543068048348112,18.85778267322166,13.1350020471789,5.722780626042759
ORD-202412-08443,21/12/2024,CLI-7416,Premium,Peru,Costa,Trujillo,Hogar,Licuadora,Tienda,Siempre activo,Verano,2,,224.15635620926983,140.3139021120847,83.84245409718514
ORD-202405-08444,18/05/2024,CLI-8582,Estandar,Colombia,Caribe,Barranquilla,Moda,Zapatillas,Tienda,Black Friday,Otoño,1,0.18288060616314403,88.39,57.08078324443723,31.308876006034254
ORD-202505-08445,17/05/2025,CLI-6863,Basico,Chile,Centro,Santiago,Electronica,Parlante,Online,Siempre activo,Otoño,1,0.023818815957806144,132.90428173983875,92.27771099822023,40.62657074161852
ORD-202406-08446,22/06/2024,CLI-2251,Estandar,Colombia,Andina,Bogotá,Deportes,Mancuernas,Online,Temporada baja,Invierno,1,0.09211906064395163,45.414259444206365,33.15240939427065,12.261850049935717
ORD-202401-08447,29/01/2024,CLI-6622,Estandar,Colombia,Andina,Bogotá,Electronica,Audifonos,Tienda,Siempre activo,Verano,1,0.0615865761649093,134.4428507757329,93.74504767594432,40.69780309978857
ORD-202505-08448,10/05/2025,CLI-3108,Basico,Peru,Sierra,Arequipa,Hogar,Cafetera,Tienda,Siempre activo,Otoño,3,0.07638783365581604,340.07648699486333,217.6783542856856,122.39813270917773
ORD-202510-08449,16/10/2025,CLI-3102,Basico,Mexico,Occidente,Guadalajara,Electronica,Parlante,Online,Black Friday,Primavera,2,0.1646370689546062,201.89,145.63601071436818,56.25730977341746
ORD-202412-08450,16/12/2024,CLI-1100,Basico,Colombia,Andina,Medellín,Deportes,Guantes,Tienda,Back to School,Verano,1,0.09706776347988719,29.94,20.35508617966283,9.58359320901042
ORD-202507-08451,07/07/2025,CLI-1480,Estandar,Peru,Sierra,Arequipa,Electronica,Parlante,Tienda,Siempre activo,Invierno,1,0.0844856222537958,119.54180739711099,81.68149546811777,37.86031192899321
ORD-202410-08452,25/10/2024,CLI-4677,Estandar,Peru,Costa,Trujillo,Deportes,Guantes,Online,Back to School,Primavera,1,0.10668272959043587,36.94,25.429282809061547,11.51561226858253
ORD-202512-08453,20/12/2025,CLI-2701,Premium,Peru,Sierra,Cusco,Deportes,Guantes,Online,Siempre activo,Verano,1,0.05474652653576415,44.37534698895758,29.321381755999784,15.053965232957797
ORD-202407-08454,10/07/2024,CLI-1889,Premium,Colombia,Andina,Bogotá,Hogar,Cafetera,Tienda,Siempre activo,Invierno,1,0.08286017290920245,105.14963703524707,69.24444355310891,35.90519348213816
ORD-202511-08455,02/11/2025,CLI-8298,Estandar,Peru,Sierra,Cusco,Electronica,Audifonos,Tienda,Black Friday,Primavera,1,0.2233056333681923,105.1886757461193,69.55539676277353,35.633278983345775
ORD-202403-08456,04/03/2024,CLI-7064,Premium,Colombia,Andina,Bogotá,Moda,Chaqueta,Online,Siempre activo,Otoño,1,0.09948669139547692,141.76,90.17164788360428,51.58876225568439
ORD-202510-08457,25/10/2025,CLI-2627,Premium,Peru,Sierra,Arequipa,Moda,Bolso,Tienda,Siempre activo,Primavera,5,0.040146432340567646,590.3744217759362,370.50750845755897,219.86691331837721
ORD-202408-08458,02/08/2024,CLI-6121,Estandar,Peru,Sierra,Arequipa,Hogar,Lampara,Tienda,Temporada baja,Invierno,2,0.09836888958853748,98.31613882727265,68.47625722777542,29.839881599497232
ORD-202406-08459,14/06/2024,CLI-7221,Premium,Colombia,Andina,Bogotá,Hogar,Aspiradora,Tienda,Siempre activo,Invierno,5,0.026491135717740713,949.0473841311727,657.3279167948781,291.71946733629466
ORD-202506-08460,26/06/2025,CLI-4654,Premium,Colombia,Andina,Medellín,Electronica,Audifonos,Tienda,Navidad,Invierno,1,0.1495781860828396,92.78042143934907,60.30727393557689,32.47314750377218
ORD-202408-08461,19/08/2024,CLI-8956,Estandar,Peru,Sierra,Cusco,Moda,Jeans,Tienda,Siempre activo,Invierno,2,0.031130954951899718,140.18,90.42956510399443,49.75150066437135
ORD-202506-08462,24/06/2025,CLI-5233,Estandar,Peru,Sierra,Cusco,Hogar,Cafetera,Tienda,Siempre activo,Invierno,3,0.06017980300050252,321.1331203910052,220.29242047807256,100.84069991293265
ORD-202407-08463,13/07/2024,CLI-1717,Basico,Peru,Sierra,Arequipa,Deportes,Bicicleta,Online,Siempre activo,Invierno,2,0.033652186382248955,730.0893671297015,489.2423907708257,240.8469763588758
ORD-202505-08464,20/05/2025,CLI-6080,Premium,Chile,Centro,Valparaíso,Moda,Zapatillas,Online,Siempre activo,Otoño,1,0.005190173694648886,132.21979120402816,79.50723878465125,52.712552419376905
ORD-202411-08465,29/11/2024,CLI-2316,Basico,Peru,Costa,Trujillo,Moda,Chaqueta,Online,Temporada baja,Primavera,2,0.10730489104598319,229.6250551318115,146.89301471373912,82.73204041807239
ORD-202410-08466,30/10/2024,CLI-5328,Premium,Peru,Costa,Lima,Moda,Zapatillas,Tienda,Black Friday,Primavera,1,0.2518942919123434,105.80347842089621,63.40892817365295,42.39455024724326
ORD-202503-08467,12/03/2025,CLI-9310,Estandar,Mexico,Occidente,Guadalajara,Deportes,Bicicleta,Tienda,Siempre activo,Otoño,3,0.08226282844597171,1405.0511100060328,977.8273264696193,427.2237835364135
ORD-202411-08468,18/11/2024,CLI-6395,Basico,Colombia,Caribe,Barranquilla,Electronica,Tablet,Online,Siempre activo,Primavera,1,0.07972267557033513,301.3364817861232,207.69739339352552,93.6390883925977
ORD-202505-08469,16/05/2025,CLI-6339,Estandar,Peru,Costa,Lima,Hogar,Aspiradora,Online,Siempre activo,Otoño,2,0.0441799502364529,419.51,276.1392054767434,143.370633152001
ORD-202501-08470,27/01/2025,CLI-4309,Estandar,Peru,Costa,Trujillo,Electronica,Parlante,Tienda,Siempre activo,Verano,1,0.03638619471508829,133.94,97.22670208066498,36.71020134435207
ORD-202508-08471,21/08/2025,CLI-8940,Premium,Colombia,Pacífico,Cali,Moda,Bolso,Online,Siempre activo,Invierno,2,0.03809955948139577,167.42039836404157,108.9798341903223,58.44056417371928
ORD-202405-08472,28/05/2024,CLI-2502,Estandar,Mexico,Norte,Monterrey,Deportes,Mancuernas,Online,Siempre activo,Otoño,2,0.043760251643145835,131.12290777536086,91.91486311366572,39.20804466169514
ORD-202502-08473,08/02/2025,CLI-1707,Premium,Peru,Costa,Trujillo,Electronica,Audifonos,Online,Siempre activo,Verano,1,0.026656756816103123,144.66930448680873,102.46968345917901,42.19962102762972
ORD-202410-08474,09/10/2024,CLI-6052,Premium,Chile,Sur,Concepción,Electronica,Tablet,Online,Siempre activo,Primavera,2,0.02215191841903488,747.1335377884649,555.802558855969,191.3309789324959
ORD-202412-08475,27/12/2024,CLI-1616,Premium,Mexico,Centro,Puebla,Deportes,Cuerda,Online,Siempre activo,Verano,3,0.018747802967776138,67.5954970282109,45.918267777278245,21.677229250932655
ORD-202501-08476,13/01/2025,CLI-1709,Estandar,Peru,Sierra,Arequipa,Electronica,Audifonos,Tienda,Navidad,Verano,1,0.1266643771073297,115.2913428320621,76.14515334703614,39.14618948502596
ORD-202407-08477,16/07/2024,CLI-7926,Estandar,Peru,Sierra,Cusco,Moda,Jeans,Online,Temporada baja,Invierno,1,0.12229929856448375,64.21,39.405771568161256,24.80122800526719
ORD-202507-08478,09/07/2025,CLI-7229,Estandar,Chile,Norte,Antofagasta,Hogar,Aspiradora,Online,Siempre activo,Invierno,2,0.02515786856348601,351.55698491262945,245.19314173436433,106.36384317826511
ORD-202412-08479,21/12/2024,CLI-7973,Estandar,Peru,Sierra,Cusco,Deportes,Mancuernas,Online,Siempre activo,Verano,4,0.07209269839282104,266.2546610128296,182.39521265856382,83.8594483542658
ORD-202506-08480,23/06/2025,CLI-8618,Estandar,Colombia,Pacífico,Cali,Deportes,Guantes,Online,Back to School,Invierno,3,0.09103131019016936,76.38525158402487,53.501859144847074,22.883392439177797
ORD-202503-08481,04/03/2025,CLI-5116,Estandar,Chile,Centro,Santiago,Hogar,Lampara,Online,Siempre activo,Otoño,2,0.034061768068192555,117.70568306466085,80.12943947029136,37.57624359436949
ORD-202401-08482,17/01/2024,CLI-4383,Estandar,Chile,Centro,Santiago,Deportes,Guantes,Online,Temporada baja,Verano,5,0.14850059441336116,162.98425506002326,105.62853150940178,57.35572355062148
ORD-202509-08483,30/09/2025,CLI-4924,Estandar,Chile,Centro,Valparaíso,Electronica,Audifonos,Tienda,Temporada baja,Primavera,1,0.0829339150954491,115.60652149238537,81.69998429000653,33.90653720237884
ORD-202501-08484,13/01/2025,CLI-3807,Basico,Mexico,Centro,CDMX,Hogar,Lampara,Tienda,Siempre activo,Verano,1,0.03315369467946612,50.36,33.94627357759806,16.41241974438764
ORD-202511-08485,10/11/2025,CLI-9819,Estandar,Chile,Centro,Santiago,Moda,Bolso,Tienda,Siempre activo,Primavera,1,0.08674214234009534,102.89668611813582,66.02429313823367,36.872392979902145
ORD-202505-08486,20/05/2025,CLI-5502,Estandar,Mexico,Norte,Monterrey,Deportes,Bicicleta,Online,Siempre activo,Otoño,2,,1042.32,676.0868494547069,366.229393356871
ORD-202403-08487,16/03/2024,CLI-3482,Estandar,Chile,Centro,Santiago,Hogar,Licuadora,Online,Siempre activo,Otoño,1,0.05049644096095537,87.81811152261291,56.83141098999716,30.98670053261575
ORD-202408-08488,18/08/2024,CLI-9869,Estandar,Chile,Centro,Valparaíso,Moda,Zapatillas,Online,Siempre activo,Invierno,1,0.037166595889640566,94.26109678027572,56.272577358624986,37.988519421650736
ORD-202512-08489,16/12/2025,CLI-7242,Premium,Peru,Costa,Trujillo,Moda,Chaqueta,Online,Siempre activo,Verano,1,0.07765444907825717,185.06,111.86174770597701,73.19355387567542
ORD-202409-08490,04/09/2024,CLI-3998,Estandar,Mexico,Occidente,Guadalajara,Moda,Jeans,Tienda,Siempre activo,Primavera,2,0.05797761654378878,149.66333004497733,91.50045454256517,58.16287550241216
ORD-202410-08491,28/10/2024,CLI-6217,Basico,Peru,Costa,Lima,Electronica,Tablet,Online,Back to School,Primavera,1,0.10801010963095184,304.09,209.296528643253,94.79005453119254
ORD-202512-08492,26/12/2025,CLI-3717,Basico,Mexico,Centro,Puebla,Electronica,Tablet,Online,Siempre activo,Verano,4,,1099.064422024241,793.8956270035063,305.1687950207346
ORD-202408-08493,02/08/2024,CLI-9245,Estandar,Peru,Sierra,Arequipa,Moda,Bolso,Online,Back to School,Invierno,2,0.04947995015979381,147.57000647915862,91.61234238014387,55.95766409901475
ORD-202406-08494,06/06/2024,CLI-9219,Estandar,Peru,Sierra,Arequipa,Hogar,Cafetera,Tienda,Temporada baja,Invierno,3,0.07234149834512694,287.4204618480394,197.8307592501442,89.58970259789518
ORD-202403-08495,09/03/2024,CLI-8216,Estandar,Peru,Costa,Lima,Deportes,Mancuernas,Online,Siempre activo,Otoño,2,0.07540021590755591,140.1363738570737,90.67843684196046,49.45793701511323
ORD-202501-08496,27/01/2025,CLI-8645,Premium,Peru,Sierra,Arequipa,Electronica,Tablet,Online,Siempre activo,Verano,5,0.04067958479437325,1897.5666773049945,1408.5883837632487,488.97829354174587
ORD-202403-08497,25/03/2024,CLI-8592,Estandar,Peru,Sierra,Arequipa,Hogar,Lampara,Online,Black Friday,Otoño,1,0.24508711314085346,46.468840067140995,31.994939709852478,14.473900357288517
ORD-202409-08498,23/09/2024,CLI-8644,Estandar,Colombia,Caribe,Barranquilla,Electronica,Tablet,Online,Siempre activo,Primavera,1,0.09001112358503774,357.0698128568589,234.3830397002759,122.686773156583
ORD-202403-08499,09/03/2024,CLI-6119,Estandar,Peru,Sierra,Cusco,Deportes,Cuerda,Online,Navidad,Otoño,1,0.1335453207031693,16.57866783929162,10.943195320970638,5.635472518320981
