customer_id,country,city,segment,signup_date,last_activity_date,device_os,plan_type,monthly_fee_usd,orders_90d,avg_order_value_usd,total_spend_90d_usd,support_tickets_90d,satisfaction_score,coupon_used,preferred_category,churned,age,monthly_fee_raw,last_activity_raw
C003933,Colombia,Cali,Retail,2024-09-24,2025-02-24,iOS,Pro,58.28,3,15.69,47.08,0,5.0,no,Alimentos,1,26.0,58.28,2025-02-24
C003934,Colombia,Cali,SMB,2025-02-01,2025-12-28,Android,Basic,24.44,8,56.04,448.35,0,4.5,no,Juguetes,0,,24.44,2025-12-28
C003935,Perú,Trujillo,SMB,2025-02-25,2025-10-25,macOS,Basic,,5,35.93,179.67,2,4.9,no,Hogar,0,40.0,,2025-10-25
C003936,Perú,Trujillo,Retail,2024-02-24,2024-02-24,Android,Basic,26.21,4,27.04,108.15,1,3.4,no,Alimentos,1,29.0,26.21,2024-02-24
C003937,México,Guadalajara,Retail,2025-04-11,2026-04-17,Android,Plus,38.96,4,18.27,73.09,1,4.5,no,Juguetes,0,25.0,38.96,2026-04-17
C003938,Perú,Trujillo,Retail,2025-10-22,2026-10-08,Android,Basic,28.37,4,92.5,369.98,0,4.4,yes,Belleza,0,26.0,28.37,2026-10-08
C003939,Perú,Trujillo,Retail,2024-06-09,2024-12-22,Android,Plus,44.44,7,53.9,377.3,0,3.3,no,Electrónica,1,28.0,44.44,2024-12-22
C003940,Colombia,Medellín,SMB,2025-08-18,2025-11-15,Android,Basic,31.13,6,38.67,232.04,0,3.8,no,Belleza,0,35.0,31.13,2025-11-15
C003941,Colombia,Barranquilla,SMB,2024-12-11,2025-12-26,iOS,Basic,25.35,0,9.97,0.0,0,4.0,yes,Hogar,0,20.0,25.35,2025-12-26
C003942,Perú,Trujillo,Retail,2024-03-22,2024-08-19,iOS,Basic,22.99,0,25.36,0.0,1,5.0,no,Hogar,1,16.0,22.99,2024-08-19
C003943,México,Monterrey,Retail,2025-01-19,2025-12-20,iOS,Plus,59.78,1,16.49,16.49,1,4.0,no,Hogar,0,19.0,59.78,2025-12-20
C003944,Perú,Trujillo,Retail,2024-06-26,2024-08-17,Android,Pro,69.86,3,23.96,71.88,0,4.4,no,Belleza,1,35.0,69.86,2024-08-17
C003945,Colombia,Medellín,SMB,2025-04-17,2025-12-07,Android,Plus,52.62,7,14.59,102.15,1,4.3,no,Electrónica,0,34.0,52.62,2025-12-07
C003946,Chile,Valparaíso,Retail,2025-02-21,2025-06-29,Android,Basic,25.65,5,25.74,128.68,4,4.5,no,Electrónica,1,36.0,25.65,2025-06-29
C003947,Colombia,Medellín,Retail,2024-07-12,2024-11-28,iOS,Pro,72.8,3,37.41,112.22,1,4.2,no,Hogar,1,41.0,72.8,2024-11-28
C003948,Argentina,Rosario,Retail,2025-06-23,2026-07-03,Android,Basic,24.19,0,39.95,0.0,1,2.9,no,Belleza,0,31.0,24.19,2026-07-03
C003949,Colombia,Barranquilla,Retail,2025-02-26,2025-05-21,Android,Basic,24.43,5,15.04,75.19,2,5.0,no,Hogar,1,37.0,24.43,2025-05-21
C003950,Colombia,Bogotá,Retail,2025-03-15,2025-09-12,iOS,Basic,24.26,3,44.79,134.36,1,4.6,no,Moda,0,40.0,24.26,2025-09-12
C003951,Colombia,Barranquilla,Retail,2024-08-05,2025-03-07,Android,Plus,47.12,3,17.41,52.23,1,3.9,no,Alimentos,1,37.0,47.12,2025-03-07
C003952,México,Guadalajara,Retail,2024-08-11,2024-11-02,iOS,Basic,37.69,1,30.51,30.51,0,5.0,no,Belleza,1,,37.69,2024-11-02
C003953,Colombia,Barranquilla,Retail,2025-07-14,2025-08-19,iOS,Basic,28.61,3,15.41,46.22,0,2.9,yes,Electrónica,1,39.0,28.61,2025-08-19
C003954,Argentina,Buenos Aires,Retail,2025-10-13,2026-02-11,Android,Basic,30.55,2,21.28,42.55,0,4.0,yes,Belleza,0,20.0,30.55,2026-02-11
C003955,Colombia,Medellín,Retail,2025-06-20,2026-05-05,Windows,Basic,18.9,1,34.21,34.21,1,4.3,yes,Moda,0,38.0,18.9,2026-05-05
C003956,Argentina,Rosario,Retail,2025-02-17,2025-03-07,iOS,Basic,31.63,2,23.87,47.74,1,4.0,yes,Moda,1,29.0,31.63,2025-03-07
C003957,Chile,Valparaíso,Retail,2024-11-09,2025-11-07,Android,Basic,23.53,4,81.8,327.19,5,4.4,no,Moda,0,41.0,23.53,2025-11-07
C003958,México,Guadalajara,SMB,2025-06-30,2026-06-17,Android,Basic,29.92,3,95.8,287.39,1,3.6,no,Juguetes,0,37.0,29.92,2026-06-17
C003959,Colombia,Bogotá,SMB,2024-02-29,2024-08-21,Android,Plus,42.38,7,20.52,143.63,1,3.5,no,Belleza,1,22.0,42.38,2024-08-21
C003960,Colombia,Bogotá,Retail,2024-09-07,2025-04-13,iOS,Basic,20.42,3,37.55,112.66,0,3.2,no,Electrónica,1,36.0,20.42,2025-04-13
C003961,Colombia,Medellín,Retail,2024-02-29,2024-03-23,Windows,Basic,21.69,2,13.58,27.15,1,3.5,no,Electrónica,1,38.0,21.69,2024-03-23
C003962,Colombia,Barranquilla,SMB,2024-11-05,2025-11-02,Android,Pro,76.28,8,27.27,218.14,0,4.3,no,Juguetes,0,19.0,76.28,2025-11-02
C003963,México,Puebla,Retail,2024-06-14,2025-05-16,iOS,Plus,47.58,2,9.3,18.59,2,4.3,no,Belleza,1,26.0,47.58,2025-05-16
C003964,Argentina,Córdoba,Retail,2025-09-05,2026-05-23,Android,Basic,20.92,5,34.85,174.26,2,4.5,no,Juguetes,0,26.0,20.92,2026-05-23
C003965,Colombia,Medellín,SMB,2025-07-12,2026-08-02,Android,Plus,45.32,7,40.56,283.94,1,4.3,no,Juguetes,0,27.0,45.32,2026-08-02
C003966,México,Guadalajara,Retail,2025-06-22,2025-07-12,iOS,Pro,73.13,4,10.23,40.94,0,3.6,no,Juguetes,0,21.0,73.13,2025-07-12
C003967,Colombia,Cali,Retail,2024-09-15,2025-09-16,Android,Basic,24.82,0,28.62,0.0,1,4.1,yes,Deportes,0,23.0,24.82,2025-09-16
C003968,México,Monterrey,Retail,2024-01-21,2024-08-06,iOS,Enterprise,179.97,5,17.2,85.99,0,3.9,no,Hogar,1,23.0,179.97,2024-08-06
C003969,Colombia,Barranquilla,SMB,2024-09-14,2025-01-08,Android,Plus,50.51,7,25.51,178.57,2,4.6,no,Moda,1,38.0,50.51,2025-01-08
C003970,Chile,La Serena,Retail,2024-11-23,2025-09-05,Windows,Basic,27.52,3,19.78,59.34,0,4.5,no,Hogar,0,24.0,27.52,2025-09-05
C003971,México,Monterrey,Retail,2024-08-20,2024-12-04,Android,Basic,28.15,3,107.79,323.38,1,3.5,yes,Alimentos,1,18.0,28.15,2024-12-04
C003972,Colombia,Cali,Retail,2025-05-03,2025-08-03,macOS,Basic,28.96,5,22.72,113.58,1,3.6,yes,Alimentos,1,35.0,28.96,2025-08-03
C003973,Colombia,Cali,Retail,2025-03-25,2025-07-19,Android,Plus,-10.0,6,14.29,85.74,1,3.9,no,Alimentos,0,34.0,-10.0,2025-07-19
C003974,México,CDMX,Retail,2024-07-11,2025-02-05,Android,Basic,25.0,3,19.44,58.32,1,5.0,yes,Hogar,0,36.0,25.0,2025-02-05
C003975,Colombia,Cali,SMB,2025-01-22,2025-06-12,iOS,Basic,26.68,3,39.36,118.08,1,4.1,no,Deportes,0,30.0,26.68,2025-06-12
C003976,Perú,Arequipa,Retail,2025-08-29,2026-03-19,iOS,Basic,32.08,1,30.78,30.78,0,4.2,yes,Electrónica,0,19.0,32.08,2026-03-19
C003977,México,CDMX,Retail,2024-03-16,2024-07-17,Windows,Plus,48.77,2,14.18,28.36,2,4.7,no,Hogar,1,,48.77,2024-07-17
C003978,Argentina,Buenos Aires,Retail,2025-05-08,2026-02-18,iOS,Basic,17.31,3,22.49,67.47,1,4.3,no,Electrónica,0,37.0,17.31,2026-02-18
C003979,Chile,La Serena,Retail,2024-05-23,2024-08-25,Android,Basic,24.6,3,33.9,101.7,0,4.2,no,Moda,1,39.0,24.6,2024-08-25
C003980,Chile,La Serena,Retail,2025-11-13,2026-01-19,Android,Basic,29.25,5,7.5,37.49,0,2.9,yes,Moda,0,50.0,29.25,
C003981,Perú,Lima,Retail,2025-02-09,2026-01-08,macOS,Pro,72.52,3,37.38,112.15,1,4.0,no,Alimentos,0,43.0,72.52,2026-01-08
C003982,México,Guadalajara,SMB,2024-08-08,2025-07-07,iOS,Pro,72.8,5,16.63,83.15,2,3.3,no,Belleza,1,29.0,72.8,2025-07-07
C003983,Argentina,Buenos Aires,Retail,2025-02-01,2025-05-27,iOS,Basic,29.46,2,29.79,59.58,1,3.8,no,Alimentos,1,46.0,29.46,2025-05-27
C003984,Perú,Cusco,Retail,2024-06-14,2024-08-05,iOS,Plus,38.55,4,45.63,182.51,1,3.9,no,Deportes,1,37.0,38.55,2024-08-05
C003985,Colombia,Barranquilla,SMB,2024-08-30,2024-10-16,Android,Basic,31.38,8,16.94,135.56,0,3.7,no,Electrónica,1,35.0,31.38,2024-10-16
C003986,México,Monterrey,Enterprise,2025-05-18,2025-09-08,iOS,Plus,45.46,14,48.73,682.28,2,5.0,no,Hogar,0,-5.0,45.46,2025-09-08
C003987,México,CDMX,Retail,2025-01-15,2025-06-29,Android,Basic,17.25,6,27.33,163.96,0,4.9,yes,Belleza,0,,17.25,2025-06-29
C003988,Colombia,Bogotá,Retail,2025-06-17,2025-08-16,Android,Basic,30.75,3,35.59,106.77,0,2.9,yes,Alimentos,0,42.0,30.75,2025-08-16
C003989,Argentina,Buenos Aires,Retail,2024-11-28,2025-06-01,Windows,Pro,71.94,2,54.42,108.84,1,4.6,yes,Moda,0,27.0,71.94,2025-06-01
C003990,México,Puebla,SMB,2024-01-20,2024-03-27,iOS,Basic,27.55,5,24.57,122.83,1,3.2,no,Deportes,1,46.0,27.55,2024-03-27
C003991,Chile,Santiago,Retail,2024-07-07,2025-03-25,Windows,Plus,47.45,8,58.12,464.92,1,4.3,yes,Juguetes,1,23.0,47.45,2025-03-25
C003992,Argentina,Rosario,SMB,2024-08-26,2025-08-14,macOS,Pro,72.27,3,30.75,92.25,0,4.9,no,Moda,0,34.0,72.27,2025-08-14
C003993,México,Guadalajara,Retail,2025-06-29,2025-08-14,iOS,Plus,45.13,4,36.44,145.77,0,3.5,no,Deportes,1,,45.13,2025-08-14
C003994,Colombia,Medellín,Retail,2025-02-27,2025-07-09,iOS,Basic,,2,49.25,98.49,1,3.9,no,Electrónica,1,33.0,,2025-07-09
C003995,México,Guadalajara,Retail,2025-05-31,2026-01-15,Android,Basic,19.23,2,25.04,50.09,3,3.5,yes,Belleza,0,39.0,19.23,2026-01-15
C003996,México,Puebla,Retail,2024-12-06,2025-02-08,Android,Basic,26.54,8,27.53,220.25,1,4.9,yes,Belleza,0,44.0,26.54,2025-02-08
C003997,Colombia,Barranquilla,SMB,2024-01-24,2024-03-23,macOS,Plus,48.64,12,12.05,144.58,0,3.6,no,Alimentos,1,25.0,48.64,2024-03-23
C003998,Perú,Arequipa,SMB,2025-03-13,2026-02-26,Android,Basic,26.47,7,31.86,223.0,1,4.5,yes,Hogar,0,29.0,26.47,2026-02-26
C003999,Chile,Valparaíso,Retail,2025-05-30,2026-06-28,macOS,Basic,25.7,1,28.31,28.31,2,3.9,no,Electrónica,0,33.0,25.7,2026-06-28
C004000,Colombia,Bogotá,SMB,2025-07-24,2026-05-26,iOS,Basic,36.12,6,38.25,229.52,2,5.0,no,Juguetes,0,28.0,36.12,2026-05-26
C004001,Chile,Santiago,Retail,2025-03-04,2025-09-27,Android,Plus,52.44,2,28.26,56.52,0,3.9,yes,Electrónica,0,,52.44,2025-09-27
C004002,Colombia,Medellín,Retail,2025-09-02,2026-08-13,Windows,Basic,26.38,8,48.93,391.44,0,4.5,no,Electrónica,0,21.0,26.38,2026-08-13
C004003,México,Monterrey,Enterprise,2024-01-25,2024-03-08,Linux,Plus,50.62,18,6.83,122.95,0,3.4,yes,Moda,1,32.0,50.62,2024-03-08
C004004,Argentina,Buenos Aires,Retail,2024-11-21,2025-01-09,Android,Plus,36.83,2,44.42,88.84,1,4.5,yes,Moda,1,,36.83,2025-01-09
C004005,Colombia,Bogotá,SMB,2025-04-26,2025-08-02,Android,Basic,21.66,3,45.15,135.46,1,4.1,yes,Hogar,0,25.0,21.66,2025-08-02
C004006,Argentina,Córdoba,Retail,2024-12-15,2026-01-01,iOS,Pro,70.94,5,68.7,343.49,0,4.2,no,Belleza,1,48.0,70.94,2026-01-01
C004007,Argentina,Rosario,Retail,2024-11-23,2025-06-04,Windows,Plus,47.34,7,27.87,195.08,0,4.5,no,Hogar,0,32.0,47.34,2025-06-04
C004008,Argentina,Mendoza,Retail,2024-05-29,2025-06-06,Android,Basic,31.51,2,24.08,48.15,0,3.1,no,Alimentos,1,38.0,31.51,2025-06-06
C004009,México,Monterrey,SMB,2025-05-20,2026-01-10,Linux,Basic,24.68,8,40.54,324.29,2,3.7,no,Alimentos,1,42.0,24.68,2026-01-10
C004010,Colombia,Cali,Retail,2025-08-30,2025-10-10,macOS,Basic,23.95,6,73.42,440.5,1,4.1,no,Electrónica,0,28.0,23.95,2025-10-10
C004011,Perú,Trujillo,SMB,2025-10-12,2026-03-13,Android,Basic,17.56,4,25.7,102.78,0,4.0,no,Hogar,0,18.0,17.56,2026-03-13
C004012,Colombia,Medellín,Retail,2024-03-17,2024-10-24,Android,Basic,23.12,4,23.37,93.49,2,5.0,no,Juguetes,1,31.0,23.12,2024-10-24
C004013,Colombia,Cali,Retail,2025-08-24,2026-08-31,Android,Pro,68.96,4,28.86,115.45,0,3.4,no,Alimentos,0,36.0,68.96,2026-08-31
C004014,Perú,Cusco,SMB,2025-08-26,2025-09-17,Android,Basic,12.39,6,34.72,208.33,3,3.9,no,Hogar,1,35.0,12.39,2025-09-17
C004015,Colombia,Medellín,SMB,2025-06-12,2026-02-12,iOS,Enterprise,184.95,5,27.05,135.27,0,4.8,no,Alimentos,0,33.0,184.95,2026-02-12
C004016,Argentina,Córdoba,Retail,2025-04-20,2025-06-12,Android,Plus,43.74,5,32.18,160.92,0,3.1,no,Deportes,0,44.0,43.74,2025-06-12
C004017,Colombia,Bogotá,Retail,2024-10-31,2024-12-17,macOS,Basic,27.13,5,19.19,-95.95,0,4.6,no,Deportes,1,30.0,27.13,2024-12-17
C004018,Colombia,Bogotá,Retail,2024-06-11,2025-04-17,Windows,Plus,50.07,4,89.13,356.52,0,5.0,no,Alimentos,1,34.0,50.07,2025-04-17
C004019,Colombia,Cali,Retail,2025-05-09,2025-10-03,iOS,Pro,73.54,2,64.71,129.41,0,4.0,no,Juguetes,1,39.0,73.54,2025-10-03
C004020,México,Monterrey,Retail,2024-03-10,2024-11-30,Android,Pro,67.92,2,41.74,-83.48,0,3.6,no,Moda,1,34.0,67.92,2024-11-30
C004021,Perú,Cusco,Retail,2024-04-11,2024-11-26,Android,Basic,27.26,3,14.72,44.16,1,3.7,no,Deportes,1,22.0,27.26,2024-11-26
C004022,Colombia,Bogotá,Retail,2024-08-31,2025-06-30,iOS,Pro,72.79,3,16.81,50.43,1,4.5,no,Moda,1,27.0,72.79,2025-06-30
C004023,Chile,Concepción,Retail,2024-08-23,2025-01-27,iOS,Plus,40.87,4,51.47,205.88,0,3.9,no,Hogar,1,30.0,40.87,2025-01-27
C004024,Perú,Trujillo,Retail,2024-07-06,2024-09-15,Android,Plus,45.09,5,13.03,65.17,0,3.9,no,Moda,1,24.0,45.09,2024-09-15
C004025,México,Puebla,SMB,2024-09-19,2025-03-26,macOS,Basic,19.16,6,74.06,444.38,1,3.6,yes,Juguetes,1,37.0,19.16,2025-03-26
C004026,Chile,Valparaíso,Retail,2024-05-12,2025-04-18,Android,Plus,43.47,2,17.91,35.82,0,4.1,no,Deportes,1,33.0,43.47,2025-04-18
C004027,Colombia,Barranquilla,Retail,2025-08-30,2026-08-23,iOS,Basic,19.94,5,49.22,246.08,3,3.8,no,Moda,0,22.0,19.94,2026-08-23
C004028,Colombia,Bogotá,Retail,2024-06-29,2024-12-17,macOS,Basic,27.13,1,77.12,77.12,1,5.0,yes,Juguetes,1,28.0,27.13,2024-12-17
C004029,México,Guadalajara,Retail,2024-06-11,2024-12-15,Android,Basic,28.44,4,31.6,126.42,0,5.0,no,Hogar,1,23.0,28.44,2024-12-15
C004030,México,Puebla,Retail,2025-01-06,2025-02-27,Windows,Plus,42.82,1,69.68,69.68,1,4.2,no,Hogar,1,38.0,42.82,2025-02-27
C004031,México,CDMX,Retail,2025-09-02,2025-10-28,iOS,Basic,28.81,3,80.91,242.74,1,3.5,no,Juguetes,0,24.0,28.81,2025-10-28
C004032,Colombia,Bogotá,Retail,2025-06-17,2026-06-30,Linux,Basic,11.14,2,13.19,26.37,1,4.8,yes,Deportes,0,33.0,11.14,2026-06-30
C004033,Perú,Trujillo,SMB,2024-03-01,2024-05-07,iOS,Plus,,8,41.55,332.39,1,5.0,no,Juguetes,1,28.0,,2024-05-07
C004034,Colombia,Bogotá,Retail,2025-10-05,2026-08-12,Windows,Plus,56.62,4,11.32,45.29,0,4.1,no,Moda,0,29.0,56.62,2026-08-12
C004035,Argentina,Córdoba,Enterprise,2025-08-20,2026-05-03,Android,Plus,,6,20.11,120.67,0,3.8,no,Deportes,0,42.0,,2026-05-03
C004036,Colombia,Cali,Retail,2024-11-11,2025-03-26,Android,Basic,31.74,0,20.11,0.0,0,3.3,no,Belleza,1,29.0,31.74,2025-03-26
C004037,Colombia,Barranquilla,Retail,2024-10-16,2024-11-20,macOS,Pro,69.98,3,40.34,121.03,0,3.6,no,Moda,1,41.0,69.98,2024-11-20
C004038,Perú,Cusco,SMB,2024-10-08,2025-07-30,iOS,Basic,21.61,6,54.5,326.99,0,4.4,no,Electrónica,0,,21.61,2025-07-30
C004039,México,CDMX,Retail,2025-02-14,2026-03-07,iOS,Plus,37.14,2,36.06,72.12,0,4.1,no,Belleza,0,36.0,37.14,2026-03-07
C004040,Colombia,Bogotá,Retail,2025-03-13,2025-04-13,Android,Basic,30.34,3,54.59,163.76,1,3.9,no,Electrónica,0,24.0,30.34,2025-04-13
C004041,México,Puebla,SMB,2025-11-03,2026-01-31,iOS,Plus,46.17,6,9.35,56.08,0,3.9,yes,Hogar,0,,46.17,2026-01-31
C004042,México,Monterrey,Retail,2024-01-26,2024-03-23,iOS,Basic,26.51,3,78.07,234.22,0,4.9,no,Juguetes,1,41.0,26.51,2024-03-23
C004043,México,Guadalajara,Retail,2025-10-26,2026-06-20,iOS,Basic,18.12,1,19.85,19.85,1,4.5,no,Moda,0,43.0,18.12,2026-06-20
C004044,Argentina,Córdoba,Enterprise,2024-12-27,2025-05-13,macOS,Basic,25.27,16,16.3,260.85,0,5.0,yes,Juguetes,1,23.0,25.27,2025-05-13
C004045,México,Guadalajara,SMB,2025-08-23,2025-10-28,Linux,Basic,20.48,7,27.77,194.41,1,4.5,no,Belleza,0,37.0,20.48,2025-10-28
C004046,Perú,Cusco,SMB,2024-01-20,2024-08-19,Android,Plus,41.1,4,30.2,120.79,1,4.8,no,Alimentos,1,,41.1,2024-08-19
C004047,Perú,Trujillo,SMB,2025-07-16,2026-02-04,Windows,Basic,34.32,4,18.77,75.09,0,3.9,yes,Moda,0,32.0,34.32,2026-02-04
C004048,México,Guadalajara,Retail,2024-08-11,2024-09-20,Android,Basic,33.54,3,31.89,95.66,1,3.0,yes,Belleza,1,41.0,33.54,2024-09-20
C004049,México,,SMB,2024-03-09,2024-11-19,Android,Pro,63.57,3,18.38,55.15,0,3.9,no,Electrónica,1,,63.57,2024-11-19
C004050,Chile,Valparaíso,Retail,2025-08-31,2026-07-22,iOS,Pro,72.82,2,40.26,80.53,0,4.0,no,Deportes,0,39.0,72.82,2026-07-22
C004051,Colombia,Barranquilla,Retail,2025-02-06,2025-03-27,iOS,Pro,69.26,7,29.74,208.17,0,4.8,no,Juguetes,1,34.0,69.26,2025-03-27
C004052,Perú,Lima,Retail,2025-02-28,2026-03-14,Android,Pro,64.79,3,29.53,88.59,0,4.0,no,Electrónica,0,16.0,64.79,2026-03-14
C004053,Colombia,Barranquilla,Retail,2025-05-10,2025-07-02,iOS,Basic,27.76,1,25.03,25.03,0,4.5,no,Electrónica,1,25.0,27.76,2025-07-02
C004054,Chile,Santiago,Retail,2025-02-11,2025-12-28,Android,Plus,49.37,1,20.13,20.13,2,4.3,no,Belleza,0,24.0,49.37,2025-12-28
C004055,Colombia,Cali,Retail,2025-03-29,2025-09-20,iOS,Basic,22.42,3,26.6,79.81,1,4.5,no,Hogar,0,24.0,22.42,2025-09-20
C004056,Colombia,Cali,Retail,2025-11-15,2026-11-10,Android,Basic,23.5,2,23.08,46.16,1,3.6,no,Deportes,0,35.0,23.5,2026-11-10
C004057,Argentina,Buenos Aires,SMB,2025-10-28,2025-12-17,Linux,Plus,41.7,1,40.66,40.66,0,3.6,no,Hogar,0,39.0,41.7,2025-12-17
C004058,,Cali,SMB,2025-03-02,2025-11-05,iOS,Plus,41.48,4,24.69,98.77,2,3.3,no,Juguetes,0,29.0,41.48,2025-11-05
C004059,Perú,Lima,Retail,2024-09-04,2025-06-28,macOS,Plus,35.51,3,10.86,32.57,0,3.7,no,Juguetes,1,36.0,35.51,2025-06-28
C004060,México,CDMX,SMB,2024-08-27,2024-11-12,iOS,Pro,79.92,7,30.75,215.28,1,4.8,yes,Hogar,1,42.0,79.92,2024-11-12
C004061,Colombia,Barranquilla,Retail,2025-05-01,2025-12-28,Android,Pro,67.32,2,22.8,45.6,0,3.8,no,Juguetes,0,36.0,67.32,2025-12-28
C004062,México,Guadalajara,Retail,2025-09-07,2025-11-06,Windows,Plus,41.31,3,17.92,53.76,0,3.5,yes,Alimentos,0,16.0,41.31,2025-11-06
C004063,Colombia,Bogotá,Retail,2024-07-16,2024-12-11,Windows,Basic,21.57,5,44.63,223.17,1,4.0,no,Electrónica,1,28.0,21.57,2024-12-11
C004064,Colombia,Cali,Retail,2024-06-28,2024-12-06,Android,Enterprise,181.43,3,47.57,142.72,0,3.2,yes,Hogar,1,21.0,181.43,2024-12-06
C004065,Perú,,Retail,2024-01-10,2024-03-21,Android,Basic,34.91,1,21.01,21.01,0,4.5,no,Electrónica,1,35.0,34.91,2024-03-21
C004066,Colombia,Barranquilla,Retail,2024-06-23,2024-12-19,Windows,Basic,31.08,4,23.9,95.6,2,4.9,no,Deportes,1,,31.08,2024-12-19
C004067,Chile,Concepción,SMB,2025-10-02,2026-04-16,Android,Basic,21.58,1,14.15,14.15,1,3.9,no,Belleza,0,30.0,21.58,2026-04-16
C004068,Argentina,Rosario,Retail,2025-01-07,2025-12-10,iOS,Basic,24.71,6,60.09,360.51,0,4.6,yes,Hogar,0,29.0,24.71,2025-12-10
C004069,Argentina,Mendoza,Retail,2025-08-22,2026-03-21,Windows,Plus,44.48,6,19.96,119.76,0,4.9,no,Belleza,0,45.0,44.48,2026-03-21
C004070,Chile,Concepción,SMB,2024-06-19,2024-08-30,Android,Basic,19.64,12,13.02,156.21,1,3.7,no,Hogar,1,41.0,19.64,2024-08-30
C004071,Colombia,Cali,Retail,2025-01-11,2025-10-08,Android,Plus,47.45,2,40.95,81.89,0,4.7,yes,Deportes,0,25.0,47.45,2025-10-08
C004072,México,Guadalajara,Retail,2024-08-21,2025-08-14,Android,Pro,68.25,2,20.69,41.39,1,4.4,yes,Deportes,0,,68.25,2025-08-14
C004073,Colombia,Bogotá,Retail,2025-08-12,2025-10-07,Android,Plus,42.68,5,11.59,57.95,2,3.2,no,Moda,0,41.0,42.68,2025-10-07
C004074,Perú,Cusco,Retail,2025-07-23,2026-07-31,macOS,Basic,24.93,5,11.35,56.77,2,4.1,yes,Electrónica,0,34.0,24.93,2026-07-31
C004075,Colombia,Bogotá,SMB,2024-03-15,2024-09-04,iOS,Pro,69.7,3,41.12,123.35,1,2.9,no,Hogar,1,32.0,69.7,2024-09-04
C004076,Argentina,Buenos Aires,Retail,2025-07-25,2026-03-09,iOS,Pro,71.74,2,15.74,31.48,0,3.7,no,Electrónica,0,33.0,71.74,2026-03-09
C004077,México,Puebla,Retail,2025-02-19,2025-05-17,iOS,Basic,28.11,4,18.42,73.69,3,4.3,no,Deportes,1,47.0,28.11,2025-05-17
C004078,México,Monterrey,Retail,2024-01-22,2024-12-22,iOS,Basic,16.12,3,24.2,72.6,2,4.1,no,Moda,1,29.0,16.12,2024-12-22
C004079,Chile,Valparaíso,SMB,2025-03-19,2025-10-02,Linux,Basic,28.49,6,19.39,116.33,1,3.3,no,Moda,0,34.0,28.49,2025-10-02
C004080,Chile,Santiago,Retail,2024-04-11,2025-03-27,iOS,Basic,24.65,2,52.25,104.5,0,3.9,no,Belleza,1,24.0,24.65,2025-03-27
C004081,Perú,Trujillo,Retail,2025-01-06,2025-07-22,Android,Pro,70.36,3,27.63,82.88,1,4.4,no,Belleza,1,33.0,70.36,2025-07-22
C004082,Argentina,Mendoza,Retail,2024-12-17,2025-02-13,Windows,Basic,19.23,4,29.53,118.13,1,3.3,yes,Deportes,1,26.0,19.23,2025-02-13
C004083,Perú,Trujillo,Retail,2025-04-25,2025-09-15,Android,Plus,49.32,2,35.54,71.08,2,4.8,no,Moda,0,,49.32,2025-09-15
C004084,México,Monterrey,Retail,2024-11-15,2025-10-28,iOS,Plus,54.86,3,26.15,78.46,1,5.0,yes,Electrónica,0,44.0,54.86,2025-10-28
C004085,,Bogotá,Retail,2024-05-28,2024-12-27,Android,Basic,16.39,1,14.78,14.78,1,3.3,no,Electrónica,1,,16.39,2024-12-27
C004086,Colombia,Bogotá,Retail,2024-08-18,2025-04-06,Android,Enterprise,179.89,4,15.04,60.17,0,3.2,no,Hogar,1,16.0,179.89,2025-04-06
C004087,Colombia,Barranquilla,Retail,2025-06-20,2026-05-12,Linux,Enterprise,180.66,3,68.67,206.02,1,4.4,no,Electrónica,0,23.0,180.66,2026-05-12
C004088,Perú,Arequipa,Retail,2024-03-08,2024-09-27,Windows,Basic,32.15,3,24.99,74.96,2,4.1,yes,Deportes,1,31.0,32.15,2024-09-27
C004089,Colombia,Cali,Retail,2024-02-18,2024-05-22,iOS,Basic,,2,22.8,45.59,0,4.3,yes,Deportes,1,29.0,,2024-05-22
C004090,,Trujillo,Retail,2025-04-09,2025-06-30,Android,Basic,20.62,1,9.38,9.38,0,3.7,no,Deportes,0,40.0,20.62,2025-06-30
C004091,México,Puebla,Retail,2024-02-07,2025-02-11,iOS,Plus,51.84,1,25.28,25.28,0,4.5,no,Alimentos,1,22.0,51.84,2025-02-11
C004092,Colombia,Medellín,SMB,2025-01-03,2025-06-16,iOS,Plus,48.68,7,55.2,386.41,0,2.9,yes,Juguetes,1,18.0,48.68,2025-06-16
C004093,Colombia,Medellín,Retail,2024-06-20,2025-04-21,Android,Plus,41.83,2,13.8,27.6,0,4.1,yes,Moda,1,28.0,41.83,2025-04-21
C004094,Colombia,Barranquilla,SMB,2024-12-22,2025-05-30,Android,Basic,22.65,7,51.01,357.1,2,4.6,yes,Alimentos,1,32.0,22.65,2025-05-30
C004095,Argentina,Córdoba,Retail,2024-12-10,2025-12-26,Android,Basic,26.87,2,21.24,42.48,0,4.6,no,Deportes,0,29.0,26.87,2025-12-26
C004096,México,Monterrey,SMB,2025-02-01,2025-03-18,Android,Basic,17.93,13,31.27,406.57,1,3.9,no,Juguetes,1,35.0,17.93,2025-03-18
C004097,México,Puebla,Retail,2025-02-28,2025-08-11,Android,Plus,43.95,0,16.09,0.0,1,4.0,no,Juguetes,1,41.0,43.95,2025-08-11
C004098,Chile,Santiago,Retail,2024-11-02,2025-11-01,Android,Basic,17.42,4,16.18,64.72,0,3.3,no,Electrónica,0,,17.42,2025-11-01
