id_venta,fecha_venta,id_cliente,id_propiedad,ciudad,precio_venta,tipo_propiedad,canal_venta,porcentaje_comision,monto_comision
SALE001766,2024-01-16,CUST00218,PROP00684,Bogotá,151075.0,Apartment,Broker,0.0529,7998.0
SALE001767,2024-04-19,CUST00315,PROP00169,Bogotá,238603.0,House,Broker,0.0506,12066.0
SALE001768,2024-09-07,CUST00379,PROP00637,Barranquilla,300920.0,Commercial,Digital,0.0298,8958.0
SALE001769,2024-04-01,CUST00192,PROP00370,Medellín,231679.0,Apartment,Direct,0.0228,5272.0
SALE001770,2022-06-20,CUST00417,PROP00079,Bucaramanga,346207.0,Apartment,Referral,0.0448,15523.0
SALE001771,2023-06-20,CUST00046,PROP00490,Cali,517172.0,Office,Digital,0.0322,16664.0
SALE001772,2024-11-08,CUST00404,PROP00782,Cartagena,458232.0,Office,Digital,0.0328,15021.0
SALE001773,2024-09-21,CUST00339,PROP00113,Medellín,248595.0,Apartment,Direct,0.0277,6883.0
SALE001774,2023-11-02,CUST00256,PROP00012,Bucaramanga,492120.0,House,Digital,0.0308,15177.0
SALE001775,2024-11-20,CUST00188,PROP00734,Bogotá,187861.0,Apartment,Digital,0.0344,6462.0
SALE001776,2024-01-02,CUST00186,PROP00478,Bucaramanga,172605.0,Apartment,Digital,0.0308,5323.0
SALE001777,2022-03-13,CUST00181,PROP00176,Barranquilla,206536.0,Apartment,Broker,0.0502,10368.0
SALE001778,2024-09-27,CUST00473,PROP00635,Cartagena,161119.0,Apartment,Broker,0.0477,7691.0
SALE001779,2022-07-04,CUST00014,PROP00315,Medellín,449367.0,Office,Referral,0.0378,16994.0
SALE001780,2023-02-21,CUST00318,PROP00266,Barranquilla,157291.0,Apartment,Digital,0.0324,5091.0
SALE001781,2022-09-18,CUST00495,PROP00232,Barranquilla,409963.0,House,Broker,0.0483,19821.0
SALE001782,2024-02-27,CUST00272,PROP00479,Medellín,238246.0,Apartment,Broker,0.0523,12457.0
SALE001783,2022-02-02,CUST00320,PROP00108,Medellín,243334.0,Land,Direct,0.0295,7185.0
SALE001784,2023-12-03,CUST00300,PROP00290,Bucaramanga,200470.0,Apartment,Digital,0.0294,5892.0
SALE001785,2024-08-04,CUST00253,PROP00245,Medellín,253081.0,Apartment,Digital,0.026,6573.0
SALE001786,2024-05-12,CUST00315,PROP00049,Cali,132074.0,Land,Broker,0.0517,6824.0
SALE001787,2022-12-03,CUST00452,PROP00611,Barranquilla,397011.0,House,Direct,0.0201,7978.0
SALE001788,2024-09-09,CUST00357,PROP00007,Cali,190123.0,Apartment,Referral,0.0429,8151.0
SALE001789,2023-02-01,CUST00425,PROP00768,Cartagena,620378.0,House,Digital,0.0303,18770.0
SALE001790,2024-01-15,CUST00277,PROP00076,Medellín,281302.0,Apartment,Broker,0.0499,14036.0
SALE001791,2023-07-09,CUST00387,PROP00287,Medellín,610685.0,House,Digital,0.0307,18745.0
SALE001792,2022-03-16,CUST00438,PROP00079,Bucaramanga,361234.0,Apartment,Referral,0.0402,14509.0
SALE001793,2022-01-04,CUST00106,PROP00294,Barranquilla,139229.0,Apartment,Referral,0.0382,5324.0
SALE001794,2022-07-20,CUST00430,PROP00489,Bucaramanga,337812.0,Office,Direct,0.0228,7707.0
SALE001795,2024-10-20,CUST00344,PROP00070,Bucaramanga,446408.0,Office,Digital,0.0292,13014.0
SALE001796,2024-11-10,CUST00222,PROP00421,Medellín,418997.0,Commercial,Broker,0.0539,22605.0
SALE001797,2023-03-26,CUST00388,PROP00618,Barranquilla,560392.0,House,Digital,0.0264,14768.0
SALE001798,2024-11-26,CUST00085,PROP00365,Bogotá,592976.0,House,Referral,0.0382,22680.0
SALE001799,2022-02-24,CUST00350,PROP00090,Cali,480984.0,Office,Broker,0.0469,22569.0
SALE001800,2024-11-25,CUST00289,PROP00554,Cali,310427.0,Apartment,Broker,0.0493,15295.0
SALE001801,2022-09-10,CUST00445,PROP00150,Medellín,637714.0,House,Referral,0.0363,23171.0
SALE001802,2022-02-10,CUST00311,PROP00014,Cartagena,284154.0,Apartment,Digital,0.0326,9266.0
SALE001803,2024-04-09,CUST00263,PROP00350,Cali,534238.0,House,Referral,0.036,19251.0
SALE001804,2023-02-23,CUST00262,PROP00217,Cali,370719.0,Commercial,Broker,0.0517,19149.0
SALE001805,2022-11-17,CUST00278,PROP00023,Medellín,359307.0,Office,Broker,0.0477,17131.0
SALE001806,2024-04-11,CUST00446,PROP00622,Bucaramanga,506225.0,House,Broker,0.0497,25170.0
SALE001807,2022-12-31,CUST00393,PROP00480,Cali,230011.0,Apartment,Digital,0.027,6210.0
SALE001808,2024-04-04,CUST00047,PROP00728,Cali,237606.0,House,Referral,0.0423,10051.0
SALE001809,2022-08-02,CUST00267,PROP00385,Cali,352053.0,Apartment,Digital,0.0345,12140.0
SALE001810,2022-04-05,CUST00144,PROP00351,Medellín,224337.0,Office,Digital,0.0272,6106.0
SALE001811,2022-12-22,CUST00083,PROP00675,Bucaramanga,276119.0,Apartment,Broker,0.0545,15057.0
SALE001812,2023-10-30,CUST00433,PROP00066,Cali,203967.0,Office,Referral,0.0383,7802.0
SALE001813,2022-09-04,CUST00429,PROP00290,Bucaramanga,212390.0,Apartment,Direct,0.0256,5433.0
SALE001814,2022-06-06,CUST00470,PROP00639,Cali,332342.0,Apartment,Referral,0.042,13964.0
SALE001815,2024-03-31,CUST00197,PROP00235,Cali,268982.0,Apartment,Broker,0.047,12640.0
SALE001816,2023-06-25,CUST00213,PROP00709,Cali,219279.0,Land,Digital,0.0294,6457.0
SALE001817,2023-04-18,CUST00390,PROP00228,Bogotá,242445.0,Apartment,Broker,0.0457,11074.0
SALE001818,2022-09-20,CUST00097,PROP00331,Bucaramanga,344279.0,Commercial,Broker,0.052,17892.0
SALE001819,2022-01-20,CUST00028,PROP00718,Cali,312314.0,House,Broker,0.0492,15355.0
SALE001820,2022-02-28,CUST00211,PROP00195,Bucaramanga,243683.0,Apartment,Broker,0.0539,13139.0
SALE001821,2024-01-17,CUST00315,PROP00775,Medellín,483244.0,Commercial,Broker,0.0477,23070.0
SALE001822,2022-03-29,CUST00229,PROP00036,Bucaramanga,254337.0,Apartment,Referral,0.0442,11251.0
SALE001823,2022-09-28,CUST00106,PROP00213,Bucaramanga,329810.0,Land,Broker,0.0464,15307.0
SALE001824,2024-09-24,CUST00260,PROP00473,Barranquilla,198590.0,Apartment,Referral,0.0411,8156.0
SALE001825,2023-01-12,CUST00472,PROP00476,Cali,260351.0,Apartment,Direct,0.0231,6008.0
SALE001826,2024-03-26,CUST00138,PROP00728,Cali,247315.0,House,Digital,0.0268,6632.0
SALE001827,2023-01-11,CUST00201,PROP00768,Cartagena,645778.0,House,Digital,0.0259,16751.0
SALE001828,2024-10-17,CUST00157,PROP00543,Medellín,512620.0,Office,Referral,0.0416,21303.0
SALE001829,2024-06-18,CUST00147,PROP00528,Cartagena,234422.0,Office,Broker,0.0473,11096.0
SALE001830,2023-05-30,CUST00328,PROP00254,Barranquilla,293079.0,Apartment,Digital,0.0307,9006.0
SALE001831,2024-01-20,CUST00188,PROP00645,Cartagena,167933.0,Apartment,Digital,0.0348,5843.0
SALE001832,2023-03-29,CUST00311,PROP00515,Cali,433702.0,Commercial,Referral,0.0382,16550.0
SALE001833,2024-10-31,CUST00010,PROP00020,Bucaramanga,564986.0,Commercial,Referral,0.0353,19972.0
SALE001834,2023-01-28,CUST00332,PROP00666,Cali,287732.0,Apartment,Referral,0.0364,10482.0
SALE001835,2024-07-04,CUST00053,PROP00288,Bogotá,266501.0,House,Digital,0.0262,6981.0
SALE001836,2023-11-06,CUST00189,PROP00381,Bogotá,268910.0,Apartment,Digital,0.0296,7969.0
SALE001837,2023-12-06,CUST00437,PROP00389,Bogotá,362874.0,House,Referral,0.0424,15403.0
SALE001838,2023-01-20,CUST00169,PROP00656,Bucaramanga,233527.0,Apartment,Referral,0.038,8866.0
SALE001839,2024-06-30,CUST00350,PROP00215,Barranquilla,306679.0,House,Digital,0.0265,8114.0
SALE001840,2024-03-28,CUST00176,PROP00314,Bucaramanga,280413.0,Apartment,Direct,0.0264,7405.0
SALE001841,2024-06-11,CUST00452,PROP00032,Cartagena,432349.0,Office,Referral,0.038,16434.0
SALE001842,2024-05-27,CUST00476,PROP00279,Cali,145850.0,Apartment,Digital,0.0308,4485.0
SALE001843,2022-06-22,CUST00455,PROP00071,Cartagena,291706.0,Apartment,Broker,0.0543,15851.0
SALE001844,2024-08-17,CUST00198,PROP00467,Medellín,138185.0,Apartment,Broker,0.0479,6621.0
SALE001845,2024-07-10,CUST00159,PROP00715,Barranquilla,518530.0,House,Referral,0.0401,20806.0
SALE001846,2022-09-23,CUST00304,PROP00372,Bucaramanga,224607.0,Apartment,Broker,0.0531,11919.0
SALE001847,2024-12-10,CUST00409,PROP00730,Bucaramanga,218412.0,House,Digital,0.0319,6971.0
SALE001848,2023-08-01,CUST00262,PROP00782,Cartagena,439503.0,Office,Digital,0.0325,14290.0
SALE001849,2022-12-19,CUST00370,PROP00044,Cali,450044.0,Office,Referral,0.0427,19228.0
SALE001850,2022-09-02,CUST00439,PROP00414,Medellín,203094.0,Apartment,Referral,0.0404,8205.0
SALE001851,2023-02-04,CUST00377,PROP00423,Bogotá,271293.0,Apartment,Referral,0.0404,10950.0
SALE001852,2022-02-11,CUST00185,PROP00309,Cartagena,349648.0,Office,Digital,0.0322,11255.0
SALE001853,2024-01-27,CUST00125,PROP00665,Bogotá,143961.0,Apartment,Broker,0.052,7483.0
SALE001854,2024-02-15,CUST00218,PROP00316,Bogotá,177240.0,Apartment,Digital,0.0317,5619.0
SALE001855,2024-01-02,CUST00288,PROP00045,Cartagena,235102.0,House,Broker,0.0488,11478.0
SALE001856,2023-08-25,CUST00422,PROP00439,Bucaramanga,307006.0,Office,Digital,0.0333,10219.0
SALE001857,2023-02-02,CUST00151,PROP00162,Cartagena,484268.0,House,Direct,0.0224,10829.0
SALE001858,2024-03-03,CUST00081,PROP00284,Bucaramanga,449050.0,Office,Digital,0.0266,11926.0
SALE001859,2024-08-12,CUST00158,PROP00402,Cartagena,320738.0,Apartment,Digital,0.0285,9126.0
SALE001860,2022-04-06,CUST00298,PROP00579,Medellín,147761.0,Apartment,Digital,0.0275,4069.0
SALE001861,2023-02-24,CUST00117,PROP00223,Bogotá,223417.0,Land,Referral,0.0416,9301.0
SALE001862,2024-12-26,CUST00200,PROP00305,Medellín,502818.0,Commercial,Digital,0.0273,13732.0
SALE001863,2024-08-01,CUST00129,PROP00055,Bucaramanga,419262.0,House,Digital,0.0316,13234.0
SALE001864,2024-12-24,CUST00493,PROP00308,Medellín,307016.0,Apartment,Broker,0.0501,15391.0
SALE001865,2022-07-20,CUST00257,PROP00465,Cartagena,174741.0,Apartment,Digital,0.0265,4635.0
SALE001866,2023-05-25,CUST00361,PROP00494,Bucaramanga,424408.0,Office,Broker,0.0476,20195.0
SALE001867,2022-05-23,CUST00261,PROP00235,Cali,274906.0,Apartment,Digital,0.0302,8307.0
SALE001868,2024-08-06,CUST00006,PROP00049,Cali,122470.0,Land,Referral,0.0423,5184.0
SALE001869,2023-07-23,CUST00132,PROP00462,Cali,607273.0,House,Broker,0.049,29746.0
SALE001870,2022-09-24,CUST00420,PROP00525,Cali,181481.0,Apartment,Digital,0.0273,4960.0
SALE001871,2022-04-09,CUST00256,PROP00069,Cali,248872.0,House,Broker,0.048,11934.0
SALE001872,2024-03-18,CUST00352,PROP00404,Barranquilla,321668.0,Office,Broker,0.046,14781.0
SALE001873,2024-06-07,CUST00381,PROP00077,Medellín,266730.0,Apartment,Broker,0.0453,12070.0
SALE001874,2024-08-20,CUST00281,PROP00363,Bucaramanga,271220.0,Apartment,Broker,0.0547,14844.0
SALE001875,2024-11-29,CUST00289,PROP00513,Bogotá,242596.0,Apartment,Direct,0.021,5086.0
SALE001876,2024-06-11,CUST00119,PROP00576,Cartagena,265124.0,Apartment,Direct,0.0212,5634.0
SALE001877,2024-05-11,CUST00125,PROP00572,Cali,477133.0,House,Referral,0.0437,20855.0
SALE001878,2024-06-07,CUST00075,PROP00607,Bucaramanga,311677.0,Commercial,Digital,0.0316,9860.0
SALE001879,2024-12-29,CUST00149,PROP00193,Bucaramanga,132377.0,Apartment,Referral,0.0394,5210.0
SALE001880,2023-05-23,CUST00315,PROP00678,Medellín,327899.0,Apartment,Referral,0.0415,13605.0
SALE001881,2024-04-10,CUST00465,PROP00280,Bogotá,392833.0,House,Digital,0.0343,13494.0
SALE001882,2024-06-16,CUST00220,PROP00300,Cali,765646.0,Commercial,Broker,0.046,35215.0
SALE001883,2022-05-08,CUST00302,PROP00631,Cali,492821.0,House,Referral,0.0374,18450.0
SALE001884,2024-01-27,CUST00431,PROP00262,Cali,136482.0,Apartment,Direct,0.0286,3904.0
SALE001885,2023-01-07,CUST00339,PROP00060,Barranquilla,353021.0,Apartment,Broker,0.0528,18642.0
SALE001886,2022-05-26,CUST00132,PROP00572,Cali,423092.0,House,Digital,0.0349,14784.0
SALE001887,2022-07-06,CUST00141,PROP00530,Bucaramanga,275064.0,Land,Broker,0.0481,13241.0
SALE001888,2022-05-06,CUST00319,PROP00466,Barranquilla,333388.0,Commercial,Broker,0.0544,18153.0
SALE001889,2024-09-10,CUST00144,PROP00115,Bogotá,288851.0,Apartment,Referral,0.0384,11103.0
SALE001890,2024-04-25,CUST00125,PROP00506,Cali,477278.0,Commercial,Broker,0.0522,24890.0
SALE001891,2022-04-22,CUST00296,PROP00159,Cartagena,312696.0,House,Direct,0.0288,9014.0
SALE001892,2023-11-16,CUST00319,PROP00445,Cartagena,423539.0,Commercial,Referral,0.0367,15547.0
SALE001893,2023-12-25,CUST00127,PROP00407,Barranquilla,153749.0,Land,Broker,0.0471,7235.0
SALE001894,2023-07-23,CUST00025,PROP00619,Bogotá,387852.0,Office,Referral,0.0408,15828.0
SALE001895,2023-10-26,CUST00385,PROP00782,Cartagena,455629.0,Office,Referral,0.0434,19792.0
SALE001896,2024-09-20,CUST00196,PROP00153,Bucaramanga,336067.0,Apartment,Digital,0.0258,8667.0
SALE001897,2023-07-23,CUST00317,PROP00092,Cali,253634.0,Apartment,Digital,0.0335,8499.0
SALE001898,2023-12-24,CUST00087,PROP00445,Cartagena,437428.0,Commercial,Referral,0.0384,16811.0
SALE001899,2023-09-18,CUST00158,PROP00762,Cali,128287.0,Land,Digital,0.0291,3728.0
SALE001900,2023-03-10,CUST00303,PROP00127,Bucaramanga,265994.0,Office,Broker,0.0484,12874.0
SALE001901,2024-09-02,CUST00063,PROP00390,Medellín,287437.0,Office,Broker,0.0541,15555.0
SALE001902,2023-03-30,CUST00159,PROP00326,Bucaramanga,235530.0,Apartment,Broker,0.0463,10907.0
SALE001903,2024-05-25,CUST00360,PROP00255,Bucaramanga,634196.0,House,Digital,0.0307,19497.0
SALE001904,2023-10-25,CUST00386,PROP00532,Medellín,130452.0,Land,Broker,0.0465,6064.0
SALE001905,2024-01-21,CUST00177,PROP00237,Barranquilla,217166.0,Apartment,Digital,0.0343,7446.0
SALE001906,2024-04-12,CUST00058,PROP00395,Medellín,274985.0,Land,Digital,0.033,9069.0
SALE001907,2024-03-16,CUST00014,PROP00677,Barranquilla,247607.0,Apartment,Referral,0.0373,9245.0
SALE001908,2023-09-10,CUST00279,PROP00304,Bogotá,214640.0,Land,Digital,0.028,6005.0
SALE001909,2023-11-05,CUST00347,PROP00017,Cartagena,207712.0,Office,Direct,0.0238,4947.0
SALE001910,2023-07-12,CUST00297,PROP00708,Cartagena,478905.0,House,Direct,0.0241,11520.0
SALE001911,2023-01-07,CUST00203,PROP00220,Bogotá,188891.0,Office,Broker,0.0532,10044.0
SALE001912,2024-03-06,CUST00012,PROP00619,Bogotá,347973.0,Office,Digital,0.0306,10664.0
SALE001913,2024-08-20,CUST00114,PROP00611,Barranquilla,397693.0,House,Broker,0.0493,19598.0
SALE001914,2024-02-12,CUST00018,PROP00422,Cartagena,641021.0,House,Referral,0.0422,27048.0
SALE001915,2024-04-25,CUST00232,PROP00071,Cartagena,312834.0,Apartment,Digital,0.0296,9253.0
SALE001916,2024-06-28,CUST00155,PROP00761,Cali,277224.0,House,Broker,0.0463,12831.0
SALE001917,2023-02-07,CUST00036,PROP00545,Medellín,357243.0,House,Broker,0.0461,16460.0
SALE001918,2022-03-10,CUST00305,PROP00340,Bucaramanga,355888.0,Apartment,Digital,0.0283,10057.0
SALE001919,2023-01-05,CUST00186,PROP00684,Bogotá,149333.0,Apartment,Referral,0.041,6127.0
SALE001920,2024-04-06,CUST00482,PROP00631,Cali,466995.0,House,Referral,0.0363,16975.0
SALE001921,2024-06-12,CUST00209,PROP00609,Bucaramanga,237954.0,Apartment,Broker,0.0505,12017.0
SALE001922,2023-07-17,CUST00046,PROP00135,Bogotá,146746.0,Apartment,Broker,0.0477,6999.0
SALE001923,2024-05-02,CUST00353,PROP00507,Barranquilla,299999.0,Apartment,Digital,0.032,9586.0
SALE001924,2022-03-23,CUST00352,PROP00229,Barranquilla,568063.0,House,Digital,0.0253,14362.0
SALE001925,2023-12-07,CUST00465,PROP00063,Cartagena,311997.0,Land,Broker,0.0497,15503.0
SALE001926,2024-01-14,CUST00347,PROP00271,Barranquilla,480535.0,House,Broker,0.0455,21875.0
SALE001927,2023-07-11,CUST00181,PROP00084,Barranquilla,217277.0,Apartment,Referral,0.0383,8323.0
SALE001928,2024-02-24,CUST00335,PROP00085,Cali,382137.0,Commercial,Digital,0.0252,9613.0
SALE001929,2023-06-23,CUST00400,PROP00582,Cartagena,280112.0,House,Referral,0.0397,11118.0
SALE001930,2023-07-28,CUST00259,PROP00402,Cartagena,332798.0,Apartment,Digital,0.0327,10873.0
SALE001931,2023-10-24,CUST00398,PROP00319,Bogotá,247617.0,House,Digital,0.026,6439.0
SALE001932,2024-05-19,CUST00484,PROP00154,Cali,619641.0,House,Digital,0.0324,20047.0
SALE001933,2022-09-30,CUST00378,PROP00617,Barranquilla,387185.0,Office,Broker,0.0508,19685.0
SALE001934,2022-11-25,CUST00251,PROP00508,Cali,295816.0,Apartment,Broker,0.05,14804.0
SALE001935,2023-04-04,CUST00247,PROP00469,Cartagena,287512.0,Apartment,Direct,0.026,7474.0
SALE001936,2022-08-10,CUST00420,PROP00153,Bucaramanga,326083.0,Apartment,Referral,0.0384,12508.0
SALE001937,2023-01-01,CUST00437,PROP00099,Bucaramanga,556140.0,House,Referral,0.0421,23415.0
SALE001938,2023-01-20,CUST00132,PROP00099,Bucaramanga,560179.0,House,Broker,0.0528,29576.0
SALE001939,2022-12-11,CUST00005,PROP00021,Cali,334703.0,Apartment,Broker,0.0528,17666.0
SALE001940,2023-03-26,CUST00404,PROP00776,Bucaramanga,284404.0,Office,Broker,0.0477,13565.0
SALE001941,2023-07-07,CUST00119,PROP00295,Bogotá,324701.0,Office,Direct,0.0265,8617.0
SALE001942,2024-02-02,CUST00499,PROP00527,Bogotá,654428.0,House,Referral,0.0365,23874.0
SALE001943,2022-11-28,CUST00019,PROP00786,Cali,168500.0,Land,Digital,0.03,5047.0
SALE001944,2024-07-14,CUST00456,PROP00750,Cali,719672.0,House,Direct,0.02,14412.0
SALE001945,2023-06-09,CUST00340,PROP00257,Bucaramanga,672661.0,House,Broker,0.0469,31572.0
SALE001946,2024-02-29,CUST00153,PROP00392,Barranquilla,491244.0,Office,Digital,0.0313,15384.0
SALE001947,2022-05-06,CUST00018,PROP00371,Medellín,306536.0,House,Broker,0.0537,16474.0
SALE001948,2022-07-10,CUST00424,PROP00027,Cali,319965.0,Office,Broker,0.0455,14555.0
SALE001949,2023-05-12,CUST00060,PROP00615,Cali,434593.0,House,Direct,0.0256,11119.0
SALE001950,2023-02-06,CUST00048,PROP00460,Cali,202708.0,Apartment,Referral,0.0414,8386.0
SALE001951,2023-06-28,CUST00396,PROP00298,Barranquilla,715468.0,Commercial,Broker,0.0543,38867.0
SALE001952,2022-06-23,CUST00339,PROP00447,Barranquilla,231099.0,Apartment,Broker,0.0516,11913.0
SALE001953,2023-06-03,CUST00064,PROP00589,Medellín,299181.0,Apartment,Digital,0.026,7788.0
SALE001954,2024-01-22,CUST00172,PROP00012,Bucaramanga,453895.0,House,Broker,0.0465,21091.0
SALE001955,2024-03-08,CUST00334,PROP00517,Barranquilla,469127.0,Commercial,Digital,0.0314,14711.0
SALE001956,2022-09-29,CUST00330,PROP00689,Bogotá,612843.0,House,Digital,0.0272,16642.0
SALE001957,2023-01-13,CUST00182,PROP00582,Cartagena,242036.0,House,Broker,0.0543,13138.0
SALE001958,2023-07-30,CUST00207,PROP00496,Barranquilla,293196.0,Commercial,Broker,0.0542,15893.0
SALE001959,2023-07-22,CUST00040,PROP00073,Cartagena,500567.0,Office,Broker,0.0545,27274.0
SALE001960,2024-05-17,CUST00005,PROP00596,Cartagena,183304.0,Apartment,Direct,0.0229,4203.0
SALE001961,2023-03-04,CUST00484,PROP00601,Cali,711312.0,House,Broker,0.0522,37109.0
SALE001962,2024-01-05,CUST00116,PROP00396,Barranquilla,331794.0,Apartment,Digital,0.0316,10495.0
SALE001963,2024-08-25,CUST00464,PROP00467,Medellín,152370.0,Apartment,Broker,0.0454,6911.0
SALE001964,2022-11-23,CUST00022,PROP00495,Cartagena,269881.0,Apartment,Referral,0.0377,10163.0
SALE001965,2024-06-20,CUST00495,PROP00097,Barranquilla,469922.0,Office,Broker,0.0471,22118.0
SALE001966,2022-12-31,CUST00214,PROP00206,Medellín,214973.0,Land,Broker,0.0487,10471.0
SALE001967,2023-01-02,CUST00404,PROP00634,Bogotá,351455.0,Office,Referral,0.0445,15650.0
SALE001968,2023-12-17,CUST00421,PROP00780,Cartagena,200556.0,Office,Referral,0.0435,8715.0
SALE001969,2023-11-12,CUST00176,PROP00217,Cali,415325.0,Commercial,Broker,0.0479,19908.0
SALE001970,2023-08-25,CUST00369,PROP00321,Barranquilla,210871.0,Apartment,Broker,0.0503,10607.0
SALE001971,2022-09-11,CUST00168,PROP00733,Cartagena,240428.0,Apartment,Direct,0.0219,5271.0
SALE001972,2022-04-16,CUST00395,PROP00130,Bogotá,325085.0,House,Broker,0.0478,15531.0
SALE001973,2024-09-22,CUST00480,PROP00209,Cartagena,207377.0,Apartment,Broker,0.0457,9467.0
SALE001974,2024-08-15,CUST00404,PROP00045,Cartagena,245615.0,House,Digital,0.0314,7719.0
SALE001975,2024-08-28,CUST00364,PROP00188,Barranquilla,361045.0,House,Broker,0.0516,18619.0
SALE001976,2023-07-16,CUST00186,PROP00509,Barranquilla,519486.0,House,Digital,0.0334,17343.0
SALE001977,2024-08-26,CUST00055,PROP00279,Cali,156021.0,Apartment,Digital,0.0337,5260.0
SALE001978,2023-06-03,CUST00254,PROP00787,Bogotá,629574.0,House,Digital,0.0266,16747.0
SALE001979,2022-03-24,CUST00065,PROP00714,Bucaramanga,411138.0,Commercial,Digital,0.0324,13333.0
SALE001980,2022-08-06,CUST00255,PROP00717,Bogotá,329251.0,Apartment,Digital,0.0263,8675.0
SALE001981,2022-10-26,CUST00435,PROP00582,Cartagena,243868.0,House,Referral,0.0387,9447.0
SALE001982,2023-02-17,CUST00057,PROP00562,Medellín,222151.0,House,Broker,0.0502,11142.0
SALE001983,2024-10-25,CUST00451,PROP00408,Bucaramanga,536537.0,House,Broker,0.0455,24410.0
SALE001984,2022-12-31,CUST00300,PROP00793,Medellín,328847.0,Apartment,Digital,0.0266,8737.0
SALE001985,2023-11-02,CUST00024,PROP00077,Medellín,251863.0,Apartment,Broker,0.0477,12017.0
SALE001986,2022-10-24,CUST00361,PROP00579,Medellín,140778.0,Apartment,Broker,0.0463,6515.0
SALE001987,2023-12-06,CUST00001,PROP00113,Medellín,268916.0,Apartment,Broker,0.0543,14613.0
SALE001988,2023-09-14,CUST00306,PROP00272,Bogotá,237712.0,Apartment,Referral,0.0379,9005.0
SALE001989,2022-06-14,CUST00254,PROP00205,Bogotá,201268.0,Office,Broker,0.05,10066.0
SALE001990,2023-05-22,CUST00373,PROP00481,Cartagena,173138.0,Apartment,Referral,0.045,7785.0
SALE001991,2022-04-26,CUST00189,PROP00630,Cartagena,239665.0,House,Referral,0.0407,9746.0
SALE001992,2024-08-31,CUST00060,PROP00064,Cali,361810.0,Commercial,Digital,0.0291,10534.0
SALE001993,2024-02-11,CUST00194,PROP00482,Bogotá,476375.0,Office,Broker,0.0543,25866.0
SALE001994,2024-10-27,CUST00381,PROP00178,Bucaramanga,228533.0,House,Referral,0.0372,8507.0
SALE001995,2024-08-16,CUST00477,PROP00062,Cali,253306.0,Apartment,Broker,0.0468,11853.0
SALE001996,2022-08-29,CUST00105,PROP00335,Cali,406541.0,House,Direct,0.0254,10307.0
SALE001997,2024-02-14,CUST00176,PROP00466,Barranquilla,361277.0,Commercial,Referral,0.0393,14188.0
SALE001998,2022-04-20,CUST00439,PROP00162,Cartagena,525306.0,House,Broker,0.053,27825.0
SALE001999,2024-11-17,CUST00157,PROP00312,Medellín,302811.0,House,Referral,0.0354,10726.0
SALE002000,2024-05-09,CUST00123,PROP00763,Cartagena,684551.0,House,Digital,0.0312,21342.0
