id_cliente,edad,nivel_ingreso,visitas_mes,compras_mes,gasto_publicidad_dirigida,satisfaccion,miembro_premium,abandono,tipo_dispositivo,region,ingreso_anual
C013624,40.0,30.69,14,3,7.62,4.0,0,1,móvil,sur,431.12
C013625,35.0,29.24,13,1,9.17,3.0,0,0,móvil,sur,102.53
C013626,34.0,23.62,20,5,10.12,3.0,0,0,móvil,este,2614.25
C013627,23.0,23.37,11,1,10.79,4.0,0,0,móvil,oeste,251.88
C013628,33.0,39.52,22,3,8.03,3.0,0,0,móvil,este,1341.45
C013629,48.0,42.31,7,0,7.21,4.0,0,0,escritorio,oeste,299.93
C013630,39.0,29.18,16,1,9.13,3.0,0,0,móvil,sur,205.24
C013631,39.0,71.7,20,1,10.6,5.0,0,0,móvil,oeste,366.21
C013632,18.0,64.51,13,3,15.0,3.0,1,0,móvil,este,1801.31
C013633,30.0,43.21,19,3,12.95,3.0,0,1,móvil,norte,1116.14
C013634,33.0,60.21,19,3,9.79,4.0,0,0,móvil,este,1077.34
C013635,26.0,39.3,11,2,10.37,3.0,0,0,móvil,oeste,1122.17
C013636,38.0,20.73,19,2,15.56,1.0,1,0,móvil,sur,900.02
C013637,46.0,29.46,15,0,9.28,2.0,0,1,móvil,este,0.0
C013638,22.0,48.8,20,1,10.47,,0,1,móvil,este,119.56
C013639,39.0,36.98,16,2,11.19,2.0,0,0,móvil,oeste,928.78
C013640,18.0,55.54,11,1,8.52,3.0,0,0,escritorio,sur,642.78
C013641,57.0,49.09,14,2,9.44,3.0,0,0,móvil,sur,868.62
C013642,35.0,51.62,13,3,9.16,3.0,0,1,móvil,este,156.46
C013643,40.0,14.14,13,1,12.26,3.0,0,0,tablet,sur,105.98
C013644,29.0,41.0,11,1,9.13,3.0,0,0,móvil,este,492.29
C013645,,34.64,10,0,10.47,4.0,0,0,móvil,norte,0.0
C013646,31.0,42.85,7,0,8.14,4.0,0,0,tablet,este,162.46
C013647,39.0,39.94,11,1,9.22,2.0,0,0,escritorio,sur,624.89
C013648,37.0,27.36,10,0,10.72,2.0,0,0,escritorio,sur,0.0
C013649,33.0,59.04,16,6,8.95,4.0,0,1,móvil,norte,1915.96
C013650,32.0,74.69,11,0,8.78,3.0,0,0,móvil,este,0.0
C013651,41.0,52.62,7,1,8.14,4.0,0,0,escritorio,norte,560.23
C013652,18.0,33.07,13,4,7.69,2.0,0,1,móvil,este,674.62
C013653,45.0,38.58,9,0,8.08,3.0,0,1,escritorio,norte,327.13
C013654,31.0,51.48,10,1,12.86,5.0,1,0,escritorio,sur,855.01
C013655,26.0,47.93,17,0,12.26,2.0,0,0,móvil,oeste,469.98
C013656,22.0,51.1,11,1,12.64,3.0,1,0,escritorio,este,296.99
C013657,34.0,36.25,12,3,7.46,3.0,0,0,móvil,este,2042.2
C013658,18.0,43.82,13,0,8.87,3.0,0,0,escritorio,oeste,333.05
C013659,34.0,44.93,13,3,13.09,5.0,1,0,móvil,sur,1888.15
C013660,36.0,18.73,12,1,7.51,2.0,0,0,móvil,oeste,97.09
C013661,32.0,26.99,13,0,9.47,2.0,0,0,móvil,este,0.0
C013662,,34.75,8,0,7.09,2.0,0,0,móvil,norte,0.0
C013663,18.0,32.39,12,1,8.54,2.0,0,0,móvil,oeste,408.39
C013664,39.0,37.37,15,3,9.22,2.0,0,0,móvil,sur,1585.05
C013665,31.0,41.77,15,0,7.27,3.0,0,0,móvil,sur,0.0
C013666,30.0,49.23,11,2,11.85,5.0,1,0,escritorio,norte,1304.74
C013667,24.0,30.92,7,1,8.23,2.0,0,0,móvil,norte,365.37
C013668,25.0,56.25,18,3,21.33,3.0,0,0,móvil,norte,334.17
C013669,31.0,31.72,15,1,7.61,3.0,0,1,móvil,sur,0.0
C013670,36.0,45.49,10,1,12.11,3.0,1,0,móvil,oeste,1176.86
C013671,44.0,55.06,11,3,13.3,3.0,1,0,tablet,sur,1674.21
C013672,28.0,29.48,18,1,10.19,3.0,0,0,móvil,norte,303.71
C013673,51.0,56.59,10,3,8.07,4.0,0,0,móvil,norte,850.84
C013674,64.0,76.56,10,4,9.07,1.0,0,0,móvil,este,1552.33
C013675,18.0,25.4,14,2,8.24,3.0,0,0,móvil,este,1578.91
C013676,20.0,35.37,14,4,10.42,3.0,0,0,móvil,este,1016.05
C013677,35.0,53.15,21,5,8.93,3.0,0,1,móvil,oeste,941.05
C013678,48.0,34.16,15,1,11.96,3.0,0,0,móvil,este,0.0
C013679,39.0,46.32,12,3,14.3,4.0,1,0,móvil,sur,1286.49
C013680,55.0,42.11,17,2,12.42,3.0,1,0,móvil,norte,2076.25
C013681,32.0,28.1,13,1,7.76,2.0,0,0,móvil,oeste,152.53
C013682,49.0,22.37,12,0,8.4,4.0,0,0,móvil,norte,0.0
C013683,39.0,31.62,11,1,9.24,3.0,0,0,móvil,oeste,260.75
C013684,47.0,30.24,8,2,10.56,2.0,0,0,móvil,norte,1092.87
C013685,22.0,26.64,17,2,14.05,,1,0,móvil,norte,1023.57
C013686,39.0,31.96,10,4,13.7,4.0,1,0,móvil,norte,2761.58
C013687,36.0,34.95,18,3,9.23,4.0,0,0,móvil,norte,1413.89
C013688,35.0,47.65,16,3,8.53,2.0,0,0,móvil,sur,719.76
C013689,29.0,35.91,11,3,10.29,3.0,0,0,móvil,oeste,734.86
C013690,46.0,51.35,10,4,13.91,3.0,1,0,móvil,norte,2618.04
C013691,25.0,38.93,11,0,7.52,2.0,0,1,móvil,sur,0.0
C013692,37.0,32.53,18,3,7.87,4.0,0,0,móvil,este,2429.82
C013693,24.0,36.08,15,3,13.02,3.0,1,1,móvil,norte,860.71
C013694,29.0,38.07,7,1,16.37,3.0,1,0,tablet,norte,1092.21
C013695,49.0,27.72,10,4,10.04,5.0,0,0,móvil,oeste,1166.0
C013696,60.0,44.95,11,2,13.07,2.0,1,0,móvil,sur,535.9
C013697,33.0,24.86,13,0,8.74,,0,0,móvil,norte,32.85
C013698,37.0,49.55,14,3,15.57,4.0,1,0,tablet,oeste,2518.44
C013699,24.0,22.59,11,1,10.98,2.0,0,0,escritorio,sur,4.75
C013700,21.0,32.13,15,1,7.6,3.0,0,0,móvil,oeste,495.06
C013701,24.0,39.7,11,1,10.2,3.0,0,0,tablet,este,0.0
C013702,35.0,52.0,14,1,11.97,3.0,1,0,móvil,este,1354.97
C013703,41.0,27.55,19,4,7.21,3.0,0,0,móvil,sur,1521.93
C013704,32.0,24.02,14,3,10.58,3.0,0,0,móvil,oeste,1586.13
C013705,26.0,70.27,7,0,8.89,4.0,0,0,tablet,este,0.0
C013706,41.0,36.66,16,2,7.27,3.0,0,0,móvil,oeste,354.6
C013707,39.0,36.4,19,1,13.38,2.0,1,0,escritorio,oeste,736.11
C013708,41.0,26.22,11,2,12.09,3.0,1,1,móvil,este,980.39
C013709,18.0,37.81,12,0,9.92,3.0,0,0,escritorio,sur,0.0
C013710,,32.47,13,1,8.3,1.0,0,0,móvil,sur,250.79
C013711,26.0,33.92,14,2,9.53,2.0,0,0,móvil,oeste,2107.33
C013712,34.0,23.22,9,1,8.34,2.0,0,1,escritorio,oeste,106.99
C013713,18.0,43.32,10,0,9.73,2.0,0,0,escritorio,este,294.19
C013714,30.0,50.81,13,2,13.39,4.0,0,1,móvil,oeste,437.26
C013715,55.0,45.73,11,1,9.26,3.0,0,0,móvil,este,788.88
C013716,43.0,18.73,13,0,7.78,3.0,0,0,móvil,sur,0.0
C013717,28.0,42.27,19,2,8.08,3.0,0,0,móvil,sur,759.8
C013718,29.0,51.71,10,0,10.36,3.0,0,0,móvil,oeste,0.0
C013719,18.0,48.48,11,1,10.57,3.0,0,0,escritorio,este,64.53
C013720,39.0,24.86,7,1,11.55,4.0,0,0,escritorio,este,233.19
C013721,34.0,30.51,22,4,9.64,2.0,0,0,móvil,norte,1815.66
C013722,21.0,41.92,9,0,8.39,3.0,0,0,móvil,norte,0.0
C013723,31.0,40.32,13,6,7.86,4.0,0,0,tablet,sur,70.28
C013724,23.0,41.72,8,3,12.21,2.0,1,0,tablet,oeste,1207.7
C013725,39.0,32.95,21,5,10.44,4.0,0,0,móvil,sur,1807.33
C013726,38.0,29.65,4,0,7.46,2.0,0,0,móvil,sur,0.0
C013727,30.0,24.07,11,0,10.14,3.0,0,0,escritorio,este,162.24
C013728,47.0,57.2,10,3,9.37,3.0,0,0,escritorio,norte,2539.2
C013729,41.0,50.17,14,2,9.19,3.0,0,0,móvil,este,686.3
C013730,23.0,54.38,24,2,9.82,2.0,0,0,móvil,este,1171.36
C013731,42.0,49.39,15,0,9.01,3.0,0,0,escritorio,norte,108.24
C013732,49.0,27.8,9,0,12.89,4.0,0,0,tablet,este,0.0
C013733,45.0,19.98,15,0,9.01,2.0,0,1,móvil,norte,0.0
C013734,33.0,56.55,15,2,10.56,4.0,0,0,escritorio,norte,1151.64
C013735,36.0,39.43,10,3,8.13,4.0,0,0,móvil,sur,1013.09
C013736,43.0,25.03,11,3,11.0,2.0,1,0,móvil,oeste,1118.48
C013737,29.0,32.39,14,2,8.74,2.0,0,0,móvil,este,838.58
C013738,20.0,27.6,12,1,7.09,2.0,0,0,móvil,este,81.49
C013739,18.0,37.45,9,2,7.02,3.0,0,0,móvil,norte,1561.05
C013740,52.0,44.42,20,2,6.87,4.0,0,0,móvil,oeste,507.45
C013741,28.0,67.6,21,2,9.31,4.0,0,0,móvil,norte,1407.56
C013742,29.0,68.89,11,1,9.31,2.0,0,0,escritorio,sur,529.08
C013743,40.0,35.19,23,3,11.68,4.0,0,0,móvil,este,512.52
C013744,26.0,30.5,17,4,16.08,4.0,1,0,móvil,norte,1579.92
C013745,38.0,46.86,12,1,10.38,2.0,0,1,móvil,este,414.96
C013746,34.0,36.47,10,1,7.52,2.0,0,0,móvil,sur,0.0
C013747,23.0,33.14,6,2,8.23,3.0,0,0,escritorio,sur,447.22
C013748,51.0,37.26,11,5,7.69,4.0,0,1,móvil,sur,950.14
C013749,37.0,40.2,17,2,7.4,3.0,0,0,móvil,sur,1301.74
C013750,24.0,65.42,11,2,7.94,3.0,0,0,escritorio,este,936.55
C013751,28.0,26.02,22,3,10.14,3.0,0,0,móvil,oeste,390.79
C013752,25.0,52.78,16,4,16.7,4.0,1,0,móvil,oeste,3274.93
C013753,43.0,28.95,7,1,7.93,2.0,0,0,móvil,sur,637.65
C013754,45.0,38.89,9,2,14.77,3.0,1,0,tablet,oeste,1668.63
C013755,27.0,37.68,15,1,15.83,2.0,0,1,móvil,norte,388.33
C013756,30.0,22.76,8,1,7.45,3.0,0,0,móvil,sur,0.0
C013757,31.0,46.25,16,1,9.66,2.0,0,0,móvil,oeste,268.67
C013758,29.0,106.31,20,2,9.78,3.0,0,0,móvil,oeste,1397.22
C013759,26.0,29.79,22,3,12.46,2.0,0,0,móvil,este,0.0
C013760,48.0,22.07,10,3,12.33,3.0,1,0,móvil,oeste,733.66
C013761,26.0,67.0,12,1,8.73,2.0,0,0,móvil,oeste,503.63
C013762,51.0,23.59,7,2,8.78,4.0,0,0,tablet,norte,390.75
C013763,30.0,41.47,7,1,8.16,2.0,0,0,escritorio,sur,394.23
C013764,18.0,36.31,12,0,8.47,3.0,0,0,móvil,oeste,313.45
C013765,29.0,26.81,17,3,7.73,4.0,0,0,móvil,norte,1675.09
C013766,31.0,34.06,12,2,13.36,3.0,0,1,móvil,sur,0.0
C013767,30.0,69.1,6,2,14.52,2.0,1,0,móvil,sur,592.0
C013768,20.0,57.96,11,1,7.96,4.0,0,0,móvil,este,643.24
C013769,34.0,44.33,17,2,11.07,2.0,0,0,móvil,oeste,1267.84
C013770,34.0,63.52,6,0,9.42,3.0,0,0,móvil,este,0.0
C013771,38.0,36.41,10,1,14.37,3.0,0,0,móvil,este,549.9
C013772,47.0,20.27,14,1,18.41,3.0,1,0,móvil,sur,701.99
C013773,44.0,42.06,15,1,7.51,3.0,0,0,móvil,sur,892.6
C013774,30.0,41.47,14,4,8.32,3.0,0,0,escritorio,este,186.58
C013775,32.0,48.91,16,1,11.05,3.0,0,0,móvil,sur,125.92
C013776,32.0,40.83,12,1,7.1,3.0,0,0,escritorio,este,213.86
C013777,35.0,33.34,11,1,8.39,3.0,0,0,móvil,este,673.52
C013778,18.0,34.97,18,4,13.13,3.0,1,0,móvil,este,608.84
C013779,46.0,28.72,15,2,9.87,1.0,0,0,móvil,este,503.32
C013780,37.0,44.45,12,4,8.93,3.0,0,0,escritorio,este,1665.57
C013781,30.0,45.6,18,4,12.78,3.0,0,0,móvil,oeste,1922.02
C013782,24.0,28.4,15,3,8.86,4.0,0,0,móvil,sur,257.83
C013783,35.0,33.19,4,0,7.66,2.0,0,0,escritorio,norte,0.0
C013784,24.0,21.89,11,0,7.88,2.0,0,0,escritorio,este,0.0
C013785,35.0,41.6,8,2,10.94,4.0,1,0,móvil,oeste,1095.42
C013786,41.0,51.47,10,1,7.08,3.0,0,0,móvil,norte,182.74
C013787,18.0,36.37,7,1,6.66,3.0,0,1,tablet,norte,0.0
C013788,27.0,38.1,10,0,8.16,3.0,0,0,tablet,norte,349.64
C013789,20.0,50.15,12,1,7.94,1.0,0,0,escritorio,norte,0.0
C013790,41.0,56.96,22,3,13.05,4.0,0,0,móvil,norte,563.3
C013791,45.0,96.86,8,1,10.38,2.0,0,0,escritorio,norte,276.68
C013792,27.0,33.97,6,2,14.05,2.0,1,0,escritorio,norte,1307.78
C013793,18.0,30.73,11,2,6.88,4.0,0,1,escritorio,este,804.17
C013794,40.0,29.43,6,0,9.01,4.0,0,0,escritorio,sur,0.0
C013795,28.0,85.68,11,2,10.81,4.0,0,0,móvil,oeste,1217.43
C013796,24.0,28.04,12,2,10.04,4.0,0,0,móvil,sur,429.83
C013797,45.0,34.4,16,1,7.89,2.0,0,0,móvil,sur,0.0
C013798,36.0,53.65,10,0,8.83,3.0,0,0,escritorio,norte,156.09
C013799,31.0,36.44,11,0,9.82,3.0,0,0,móvil,oeste,158.72
C013800,30.0,53.19,11,3,8.53,2.0,0,0,móvil,este,138.81
C013801,43.0,39.26,8,0,10.75,4.0,0,0,escritorio,norte,286.26
C013802,38.0,27.2,13,3,14.6,5.0,1,0,móvil,sur,1317.78
C013803,49.0,49.31,14,0,9.37,3.0,0,0,móvil,norte,0.0
C013804,41.0,38.16,11,0,9.59,,0,0,móvil,este,47.24
C013805,18.0,41.73,18,2,16.72,3.0,0,1,móvil,este,176.03
C013806,51.0,26.66,11,0,10.51,2.0,0,0,móvil,sur,13.84
C013807,47.0,57.37,11,0,14.23,4.0,0,0,escritorio,este,57.0
C013808,28.0,29.74,15,2,7.97,2.0,0,0,móvil,este,556.63
C013809,27.0,30.2,22,7,14.35,3.0,0,0,móvil,oeste,790.66
C013810,36.0,27.87,16,5,12.0,2.0,1,0,móvil,sur,3316.81
C013811,46.0,55.72,13,1,8.73,2.0,0,0,móvil,sur,292.75
C013812,39.0,35.07,16,3,8.06,4.0,0,0,móvil,este,394.1
C013813,33.0,33.11,15,1,8.87,3.0,0,0,móvil,este,525.86
C013814,43.0,33.0,11,4,7.85,3.0,0,0,escritorio,sur,774.44
C013815,40.0,52.71,9,0,11.62,,0,0,móvil,sur,0.0
C013816,31.0,30.79,10,3,12.63,3.0,1,0,móvil,norte,2301.8
C013817,18.0,30.57,20,2,8.6,4.0,0,0,móvil,norte,320.99
C013818,41.0,48.88,10,1,8.81,3.0,0,0,móvil,oeste,324.9
C013819,31.0,28.43,15,4,16.18,5.0,1,0,móvil,oeste,2544.8
C013820,28.0,35.12,11,2,8.26,3.0,0,0,móvil,sur,827.4
C013821,38.0,34.67,8,2,10.38,2.0,0,0,escritorio,oeste,677.66
C013822,25.0,61.59,17,1,11.88,3.0,0,0,móvil,este,452.87
C013823,35.0,57.32,20,1,11.59,3.0,0,1,móvil,sur,255.84
C013824,43.0,49.63,10,1,7.86,2.0,0,0,tablet,este,433.8
C013825,31.0,84.78,20,3,15.38,4.0,0,0,móvil,oeste,1980.81
C013826,53.0,44.27,15,2,12.28,3.0,1,0,móvil,este,1066.82
C013827,24.0,22.49,14,2,6.54,3.0,0,0,móvil,norte,1088.66
C013828,38.0,32.05,16,3,6.77,2.0,0,0,tablet,oeste,787.74
C013829,46.0,36.88,14,0,11.93,3.0,0,0,móvil,norte,387.73
C013830,46.0,18.2,11,3,7.44,4.0,0,0,móvil,norte,1063.01
C013831,44.0,46.88,11,1,10.81,2.0,0,1,escritorio,sur,59.04
C013832,36.0,60.23,14,1,11.42,2.0,0,0,móvil,oeste,623.54
C013833,38.0,50.8,16,5,12.07,4.0,1,0,móvil,sur,4228.38
C013834,18.0,26.35,19,1,9.62,2.0,0,0,móvil,sur,0.0
C013835,39.0,33.38,8,0,8.42,3.0,0,0,escritorio,este,299.46
C013836,49.0,62.56,10,1,14.08,3.0,1,0,escritorio,norte,1251.77
C013837,63.0,53.11,19,4,12.04,5.0,1,1,móvil,este,1888.59
C013838,31.0,26.34,8,2,17.05,4.0,1,0,tablet,sur,850.52
C013839,39.0,53.72,10,4,16.7,3.0,1,0,móvil,norte,2421.2
C013840,47.0,29.47,13,4,7.84,3.0,0,0,móvil,norte,1900.12
C013841,36.0,42.9,12,1,7.99,2.0,0,0,móvil,sur,686.98
C013842,27.0,17.96,11,2,10.55,3.0,0,0,móvil,norte,251.03
C013843,40.0,42.06,25,5,8.7,3.0,0,0,móvil,sur,1004.64
C013844,31.0,54.58,5,1,10.0,3.0,0,0,tablet,norte,250.75
C013845,37.0,56.26,11,1,10.28,3.0,0,0,móvil,este,575.87
C013846,46.0,34.83,18,0,12.34,4.0,0,0,móvil,oeste,104.65
C013847,38.0,34.68,16,2,15.98,3.0,1,0,tablet,este,1057.38
C013848,26.0,27.9,12,3,7.63,3.0,0,1,móvil,sur,141.03
C013849,33.0,25.9,12,2,12.24,2.0,1,0,escritorio,norte,1183.86
C013850,39.0,29.3,22,3,10.39,4.0,0,0,móvil,oeste,1471.26
C013851,33.0,25.24,17,4,11.89,3.0,1,1,móvil,oeste,587.37
C013852,38.0,31.0,12,4,7.65,2.0,0,0,móvil,este,1420.24
C013853,39.0,31.44,15,0,9.94,3.0,0,0,móvil,este,0.0
C013854,29.0,39.89,11,2,9.24,3.0,0,0,móvil,sur,744.93
C013855,37.0,35.91,20,5,8.27,4.0,0,0,móvil,este,1969.7
C013856,47.0,29.37,9,0,8.32,,0,0,móvil,norte,67.55
C013857,32.0,44.44,19,1,9.92,,0,0,móvil,oeste,162.35
C013858,39.0,53.4,12,0,8.58,4.0,0,0,tablet,sur,0.0
C013859,26.0,41.25,15,3,10.75,4.0,1,0,móvil,este,1174.31
C013860,36.0,55.49,9,1,8.22,2.0,0,0,escritorio,sur,282.58
C013861,37.0,45.27,12,5,8.87,,0,0,escritorio,norte,4205.08
C013862,49.0,44.79,12,1,8.17,2.0,0,0,móvil,este,385.3
C013863,37.0,39.93,18,3,9.99,3.0,0,0,móvil,sur,1834.18
C013864,46.0,34.15,14,4,14.54,3.0,1,0,móvil,oeste,2615.86
C013865,45.0,29.04,11,2,6.63,4.0,0,0,móvil,este,842.59
C013866,18.0,107.48,14,1,12.45,2.0,0,0,móvil,oeste,405.87
C013867,38.0,61.11,13,4,7.79,3.0,0,0,móvil,oeste,2257.11
C013868,50.0,33.22,6,2,6.73,3.0,0,0,escritorio,sur,551.52
C013869,38.0,37.94,11,4,9.39,3.0,0,0,tablet,oeste,1681.71
C013870,26.0,38.06,17,2,7.86,3.0,0,1,móvil,este,411.52
C013871,33.0,16.47,12,5,13.47,4.0,1,0,escritorio,sur,1661.75
C013872,44.0,35.45,17,6,11.69,4.0,1,0,escritorio,norte,4436.58
C013873,37.0,35.03,17,2,11.71,4.0,1,0,móvil,norte,1821.92
C013874,25.0,25.83,13,3,7.71,3.0,0,0,móvil,norte,2519.54
C013875,48.0,42.28,6,2,9.95,4.0,0,0,escritorio,oeste,207.65
C013876,22.0,36.19,9,2,8.16,3.0,0,0,escritorio,este,525.87
C013877,44.0,29.66,5,1,13.29,3.0,0,0,escritorio,este,171.25
C013878,40.0,37.22,14,1,10.78,3.0,0,1,móvil,este,0.0
C013879,57.0,50.97,15,1,7.54,3.0,0,0,móvil,este,527.75
C013880,31.0,25.81,14,0,8.23,2.0,0,1,móvil,oeste,0.0
C013881,28.0,26.63,8,0,7.65,3.0,0,0,móvil,sur,0.0
C013882,39.0,35.6,9,1,7.25,3.0,0,0,móvil,norte,305.38
C013883,32.0,36.06,12,1,21.44,2.0,0,1,móvil,oeste,0.0
C013884,39.0,24.68,9,0,8.23,3.0,0,0,móvil,este,320.73
C013885,43.0,33.55,13,1,8.46,1.0,0,0,móvil,norte,0.0
C013886,47.0,68.1,9,2,9.78,4.0,0,0,escritorio,oeste,1280.06
C013887,27.0,25.51,18,3,8.93,2.0,0,0,móvil,norte,523.01
C013888,42.0,42.11,14,3,12.39,3.0,1,0,tablet,oeste,1032.81
C013889,51.0,41.54,6,0,7.09,2.0,0,0,móvil,este,0.0
C013890,27.0,32.57,13,2,8.79,4.0,0,0,móvil,sur,480.33
C013891,46.0,41.21,13,1,8.73,2.0,0,0,móvil,este,949.03
C013892,27.0,34.86,14,1,8.13,4.0,0,0,móvil,sur,518.39
C013893,20.0,33.85,7,2,12.43,4.0,1,0,tablet,este,1466.73
C013894,28.0,27.84,11,1,10.92,3.0,0,0,móvil,este,235.92
C013895,30.0,51.56,16,3,14.14,3.0,1,0,móvil,oeste,682.15
C013896,40.0,54.25,7,1,8.25,2.0,0,0,tablet,norte,476.88
C013897,52.0,21.98,16,2,10.28,3.0,0,0,escritorio,este,771.0
C013898,49.0,44.3,15,4,12.72,,1,0,escritorio,norte,2890.16
C013899,26.0,41.21,15,3,10.05,3.0,0,0,móvil,sur,927.07
C013900,43.0,38.12,9,0,8.36,2.0,0,0,escritorio,norte,0.0
C013901,43.0,36.08,11,3,7.77,3.0,0,0,móvil,sur,1303.93
C013902,45.0,22.95,12,4,12.47,4.0,0,0,móvil,este,1259.83
C013903,32.0,46.49,9,0,7.22,2.0,0,0,móvil,sur,398.14
C013904,35.0,55.53,12,2,14.2,3.0,1,1,tablet,norte,691.73
C013905,33.0,38.3,14,3,13.7,3.0,0,0,tablet,norte,1220.94
C013906,25.0,55.44,11,2,8.65,3.0,0,0,tablet,oeste,1039.48
C013907,35.0,39.86,4,0,10.91,4.0,0,0,escritorio,norte,547.08
C013908,53.0,40.04,8,0,8.95,2.0,0,0,escritorio,norte,255.12
C013909,39.0,37.35,14,2,8.89,2.0,0,0,móvil,norte,1383.58
C013910,28.0,38.6,16,4,7.79,4.0,0,0,móvil,este,2139.98
C013911,22.0,27.94,10,1,9.07,3.0,0,1,escritorio,sur,283.56
C013912,18.0,28.47,7,0,8.59,2.0,0,0,tablet,oeste,171.03
C013913,41.0,54.54,11,1,12.12,3.0,0,0,escritorio,sur,279.46
C013914,32.0,62.32,15,2,12.61,2.0,1,0,móvil,este,851.59
C013915,28.0,52.33,5,1,17.81,3.0,0,0,escritorio,norte,0.0
C013916,29.0,68.06,16,5,9.81,3.0,0,0,móvil,norte,2639.8
C013917,38.0,47.86,9,0,8.21,3.0,0,0,escritorio,norte,22.44
C013918,38.0,31.46,18,1,8.75,2.0,0,0,móvil,norte,400.37
C013919,18.0,66.62,14,1,10.26,,0,1,móvil,sur,0.0
C013920,52.0,40.31,5,2,11.3,,1,0,escritorio,norte,663.63
C013921,30.0,48.36,17,3,14.21,2.0,1,0,escritorio,norte,2307.22
C013922,40.0,37.95,9,0,8.39,3.0,0,0,tablet,norte,0.0
C013923,40.0,42.76,13,2,9.73,2.0,0,0,móvil,sur,484.88
C013924,42.0,39.73,15,2,8.82,2.0,0,0,móvil,oeste,364.48
C013925,36.0,24.68,10,1,7.29,5.0,0,1,tablet,oeste,9.85
C013926,32.0,25.92,12,2,8.14,4.0,0,0,móvil,este,1080.22
C013927,30.0,29.36,7,2,9.34,4.0,0,0,escritorio,este,827.02
C013928,46.0,40.36,6,1,9.14,4.0,0,0,escritorio,sur,0.0
C013929,39.0,29.67,14,4,8.25,3.0,0,0,escritorio,sur,3051.85
C013930,41.0,43.63,12,3,7.86,3.0,0,0,móvil,norte,1532.71
C013931,31.0,28.76,15,4,6.76,4.0,0,0,móvil,este,305.36
C013932,32.0,61.79,6,1,11.81,3.0,0,0,tablet,este,333.36
C013933,39.0,45.75,15,1,8.19,2.0,0,0,móvil,este,445.86
C013934,44.0,40.69,9,1,9.35,4.0,0,0,tablet,norte,950.04
C013935,38.0,36.57,11,0,10.24,3.0,0,0,móvil,norte,116.04
C013936,30.0,52.31,20,2,7.86,4.0,0,0,móvil,oeste,510.51
C013937,18.0,29.99,16,4,8.94,3.0,0,0,móvil,este,1519.68
C013938,23.0,50.16,14,1,9.5,2.0,0,1,móvil,oeste,558.47
C013939,18.0,42.06,13,4,9.23,2.0,0,0,escritorio,este,660.48
C013940,24.0,43.44,15,2,7.85,2.0,0,0,móvil,oeste,1119.74
C013941,25.0,22.4,14,2,8.58,4.0,0,0,escritorio,norte,1350.21
C013942,32.0,29.51,6,0,10.12,3.0,0,0,móvil,este,256.97
C013943,42.0,32.52,17,2,11.1,4.0,0,0,móvil,oeste,548.29
C013944,23.0,31.17,8,1,11.15,2.0,0,0,móvil,este,57.03
C013945,26.0,30.82,12,2,8.1,3.0,0,0,móvil,oeste,1664.56
C013946,28.0,34.35,9,1,12.92,2.0,1,0,escritorio,norte,545.32
C013947,37.0,20.92,11,1,7.25,1.0,0,0,escritorio,sur,468.89
C013948,36.0,27.38,12,0,7.34,4.0,0,0,móvil,sur,142.25
C013949,24.0,35.42,10,2,9.86,4.0,0,0,móvil,oeste,470.19
C013950,34.0,29.71,7,0,10.39,3.0,0,0,escritorio,oeste,0.0
C013951,49.0,43.14,19,3,8.58,3.0,0,0,escritorio,este,366.07
C013952,31.0,28.96,16,4,9.69,3.0,0,0,escritorio,norte,984.66
C013953,55.0,63.68,10,3,11.95,3.0,1,0,escritorio,oeste,1665.35
C013954,31.0,42.6,15,3,9.43,3.0,0,0,móvil,norte,2466.37
C013955,50.0,33.67,17,3,8.99,2.0,0,0,móvil,sur,673.71
C013956,29.0,37.45,15,1,13.15,2.0,0,0,móvil,norte,0.0
C013957,20.0,53.0,12,1,13.87,3.0,1,0,móvil,sur,386.97
C013958,44.0,55.0,18,6,13.94,2.0,0,0,móvil,oeste,2308.97
C013959,31.0,41.12,18,5,9.64,3.0,0,0,móvil,sur,2202.51
C013960,40.0,36.52,17,0,8.35,4.0,0,0,móvil,sur,0.0
C013961,32.0,71.04,20,3,10.11,4.0,0,0,móvil,norte,2028.25
C013962,33.0,39.24,9,1,9.4,3.0,0,0,escritorio,sur,0.0
C013963,27.0,29.7,14,4,11.99,5.0,1,0,móvil,este,492.21
C013964,53.0,59.96,13,1,13.53,3.0,0,0,móvil,norte,984.64
C013965,18.0,37.57,18,1,8.19,4.0,0,1,móvil,este,328.91
C013966,50.0,55.71,11,0,9.48,3.0,0,0,tablet,sur,0.0
C013967,47.0,63.48,8,1,9.1,2.0,0,0,escritorio,este,833.06
C013968,33.0,49.73,13,1,11.32,4.0,0,0,móvil,sur,0.0
C013969,26.0,24.16,10,3,10.85,5.0,1,0,escritorio,sur,1888.12
C013970,37.0,23.45,11,1,7.69,3.0,0,0,escritorio,oeste,279.66
C013971,35.0,30.99,8,1,11.62,2.0,0,0,escritorio,sur,554.61
C013972,18.0,40.2,13,1,8.5,3.0,0,0,escritorio,sur,300.85
C013973,37.0,34.2,16,2,7.29,2.0,0,0,móvil,norte,19.31
C013974,32.0,45.07,10,0,8.02,1.0,0,0,móvil,norte,469.91
C013975,48.0,27.75,17,3,12.26,3.0,0,0,móvil,este,546.31
C013976,44.0,50.43,19,3,8.75,4.0,0,0,móvil,este,132.63
