order_item_id,order_id,order_date,customer_id,product_id,channel_id,quantity,unit_price,discount_pct,revenue,cost,profit,delivery_days,returned,rating,signup_date,segment,age_group,region,country,city,category,subcategory,brand,product_name,channel,campaign,device,profit_margin,delivery_class,ticket_band
17786,508916,2024-06-11,101999,2018,14,2,135.74,0.15,271.48,206.42,65.06,2,0,3.9,2024-05-16,Básico,25-34,Pacífica,Chile,Valparaíso,Tecnología,Mouse,Andes,Mouse Andes 308,Afiliados,Seasonal,Mobile,0.2396,Rápido (<=3d),Muy alto
17787,508916,2024-06-11,101999,2040,14,2,53.59,0.1,107.18,67.5,39.68,1,0,4.2,2024-05-16,Básico,25-34,Pacífica,Chile,Valparaíso,Hogar,Organización,Orion,Organización Orion 767,Afiliados,Seasonal,Mobile,0.3702,Rápido (<=3d),Alto
17788,508916,2024-06-11,101999,2020,14,2,42.09,0.1,84.18,46.81,37.37,2,0,3.8,2024-05-16,Básico,25-34,Pacífica,Chile,Valparaíso,Hogar,Limpieza,LimaLab,Limpieza LimaLab 225,Afiliados,Seasonal,Mobile,0.4439,Rápido (<=3d),Alto
17789,508917,2024-01-07,100224,2004,16,3,30.7,0.0,92.1,55.41,36.69,2,0,4.0,2024-02-02,Básico,35-44,Caribe,Costa Rica,San José,Hogar,Cocina,Andes,Cocina Andes 691,Referidos,Always-on,Mobile,0.3984,Rápido (<=3d),Alto
17790,508917,2024-01-07,100224,2050,16,2,32.75,0.0,65.5,35.66,29.84,1,0,5.0,2024-02-02,Básico,35-44,Caribe,Costa Rica,San José,Hogar,Decoración,CaliCo,Decoración CaliCo 438,Referidos,Always-on,Mobile,0.4556,Rápido (<=3d),Medio
17791,508917,2024-01-07,100224,2005,16,1,66.11,0.0,66.11,38.9,27.21,3,0,4.1,2024-02-02,Básico,35-44,Caribe,Costa Rica,San José,Moda,Accesorios,Orion,Accesorios Orion 386,Referidos,Always-on,Mobile,0.4116,Rápido (<=3d),Medio
17792,508918,2026-01-15,100347,2027,10,2,62.49,0.03,124.98,71.99,52.99,4,0,4.2,2023-04-01,Premium,25-34,Andina,Colombia,Medellín,Deportes,Ciclismo,Pampa,Ciclismo Pampa 885,Email,Influencers,Desktop,0.424,Normal (4-7d),Alto
17793,508919,2025-12-05,101990,2037,11,1,27.02,0.0,27.02,12.29,14.73,3,0,4.0,2023-07-23,Plus,18-24,Andina,Colombia,Cali,Libros,Educación,Pacífico,Educación Pacífico 282,Afiliados,Always-on,Desktop,0.5452,Rápido (<=3d),Bajo
17794,508919,2025-12-05,101990,2030,11,2,56.51,0.0,113.02,75.46,37.56,2,0,3.6,2023-07-23,Plus,18-24,Andina,Colombia,Cali,Hogar,Organización,MxTech,Organización MxTech 167,Afiliados,Always-on,Desktop,0.3323,Rápido (<=3d),Alto
17795,508919,2025-12-05,101990,2046,11,2,93.94,0.0,187.88,99.7,88.18,5,0,3.8,2023-07-23,Plus,18-24,Andina,Colombia,Cali,Moda,Zapatos,Pampa,Zapatos Pampa 220,Afiliados,Always-on,Desktop,0.4693,Normal (4-7d),Muy alto
17796,508920,2024-05-18,101659,2059,21,3,4.37,0.1,13.11,6.55,6.56,6,0,3.2,2023-03-29,Básico,25-34,Andina,Ecuador,Quito,Libros,Ficción,Orion,Ficción Orion 782,Referidos,Lanzamiento,Desktop,0.5004,Normal (4-7d),Bajo
17797,508920,2024-05-18,101659,2031,21,1,46.9,0.0,46.9,30.72,16.18,3,0,4.3,2023-03-29,Básico,25-34,Andina,Ecuador,Quito,Hogar,Organización,Orion,Organización Orion 134,Referidos,Lanzamiento,Desktop,0.345,Rápido (<=3d),Medio
17798,508921,2025-04-20,100234,2040,21,2,55.2,0.05,110.4,69.31,41.09,6,0,4.2,2026-02-15,Básico,35-44,Cono Sur,Argentina,Córdoba,Hogar,Organización,Orion,Organización Orion 767,Referidos,Lanzamiento,Desktop,0.3722,Normal (4-7d),Alto
17799,508922,2024-04-29,100424,2026,21,2,23.18,0.1,46.36,21.1,25.26,8,0,3.3,2023-09-11,Básico,25-34,Pacífica,Chile,Valparaíso,Libros,Educación,MxTech,Educación MxTech 363,Referidos,Lanzamiento,Desktop,0.5449,Lento (8-14d),Medio
17800,508922,2024-04-29,100424,2042,21,1,51.84,0.15,51.84,29.79,22.05,1,0,3.6,2023-09-11,Básico,25-34,Pacífica,Chile,Valparaíso,Moda,Accesorios,Nova,Accesorios Nova 341,Referidos,Lanzamiento,Desktop,0.4253,Rápido (<=3d),Medio
17801,508922,2024-04-29,100424,2004,21,1,26.46,0.1,26.46,15.08,11.38,1,0,4.0,2023-09-11,Básico,25-34,Pacífica,Chile,Valparaíso,Hogar,Cocina,Andes,Cocina Andes 691,Referidos,Lanzamiento,Desktop,0.4301,Rápido (<=3d),Bajo
17802,508923,2025-03-23,101381,2006,13,3,27.17,0.03,81.51,45.68,35.83,7,0,3.8,2023-02-01,Premium,25-34,Andina,Ecuador,Guayaquil,Hogar,Organización,Pampa,Organización Pampa 408,Email,Retargeting,Desktop,0.4396,Normal (4-7d),Alto
17803,508923,2025-03-23,101381,2002,13,1,87.7,0.03,87.7,49.19,38.51,4,0,4.2,2023-02-01,Premium,25-34,Andina,Ecuador,Guayaquil,Moda,Jeans,Pacífico,Jeans Pacífico 642,Email,Retargeting,Desktop,0.4391,Normal (4-7d),Alto
17804,508924,2024-09-07,101565,2017,17,3,271.03,0.1,813.09,619.84,193.25,4,0,3.7,2024-09-19,Plus,55+,Pacífica,México,Guadalajara,Tecnología,Mouse,LimaLab,Mouse LimaLab 296,Email,Seasonal,Desktop,0.2377,Normal (4-7d),Muy alto
17805,508924,2024-09-07,101565,2025,17,3,83.91,0.0,251.73,197.74,53.99,7,0,3.3,2024-09-19,Plus,55+,Pacífica,México,Guadalajara,Tecnología,Cables,Nova,Cables Nova 514,Email,Seasonal,Desktop,0.2145,Normal (4-7d),Muy alto
17806,508924,2024-09-07,101565,2039,17,2,220.88,0.05,441.76,358.64,83.12,2,0,4.3,2024-09-19,Plus,55+,Pacífica,México,Guadalajara,Tecnología,Audífonos,Nova,Audífonos Nova 831,Email,Seasonal,Desktop,0.1882,Rápido (<=3d),Muy alto
17807,508925,2025-08-16,101467,2051,12,3,54.03,0.0,162.09,96.63,65.46,7,0,4.0,2025-04-23,Básico,25-34,Andina,Perú,Arequipa,Moda,Zapatos,CaliCo,Zapatos CaliCo 396,Afiliados,Always-on,Mobile,0.4038,Normal (4-7d),Muy alto
17808,508926,2025-03-29,101722,2008,18,2,63.23,0.15,126.46,76.91,49.55,6,0,3.6,2023-05-31,Básico,18-24,Centroamérica,El Salvador,San Salvador,Moda,Jeans,CaliCo,Jeans CaliCo 318,Afiliados,Seasonal,Desktop,0.3918,Normal (4-7d),Alto
17809,508927,2025-01-28,101013,2010,15,1,24.9,0.1,24.9,11.37,13.53,1,0,3.5,2026-02-12,Plus,45-54,Cono Sur,Paraguay,Asunción,Libros,No ficción,Andes,No ficción Andes 524,Orgánico,Seasonal,Mobile,0.5434,Rápido (<=3d),Bajo
17810,508927,2025-01-28,101013,2004,15,3,30.73,0.0,92.19,55.99,36.2,5,0,3.4,2026-02-12,Plus,45-54,Cono Sur,Paraguay,Asunción,Hogar,Cocina,Andes,Cocina Andes 691,Orgánico,Seasonal,Mobile,0.3927,Normal (4-7d),Alto
17811,508927,2025-01-28,101013,2043,15,3,19.25,0.0,57.75,29.48,28.27,5,0,5.0,2026-02-12,Plus,45-54,Cono Sur,Paraguay,Asunción,Libros,No ficción,MxTech,No ficción MxTech 173,Orgánico,Seasonal,Mobile,0.4895,Normal (4-7d),Medio
17812,508928,2025-06-22,101753,2015,21,2,61.49,0.05,122.98,70.32,52.66,2,0,4.6,2025-04-27,Básico,45-54,Cono Sur,Argentina,Córdoba,Hogar,Cocina,Río,Cocina Río 804,Referidos,Lanzamiento,Desktop,0.4282,Rápido (<=3d),Alto
17813,508929,2025-01-10,101192,2026,14,1,20.47,0.18,20.47,10.04,10.43,3,0,5.0,2025-01-26,Premium,25-34,Cono Sur,Uruguay,Montevideo,Libros,Educación,MxTech,Educación MxTech 363,Afiliados,Seasonal,Mobile,0.5095,Rápido (<=3d),Bajo
17814,508929,2025-01-10,101192,2002,14,2,74.34,0.18,148.68,77.08,71.6,6,0,2.5,2025-01-26,Premium,25-34,Cono Sur,Uruguay,Montevideo,Moda,Jeans,Pacífico,Jeans Pacífico 642,Afiliados,Seasonal,Mobile,0.4816,Normal (4-7d),Alto
17815,508929,2025-01-10,101192,2016,14,3,45.55,0.03,136.65,69.76,66.89,3,0,3.9,2025-01-26,Premium,25-34,Cono Sur,Uruguay,Montevideo,Moda,Camisetas,Nova,Camisetas Nova 704,Afiliados,Seasonal,Mobile,0.4895,Rápido (<=3d),Alto
17816,508930,2024-01-11,100951,2048,17,1,74.23,0.15,74.23,40.16,34.07,1,0,5.0,2024-08-25,Plus,45-54,Andina,Colombia,Cali,Deportes,Ciclismo,Pacífico,Ciclismo Pacífico 875,Email,Seasonal,Desktop,0.459,Rápido (<=3d),Medio
17817,508931,2025-04-15,101272,2055,17,3,55.16,0.1,165.48,83.86,81.62,5,0,3.2,2025-03-19,Plus,45-54,Caribe,República Dominicana,Santiago,Deportes,Outdoor,Río,Outdoor Río 996,Email,Seasonal,Desktop,0.4932,Normal (4-7d),Muy alto
17818,508931,2025-04-15,101272,2013,17,1,83.43,0.05,83.43,43.18,40.25,5,0,4.1,2025-03-19,Plus,45-54,Caribe,República Dominicana,Santiago,Deportes,Ciclismo,Río,Ciclismo Río 503,Email,Seasonal,Desktop,0.4824,Normal (4-7d),Alto
17819,508932,2025-09-06,100857,2022,19,1,172.64,0.0,172.64,120.48,52.16,6,0,3.9,2024-11-26,Básico,35-44,Cono Sur,Uruguay,Montevideo,Tecnología,Monitores,MxTech,Monitores MxTech 521,Email,Influencers,Desktop,0.3021,Normal (4-7d),Muy alto
17820,508932,2025-09-06,100857,2004,19,1,31.7,0.0,31.7,16.26,15.44,6,0,3.6,2024-11-26,Básico,35-44,Cono Sur,Uruguay,Montevideo,Hogar,Cocina,Andes,Cocina Andes 691,Email,Influencers,Desktop,0.4871,Normal (4-7d),Medio
17821,508932,2025-09-06,100857,2037,19,2,26.18,0.0,52.36,29.17,23.19,4,0,4.6,2024-11-26,Básico,35-44,Cono Sur,Uruguay,Montevideo,Libros,Educación,Pacífico,Educación Pacífico 282,Email,Influencers,Desktop,0.4429,Normal (4-7d),Medio
17822,508933,2025-01-22,101212,2023,10,2,168.52,0.0,337.04,247.34,89.7,6,0,3.2,2025-07-13,Plus,25-34,Pacífica,Chile,Santiago,Tecnología,Audífonos,MxTech,Audífonos MxTech 446,Email,Influencers,Desktop,0.2661,Normal (4-7d),Muy alto
17823,508933,2025-01-22,101212,2054,10,2,73.88,0.0,147.76,91.26,56.5,6,0,4.1,2025-07-13,Plus,25-34,Pacífica,Chile,Santiago,Deportes,Outdoor,Nova,Outdoor Nova 122,Email,Influencers,Desktop,0.3824,Normal (4-7d),Alto
17824,508933,2025-01-22,101212,2014,10,2,50.71,0.0,101.42,61.91,39.51,2,0,3.2,2025-07-13,Plus,25-34,Pacífica,Chile,Santiago,Hogar,Limpieza,Río,Limpieza Río 793,Email,Influencers,Desktop,0.3896,Rápido (<=3d),Alto
17825,508934,2024-05-18,101667,2034,15,2,50.86,0.1,101.72,59.38,42.34,1,0,4.1,2025-11-04,Plus,25-34,Andina,Ecuador,Guayaquil,Moda,Zapatos,MxTech,Zapatos MxTech 800,Orgánico,Seasonal,Mobile,0.4162,Rápido (<=3d),Alto
17826,508934,2024-05-18,101667,2044,15,1,31.72,0.0,31.72,20.66,11.06,2,0,3.4,2025-11-04,Plus,25-34,Andina,Ecuador,Guayaquil,Deportes,Gym,LimaLab,Gym LimaLab 237,Orgánico,Seasonal,Mobile,0.3487,Rápido (<=3d),Medio
17827,508934,2024-05-18,101667,2029,15,2,88.54,0.0,177.08,83.4,93.68,1,0,4.3,2025-11-04,Plus,25-34,Andina,Ecuador,Guayaquil,Hogar,Cocina,LimaLab,Cocina LimaLab 631,Orgánico,Seasonal,Mobile,0.529,Rápido (<=3d),Muy alto
17828,508935,2024-01-07,101916,2046,15,1,92.64,0.0,92.64,56.01,36.63,7,0,4.0,2025-12-02,Básico,25-34,Centroamérica,Guatemala,Ciudad de Guatemala,Moda,Zapatos,Pampa,Zapatos Pampa 220,Orgánico,Seasonal,Mobile,0.3954,Normal (4-7d),Alto
17829,508935,2024-01-07,101916,2012,15,2,98.34,0.0,196.68,129.12,67.56,6,0,4.5,2025-12-02,Básico,25-34,Centroamérica,Guatemala,Ciudad de Guatemala,Deportes,Running,Andes,Running Andes 442,Orgánico,Seasonal,Mobile,0.3435,Normal (4-7d),Muy alto
17830,508935,2024-01-07,101916,2009,15,1,16.05,0.0,16.05,8.63,7.42,5,0,4.2,2025-12-02,Básico,25-34,Centroamérica,Guatemala,Ciudad de Guatemala,Libros,Ficción,Orion,Ficción Orion 645,Orgánico,Seasonal,Mobile,0.4623,Normal (4-7d),Bajo
17831,508936,2024-08-22,101158,2057,12,1,21.04,0.0,21.04,9.28,11.76,5,0,3.3,2024-01-22,Plus,25-34,Caribe,República Dominicana,Santiago,Libros,No ficción,Pacífico,No ficción Pacífico 569,Afiliados,Always-on,Mobile,0.5589,Normal (4-7d),Bajo
17832,508936,2024-08-22,101158,2003,12,2,40.59,0.0,81.18,43.88,37.3,2,0,4.2,2024-01-22,Plus,25-34,Caribe,República Dominicana,Santiago,Libros,No ficción,Andes,No ficción Andes 294,Afiliados,Always-on,Mobile,0.4595,Rápido (<=3d),Alto
17833,508936,2024-08-22,101158,2059,12,3,5.02,0.0,15.06,8.68,6.38,6,0,3.9,2024-01-22,Plus,25-34,Caribe,República Dominicana,Santiago,Libros,Ficción,Orion,Ficción Orion 782,Afiliados,Always-on,Mobile,0.4236,Normal (4-7d),Bajo
17834,508937,2025-08-29,100011,2033,19,1,98.85,0.03,98.85,59.07,39.78,2,0,3.9,2024-05-11,Premium,25-34,Cono Sur,Paraguay,Asunción,Deportes,Gym,MxTech,Gym MxTech 870,Email,Influencers,Desktop,0.4024,Rápido (<=3d),Alto
17835,508938,2024-09-11,101242,2001,19,1,49.85,0.0,49.85,27.6,22.25,3,0,4.4,2025-03-03,Básico,25-34,Caribe,Costa Rica,San José,Hogar,Cocina,Pacífico,Cocina Pacífico 473,Email,Influencers,Desktop,0.4463,Rápido (<=3d),Medio
17836,508938,2024-09-11,101242,2048,19,3,88.82,0.0,266.46,155.16,111.3,4,0,3.8,2025-03-03,Básico,25-34,Caribe,Costa Rica,San José,Deportes,Ciclismo,Pacífico,Ciclismo Pacífico 875,Email,Influencers,Desktop,0.4177,Normal (4-7d),Muy alto
17837,508938,2024-09-11,101242,2047,19,1,50.1,0.0,50.1,25.15,24.95,5,0,4.6,2025-03-03,Básico,25-34,Caribe,Costa Rica,San José,Hogar,Cocina,Pacífico,Cocina Pacífico 311,Email,Influencers,Desktop,0.498,Normal (4-7d),Medio
17838,508939,2026-01-25,100503,2042,10,2,63.98,0.0,127.96,59.95,68.01,5,0,4.7,2026-01-02,Básico,45-54,Pacífica,México,CDMX,Moda,Accesorios,Nova,Accesorios Nova 341,Email,Influencers,Desktop,0.5315,Normal (4-7d),Alto
17839,508940,2024-09-19,100472,2058,18,2,24.02,0.1,48.04,25.32,22.72,3,0,4.5,2024-04-28,Plus,25-34,Andina,Perú,Lima,Libros,Ficción,MxTech,Ficción MxTech 758,Afiliados,Seasonal,Desktop,0.4729,Rápido (<=3d),Medio
17840,508940,2024-09-19,100472,2048,18,2,88.53,0.0,177.06,111.43,65.63,3,0,4.2,2024-04-28,Plus,25-34,Andina,Perú,Lima,Deportes,Ciclismo,Pacífico,Ciclismo Pacífico 875,Afiliados,Seasonal,Desktop,0.3707,Rápido (<=3d),Muy alto
17841,508940,2024-09-19,100472,2038,18,2,63.1,0.0,126.2,77.44,48.76,5,0,3.3,2024-04-28,Plus,25-34,Andina,Perú,Lima,Hogar,Cocina,Orion,Cocina Orion 295,Afiliados,Seasonal,Desktop,0.3864,Normal (4-7d),Alto
17842,508941,2024-12-03,101762,2012,20,2,87.41,0.08,174.82,107.75,67.07,11,0,3.1,2025-04-27,Premium,25-34,Andina,Colombia,Medellín,Deportes,Running,Andes,Running Andes 442,Búsqueda paga,Lanzamiento,Desktop,0.3837,Lento (8-14d),Muy alto
17843,508941,2024-12-03,101762,2037,20,2,22.62,0.13,45.24,18.39,26.85,5,0,3.4,2025-04-27,Premium,25-34,Andina,Colombia,Medellín,Libros,Educación,Pacífico,Educación Pacífico 282,Búsqueda paga,Lanzamiento,Desktop,0.5935,Normal (4-7d),Medio
17844,508942,2025-08-23,100892,2057,13,3,20.59,0.0,61.77,30.45,31.32,7,0,3.3,2023-07-25,Básico,35-44,Andina,Colombia,Cali,Libros,No ficción,Pacífico,No ficción Pacífico 569,Email,Retargeting,Desktop,0.507,Normal (4-7d),Medio
17845,508942,2025-08-23,100892,2048,13,3,90.34,0.0,271.02,163.56,107.46,2,0,3.7,2023-07-25,Básico,35-44,Andina,Colombia,Cali,Deportes,Ciclismo,Pacífico,Ciclismo Pacífico 875,Email,Retargeting,Desktop,0.3965,Rápido (<=3d),Muy alto
17846,508942,2025-08-23,100892,2030,13,3,53.39,0.0,160.17,117.85,42.32,6,0,4.4,2023-07-25,Básico,35-44,Andina,Colombia,Cali,Hogar,Organización,MxTech,Organización MxTech 167,Email,Retargeting,Desktop,0.2642,Normal (4-7d),Muy alto
17847,508943,2025-04-30,101580,2027,17,1,58.55,0.0,58.55,35.07,23.48,1,0,5.0,2024-03-05,Básico,25-34,Cono Sur,Uruguay,Montevideo,Deportes,Ciclismo,Pampa,Ciclismo Pampa 885,Email,Seasonal,Desktop,0.401,Rápido (<=3d),Medio
17848,508943,2025-04-30,101580,2022,17,2,150.57,0.1,301.14,242.74,58.4,6,0,3.8,2024-03-05,Básico,25-34,Cono Sur,Uruguay,Montevideo,Tecnología,Monitores,MxTech,Monitores MxTech 521,Email,Seasonal,Desktop,0.1939,Normal (4-7d),Muy alto
17849,508944,2024-02-02,100738,2012,17,2,93.83,0.0,187.66,133.27,54.39,5,0,3.5,2025-12-09,Plus,55+,Caribe,Panamá,Ciudad de Panamá,Deportes,Running,Andes,Running Andes 442,Email,Seasonal,Desktop,0.2898,Normal (4-7d),Muy alto
17850,508944,2024-02-02,100738,2048,17,3,85.34,0.0,256.02,149.28,106.74,5,0,3.7,2025-12-09,Plus,55+,Caribe,Panamá,Ciudad de Panamá,Deportes,Ciclismo,Pacífico,Ciclismo Pacífico 875,Email,Seasonal,Desktop,0.4169,Normal (4-7d),Muy alto
17851,508945,2024-03-01,101213,2040,10,3,61.21,0.0,183.63,82.19,101.44,5,0,3.6,2023-11-14,Básico,25-34,Caribe,Panamá,Ciudad de Panamá,Hogar,Organización,Orion,Organización Orion 767,Email,Influencers,Desktop,0.5524,Normal (4-7d),Muy alto
17852,508945,2024-03-01,101213,2015,10,1,64.96,0.0,64.96,41.51,23.45,3,0,5.0,2023-11-14,Básico,25-34,Caribe,Panamá,Ciudad de Panamá,Hogar,Cocina,Río,Cocina Río 804,Email,Influencers,Desktop,0.361,Rápido (<=3d),Medio
17853,508946,2024-06-04,101330,2005,19,3,62.03,0.03,186.09,89.27,96.82,6,0,3.2,2025-12-21,Premium,45-54,Centroamérica,Honduras,San Pedro Sula,Moda,Accesorios,Orion,Accesorios Orion 386,Email,Influencers,Desktop,0.5203,Normal (4-7d),Muy alto
17854,508946,2024-06-04,101330,2000,19,2,132.57,0.03,265.14,182.15,82.99,2,0,3.7,2025-12-21,Premium,45-54,Centroamérica,Honduras,San Pedro Sula,Tecnología,Teclados,Pacífico,Teclados Pacífico 971,Email,Influencers,Desktop,0.313,Rápido (<=3d),Muy alto
17855,508947,2025-11-19,101786,2057,19,3,20.64,0.0,61.92,32.14,29.78,4,0,4.3,2025-02-08,Básico,18-24,Caribe,Panamá,Ciudad de Panamá,Libros,No ficción,Pacífico,No ficción Pacífico 569,Email,Influencers,Desktop,0.4809,Normal (4-7d),Medio
17856,508947,2025-11-19,101786,2029,19,3,84.78,0.0,254.34,164.2,90.14,4,0,4.2,2025-02-08,Básico,18-24,Caribe,Panamá,Ciudad de Panamá,Hogar,Cocina,LimaLab,Cocina LimaLab 631,Email,Influencers,Desktop,0.3544,Normal (4-7d),Muy alto
17857,508947,2025-11-19,101786,2003,19,1,41.89,0.0,41.89,20.11,21.78,1,0,4.3,2025-02-08,Básico,18-24,Caribe,Panamá,Ciudad de Panamá,Libros,No ficción,Andes,No ficción Andes 294,Email,Influencers,Desktop,0.5199,Rápido (<=3d),Medio
17858,508948,2024-01-18,100392,2019,13,3,275.88,0.03,827.64,603.73,223.91,4,0,3.8,2023-11-23,Premium,18-24,Pacífica,Chile,Santiago,Tecnología,Teclados,LimaLab,Teclados LimaLab 547,Email,Retargeting,Desktop,0.2705,Normal (4-7d),Muy alto
17859,508949,2024-02-26,101122,2001,13,1,48.06,0.0,48.06,26.65,21.41,6,0,3.9,2025-05-11,Básico,35-44,Cono Sur,Uruguay,Montevideo,Hogar,Cocina,Pacífico,Cocina Pacífico 473,Email,Retargeting,Desktop,0.4455,Normal (4-7d),Medio
17860,508949,2024-02-26,101122,2014,13,1,48.34,0.0,48.34,30.62,17.72,5,0,4.1,2025-05-11,Básico,35-44,Cono Sur,Uruguay,Montevideo,Hogar,Limpieza,Río,Limpieza Río 793,Email,Retargeting,Desktop,0.3666,Normal (4-7d),Medio
17861,508950,2025-09-06,100811,2035,19,2,19.47,0.0,38.94,21.22,17.72,4,0,3.1,2023-04-06,Básico,35-44,Andina,Colombia,Barranquilla,Libros,Educación,LimaLab,Educación LimaLab 567,Email,Influencers,Desktop,0.4551,Normal (4-7d),Medio
17862,508950,2025-09-06,100811,2007,19,1,26.53,0.0,26.53,12.41,14.12,3,0,4.6,2023-04-06,Básico,35-44,Andina,Colombia,Barranquilla,Libros,No ficción,CaliCo,No ficción CaliCo 479,Email,Influencers,Desktop,0.5322,Rápido (<=3d),Bajo
17863,508950,2025-09-06,100811,2031,19,3,48.55,0.0,145.65,80.11,65.54,5,0,4.1,2023-04-06,Básico,35-44,Andina,Colombia,Barranquilla,Hogar,Organización,Orion,Organización Orion 134,Email,Influencers,Desktop,0.45,Normal (4-7d),Alto
17864,508951,2025-05-07,100927,2049,19,1,19.13,0.0,19.13,9.19,9.94,5,0,3.0,2023-02-27,Básico,55+,Cono Sur,Uruguay,Montevideo,Libros,Ficción,Río,Ficción Río 258,Email,Influencers,Desktop,0.5196,Normal (4-7d),Bajo
17865,508951,2025-05-07,100927,2046,19,3,95.08,0.0,285.24,161.13,124.11,7,0,3.9,2023-02-27,Básico,55+,Cono Sur,Uruguay,Montevideo,Moda,Zapatos,Pampa,Zapatos Pampa 220,Email,Influencers,Desktop,0.4351,Normal (4-7d),Muy alto
17866,508951,2025-05-07,100927,2054,19,2,77.61,0.0,155.22,77.53,77.69,4,0,4.0,2023-02-27,Básico,55+,Cono Sur,Uruguay,Montevideo,Deportes,Outdoor,Nova,Outdoor Nova 122,Email,Influencers,Desktop,0.5005,Normal (4-7d),Muy alto
17867,508952,2026-02-16,101697,2059,10,3,4.73,0.03,14.19,6.05,8.14,3,0,4.4,2023-09-02,Premium,35-44,Cono Sur,Paraguay,Asunción,Libros,Ficción,Orion,Ficción Orion 782,Email,Influencers,Desktop,0.5736,Rápido (<=3d),Bajo
17868,508953,2024-06-22,100271,2032,14,1,101.99,0.0,101.99,58.79,43.2,5,0,3.9,2023-05-01,Plus,45-54,Andina,Perú,Cusco,Deportes,Ciclismo,Nova,Ciclismo Nova 754,Afiliados,Seasonal,Mobile,0.4236,Normal (4-7d),Alto
17869,508953,2024-06-22,100271,2040,14,1,54.39,0.1,54.39,32.39,22.0,4,0,3.7,2023-05-01,Plus,45-54,Andina,Perú,Cusco,Hogar,Organización,Orion,Organización Orion 767,Afiliados,Seasonal,Mobile,0.4045,Normal (4-7d),Medio
17870,508953,2024-06-22,100271,2042,14,2,54.47,0.15,108.94,77.9,31.04,6,0,3.4,2023-05-01,Plus,45-54,Andina,Perú,Cusco,Moda,Accesorios,Nova,Accesorios Nova 341,Afiliados,Seasonal,Mobile,0.2849,Normal (4-7d),Alto
17871,508954,2025-06-05,101092,2023,17,3,160.4,0.0,481.2,353.54,127.66,5,0,3.5,2024-07-23,Plus,35-44,Caribe,República Dominicana,Santo Domingo,Tecnología,Audífonos,MxTech,Audífonos MxTech 446,Email,Seasonal,Desktop,0.2653,Normal (4-7d),Muy alto
17872,508954,2025-06-05,101092,2033,17,3,99.39,0.0,298.17,188.53,109.64,6,0,4.4,2024-07-23,Plus,35-44,Caribe,República Dominicana,Santo Domingo,Deportes,Gym,MxTech,Gym MxTech 870,Email,Seasonal,Desktop,0.3677,Normal (4-7d),Muy alto
17873,508954,2025-06-05,101092,2021,17,2,29.24,0.1,58.48,38.77,19.71,5,0,3.9,2024-07-23,Plus,35-44,Caribe,República Dominicana,Santo Domingo,Moda,Zapatos,Nova,Zapatos Nova 642,Email,Seasonal,Desktop,0.337,Normal (4-7d),Medio
17874,508955,2024-04-16,100775,2016,11,2,46.93,0.0,93.86,44.74,49.12,6,0,4.0,2023-07-27,Básico,18-24,Cono Sur,Argentina,Buenos Aires,Moda,Camisetas,Nova,Camisetas Nova 704,Afiliados,Always-on,Desktop,0.5233,Normal (4-7d),Alto
17875,508955,2024-04-16,100775,2026,11,3,25.61,0.0,76.83,29.55,47.28,4,0,3.7,2023-07-27,Básico,18-24,Cono Sur,Argentina,Buenos Aires,Libros,Educación,MxTech,Educación MxTech 363,Afiliados,Always-on,Desktop,0.6154,Normal (4-7d),Medio
17876,508956,2025-04-11,101792,2030,21,2,55.91,0.0,111.82,70.41,41.41,2,0,4.7,2024-02-27,Básico,25-34,Andina,Perú,Cusco,Hogar,Organización,MxTech,Organización MxTech 167,Referidos,Lanzamiento,Desktop,0.3703,Rápido (<=3d),Alto
17877,508956,2025-04-11,101792,2053,21,2,38.76,0.05,77.52,49.45,28.07,4,0,4.4,2024-02-27,Básico,25-34,Andina,Perú,Cusco,Hogar,Organización,Andes,Organización Andes 454,Referidos,Lanzamiento,Desktop,0.3621,Normal (4-7d),Medio
17878,508957,2024-03-24,100432,2047,12,2,49.56,0.0,99.12,52.15,46.97,1,0,4.8,2023-04-05,Básico,25-34,Centroamérica,El Salvador,San Salvador,Hogar,Cocina,Pacífico,Cocina Pacífico 311,Afiliados,Always-on,Mobile,0.4739,Rápido (<=3d),Alto
17879,508957,2024-03-24,100432,2003,12,3,42.16,0.0,126.48,61.47,65.01,7,0,3.8,2023-04-05,Básico,25-34,Centroamérica,El Salvador,San Salvador,Libros,No ficción,Andes,No ficción Andes 294,Afiliados,Always-on,Mobile,0.514,Normal (4-7d),Alto
17880,508958,2025-12-18,100465,2006,20,1,25.61,0.05,25.61,16.99,8.62,4,0,3.3,2023-08-27,Plus,18-24,Centroamérica,Guatemala,Ciudad de Guatemala,Hogar,Organización,Pampa,Organización Pampa 408,Búsqueda paga,Lanzamiento,Desktop,0.3366,Normal (4-7d),Bajo
17881,508959,2024-11-24,100181,2015,10,3,59.81,0.0,179.43,118.46,60.97,6,0,4.2,2025-11-09,Básico,35-44,Cono Sur,Uruguay,Montevideo,Hogar,Cocina,Río,Cocina Río 804,Email,Influencers,Desktop,0.3398,Normal (4-7d),Muy alto
17882,508959,2024-11-24,100181,2016,10,1,44.94,0.0,44.94,22.37,22.57,2,1,3.9,2025-11-09,Básico,35-44,Cono Sur,Uruguay,Montevideo,Moda,Camisetas,Nova,Camisetas Nova 704,Email,Influencers,Desktop,0.5022,Rápido (<=3d),Medio
